Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
KEGG_VEGF_SIGNALING_PATHWAY	0.65313421	0.52067760	0.62100204	0.45199854	0.45644677	0.540651832
REACTOME_CELL_CELL_COMMUNICATION	0.63604464	0.53017821	0.66012976	0.42531304	0.45108466	0.540550062
REACTOME_SIGNALING_BY_SCF_KIT	0.66129078	0.48038420	0.61375484	0.53015405	0.41697780	0.540512334
PID_PDGFRBPATHWAY	0.53881307	0.58793928	0.61802814	0.49765233	0.45890329	0.540267222
PID_IL23PATHWAY	0.62521732	0.49640475	0.59707164	0.48850114	0.49183639	0.539806248
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.49376255	0.49367351	0.57424044	0.49212561	0.64420554	0.53960153
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.58354970	0.58448465	0.58527263	0.49256999	0.45137062	0.539449518
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.67094176	0.49876653	0.61777424	0.44843811	0.46058454	0.539301036
BIOCARTA_P38MAPK_PATHWAY	0.50723995	0.47060057	0.57798647	0.47864748	0.66028600	0.538952094
REACTOME_GPCR_LIGAND_BINDING	0.60258382	0.42907186	0.59630983	0.48559374	0.58089408	0.538890666
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.67302904	0.48685584	0.58880043	0.52371737	0.42202076	0.538884688
PID_IFNGPATHWAY	0.67582769	0.45760523	0.64282951	0.49006500	0.42586240	0.538437966
BIOCARTA_NGF_PATHWAY	0.66170743	0.41539450	0.59430546	0.48285511	0.53213930	0.53728036
BIOCARTA_AT1R_PATHWAY	0.51379207	0.49856685	0.57188097	0.47022910	0.63050240	0.536994278
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.64387781	0.51924790	0.59130686	0.48594350	0.44078617	0.536232448
KEGG_INSULIN_SIGNALING_PATHWAY	0.63948920	0.46891485	0.60880537	0.47050814	0.49142872	0.535829256
BIOCARTA_VEGF_PATHWAY	0.65220375	0.42364845	0.59632245	0.50481433	0.50185727	0.53576925
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.51240163	0.51401674	0.50409514	0.53256297	0.61467253	0.535549802
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.50477285	0.53038607	0.64417306	0.55376192	0.44348134	0.535315048
REACTOME_GAB1_SIGNALOSOME	0.67475315	0.41218456	0.61507399	0.50781369	0.46667505	0.535300088
PID_IL2_PI3KPATHWAY	0.67724826	0.44070316	0.62118955	0.45726156	0.48008374	0.535297254
ST_MYOCYTE_AD_PATHWAY	0.51552178	0.50741019	0.46819617	0.52244417	0.66204956	0.535124374
REACTOME_HIV_INFECTION	0.54197087	0.46801613	0.51017715	0.55099736	0.60331181	0.534894664
BIOCARTA_RAS_PATHWAY	0.66497650	0.38764493	0.61030261	0.49734020	0.51263156	0.53457916
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.65493062	0.50901720	0.62955523	0.52432666	0.35427043	0.534420028
BIOCARTA_CTLA4_PATHWAY	0.64198161	0.40709269	0.59291307	0.49556703	0.53347924	0.534206728
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.66972353	0.49572178	0.60265259	0.47658663	0.42471977	0.53388086
REACTOME_SIGNALING_BY_FGFR	0.64373733	0.50288585	0.61395557	0.51356521	0.39522341	0.533873474
BIOCARTA_GH_PATHWAY	0.66250536	0.41827052	0.60449486	0.48868512	0.49246169	0.53328351
KEGG_TYPE_II_DIABETES_MELLITUS	0.63852991	0.53453255	0.59584733	0.45182390	0.44292730	0.532732198
REACTOME_SIGNALLING_BY_NGF	0.67413480	0.47803752	0.51237152	0.56083297	0.43782727	0.532640816
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.59340241	0.57602632	0.60489619	0.51141891	0.37382393	0.531913552
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.53672857	0.52117910	0.48002736	0.52071914	0.60089167	0.531909168
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.51075402	0.54065540	0.51188113	0.51156043	0.58457391	0.531884978
BIOCARTA_COMP_PATHWAY	0.50109498	0.51935159	0.51506749	0.52794709	0.59503735	0.5316997
REACTOME_AXON_GUIDANCE	0.62367591	0.40771782	0.63752040	0.49647777	0.49222486	0.531523352
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.45333283	0.58590176	0.62888551	0.46086817	0.52757542	0.531312738
KEGG_GAP_JUNCTION	0.51997602	0.51757738	0.46467734	0.52203853	0.63197327	0.531248508
BIOCARTA_LAIR_PATHWAY	0.51365088	0.50719005	0.51588087	0.52027090	0.59808499	0.531015538
REACTOME_DEVELOPMENTAL_BIOLOGY	0.60762491	0.52428320	0.61744752	0.53417956	0.37092579	0.530892196
PID_SHP2_PATHWAY	0.64931118	0.48557934	0.58658786	0.48341717	0.44951127	0.530881364
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.51150989	0.53931067	0.51142600	0.51405358	0.57722882	0.530705792
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.52914443	0.58105938	0.54114460	0.48893909	0.51302830	0.53066316
REACTOME_SIGNALING_BY_PDGF	0.54073428	0.43749372	0.61731869	0.47450729	0.58241282	0.53049336
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.67517261	0.47601943	0.62222325	0.49693409	0.38055588	0.530181052
PID_PI3KCIPATHWAY	0.66665263	0.43212303	0.58585879	0.50149695	0.46398842	0.530023964
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.47514000	0.55436763	0.51492192	0.51614328	0.58940901	0.529996368
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.51528411	0.52048170	0.48434918	0.52160510	0.60777170	0.529898358
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.59923560	0.46654515	0.60343795	0.53193826	0.44706403	0.529644198
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.45574606	0.48006151	0.50961883	0.49740758	0.70404539	0.529375874
BIOCARTA_KERATINOCYTE_PATHWAY	0.50003332	0.49197881	0.56797155	0.47532461	0.61125528	0.529312714
BIOCARTA_CDC42RAC_PATHWAY	0.65338286	0.41256263	0.60226074	0.44361301	0.53381128	0.529126104
BIOCARTA_LECTIN_PATHWAY	0.50233942	0.51833819	0.51005312	0.51869436	0.59553737	0.528992492
KEGG_ALZHEIMERS_DISEASE	0.46424162	0.64026526	0.51081577	0.49894543	0.53061210	0.528976036
REACTOME_RNA_POL_I_PROMOTER_OPENING	0.51595358	0.51888252	0.48303819	0.52745233	0.59805582	0.528676488
KEGG_LYSOSOME	0.49230453	0.58252561	0.52170238	0.52037160	0.52126210	0.527633244
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.52643293	0.53203079	0.48709852	0.51092676	0.58052400	0.5274026
PID_KITPATHWAY	0.65196068	0.38092947	0.60996669	0.55808101	0.43475435	0.52713844
REACTOME_IL1_SIGNALING	0.50267403	0.45278377	0.49706073	0.52707315	0.65580724	0.527079784
REACTOME_SIGNALING_BY_ERBB4	0.65741385	0.51217318	0.61421525	0.45692180	0.39382773	0.526910362
KEGG_PURINE_METABOLISM	0.50368535	0.56908010	0.56771106	0.56234562	0.43128132	0.52682069
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.48772455	0.53248459	0.48134854	0.49321395	0.63789399	0.526533124
BIOCARTA_TNFR1_PATHWAY	0.46708496	0.48329540	0.57762401	0.45603436	0.64852952	0.52651365
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.61065576	0.46367130	0.59146757	0.50847580	0.45615587	0.52608526
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.51024956	0.59710273	0.58137982	0.51133093	0.43003311	0.52601923
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.49691757	0.51123162	0.49385506	0.51258752	0.61510936	0.525940226
REACTOME_DIABETES_PATHWAYS	0.54029179	0.58473418	0.55199891	0.54996838	0.40043686	0.525486024
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.56960891	0.47744090	0.49956944	0.53270388	0.54797484	0.525459594
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	0.51457228	0.51329227	0.49121680	0.51112396	0.59587166	0.525215394
KEGG_ECM_RECEPTOR_INTERACTION	0.43080941	0.46280977	0.55298615	0.51087280	0.66830965	0.525157556
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.65040897	0.50883574	0.60630729	0.51028606	0.34966101	0.525099814
BIOCARTA_PPARA_PATHWAY	0.62340703	0.46693492	0.59856502	0.48963058	0.44654977	0.525017464
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.55791210	0.47111532	0.49695674	0.53091373	0.56775402	0.524930382
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.47961762	0.50396939	0.56160100	0.54482800	0.53460147	0.524923496
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.52081133	0.51936089	0.48502312	0.50034225	0.59841516	0.52479055
REACTOME_HYALURONAN_METABOLISM	0.50896363	0.51428316	0.50852196	0.50542061	0.58628114	0.5246941
PID_TOLL_ENDOGENOUS_PATHWAY	0.51490945	0.49374653	0.48571145	0.48801216	0.63997705	0.524471328
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.52490065	0.50312710	0.49007749	0.51078156	0.59281180	0.52433972
PID_INTEGRIN_A4B1_PATHWAY	0.53058280	0.52206611	0.49522078	0.50012133	0.57346842	0.524291888
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.45975056	0.50277069	0.50138162	0.52891072	0.62692738	0.523948194
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.64710730	0.43866661	0.62160882	0.51145185	0.39959241	0.523685398
PID_AMB2_NEUTROPHILS_PATHWAY	0.51483120	0.53184928	0.46880191	0.52186977	0.58054020	0.523578472
BIOCARTA_ETS_PATHWAY	0.50209947	0.52687740	0.50928304	0.51051859	0.56901571	0.523558842
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.60787562	0.59095585	0.43471175	0.50273990	0.48113389	0.523483402
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.47704460	0.51692563	0.50273018	0.51912886	0.60093449	0.523352752
PID_WNT_CANONICAL_PATHWAY	0.49336891	0.51080334	0.50965818	0.51875501	0.58353819	0.523224726
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.51171185	0.52308694	0.49264104	0.50016820	0.58842504	0.523206614
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.51718537	0.52365204	0.48568206	0.49347343	0.59595245	0.52318907
KEGG_PRION_DISEASES	0.48790387	0.52611675	0.47486369	0.53262141	0.59390283	0.52308171
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.48664512	0.51617158	0.50680380	0.51446120	0.59106485	0.52302931
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.47640630	0.46964262	0.57366859	0.47540479	0.61978915	0.52298229
BIOCARTA_CLASSIC_PATHWAY	0.48217708	0.50121409	0.51329439	0.52393610	0.59353095	0.522830522
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.46112616	0.52701119	0.47620776	0.54160163	0.60750378	0.522690104
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	0.52338699	0.50655980	0.50040272	0.52014991	0.56256663	0.52261321
REACTOME_INFLAMMASOMES	0.47842717	0.52179043	0.47500072	0.53461938	0.60263420	0.52249438
REACTOME_PYRUVATE_METABOLISM	0.48542675	0.51729383	0.50857601	0.51049930	0.59029004	0.522417186
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.50690438	0.47316976	0.47413040	0.54875753	0.60904724	0.522401862
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.49589977	0.50163660	0.50605467	0.50778318	0.60061172	0.522397188
KEGG_PROPANOATE_METABOLISM	0.52784169	0.48371293	0.47903325	0.52718285	0.59346499	0.522247142
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.56599396	0.49031396	0.46308247	0.51897573	0.57274810	0.522222844
PID_ANTHRAXPATHWAY	0.52069129	0.48530143	0.48379562	0.51557256	0.60540937	0.522154054
REACTOME_SIGNALING_BY_NOTCH2	0.51855126	0.51234236	0.50215298	0.48972087	0.58685819	0.521925132
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.66817925	0.42596183	0.59349045	0.47568850	0.44619440	0.521902886
KEGG_LINOLEIC_ACID_METABOLISM	0.50695028	0.51813965	0.49439247	0.52702591	0.56279641	0.521860944
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.50625071	0.50077430	0.50983207	0.52721444	0.56474402	0.521763108
PID_HNF3BPATHWAY	0.47297707	0.51340701	0.51541096	0.47762467	0.62868900	0.521621742
PID_ERB_GENOMIC_PATHWAY	0.52063507	0.51278675	0.48852259	0.51654798	0.56936451	0.52157138
KEGG_DILATED_CARDIOMYOPATHY	0.61731787	0.57679590	0.47466600	0.50914942	0.42960907	0.521507652
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.51893241	0.48014278	0.48446590	0.53048324	0.59306735	0.521418336
PID_WNT_SIGNALING_PATHWAY	0.48962175	0.51880378	0.50980242	0.49881622	0.58971322	0.521351478
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.48880575	0.53360917	0.52088300	0.47417760	0.58905345	0.521305794
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.49116091	0.50937899	0.49776818	0.50539227	0.60262099	0.521264268
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	0.49985677	0.53151457	0.49634702	0.48559588	0.59242155	0.521147158
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.53242399	0.49084238	0.49730912	0.52022817	0.56489905	0.521140542
KEGG_LEISHMANIA_INFECTION	0.51315695	0.53395264	0.51602097	0.49307970	0.54879549	0.52100115
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.55903263	0.44754751	0.50160059	0.53461481	0.56006061	0.52057123
REACTOME_COMPLEMENT_CASCADE	0.48824382	0.49557776	0.52465609	0.48787126	0.60489380	0.520248546
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.50655589	0.50984378	0.49338596	0.50257889	0.58751820	0.519976544
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.50289736	0.53444412	0.48581211	0.49758351	0.57821333	0.519790086
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.51238790	0.52527612	0.49024472	0.50220788	0.56777006	0.519577336
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	0.50281564	0.50243494	0.49601443	0.49593827	0.60027982	0.51949662
REACTOME_SIGNALING_BY_ILS	0.46185890	0.49244677	0.61673739	0.49055846	0.53515359	0.519351022
REACTOME_GLUCOSE_METABOLISM	0.51627505	0.46932853	0.55292956	0.48089835	0.57674826	0.51923595
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.43377740	0.47235337	0.57952269	0.46803930	0.64213866	0.519166284
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.51226546	0.51181190	0.48784995	0.52420316	0.55965468	0.51915703
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.51509473	0.50608744	0.50968303	0.49955868	0.56534892	0.51915456
PID_RAC1_REG_PATHWAY	0.53245093	0.45752512	0.49934066	0.52779827	0.57846065	0.519115126
BIOCARTA_PAR1_PATHWAY	0.65103243	0.39917392	0.60268984	0.49366863	0.44797914	0.518908792
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.45690282	0.59179746	0.58838258	0.53068130	0.42611840	0.518776512
BIOCARTA_ASBCELL_PATHWAY	0.50779526	0.52082104	0.49918802	0.50672084	0.55935440	0.518775912
BIOCARTA_PYK2_PATHWAY	0.48823791	0.49683539	0.57906498	0.47816440	0.55135638	0.518731812
REACTOME_TELOMERE_MAINTENANCE	0.47041340	0.49780007	0.48542596	0.52521414	0.61371435	0.518513584
BIOCARTA_FAS_PATHWAY	0.45694223	0.46110167	0.56698351	0.46047351	0.64685010	0.518470204
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.48710684	0.54582268	0.46429340	0.49735499	0.59741480	0.518398542
PID_DNAPK_PATHWAY	0.48402710	0.51375571	0.51336806	0.51434742	0.56622523	0.518344704
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.47346574	0.54476134	0.48041240	0.48610492	0.60652097	0.518253074
PID_FANCONI_PATHWAY	0.54639945	0.47366892	0.55967039	0.53207149	0.47830056	0.518022162
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.49412462	0.49500295	0.48507172	0.52372046	0.59180670	0.51794529
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.52090447	0.49231791	0.48426583	0.49988846	0.59191684	0.517858702
ST_T_CELL_SIGNAL_TRANSDUCTION	0.50912915	0.56578254	0.47399845	0.48029830	0.55978087	0.517797862
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.47305362	0.53965677	0.46947452	0.52346927	0.58256695	0.517644226
BIOCARTA_TOLL_PATHWAY	0.57168457	0.46104844	0.58497937	0.47159629	0.49855277	0.517572288
PID_P73PATHWAY	0.58525534	0.48388582	0.57325590	0.52679102	0.41852751	0.517543118
KEGG_ADHERENS_JUNCTION	0.49203498	0.55846216	0.45144595	0.50341592	0.58186573	0.517444948
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.52320637	0.47977562	0.49252169	0.50023308	0.59087665	0.517322682
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.46534797	0.52380474	0.46545477	0.53273644	0.59843508	0.5171558
BIOCARTA_CCR5_PATHWAY	0.50527052	0.51779319	0.51053048	0.49076996	0.56067150	0.51700713
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.46910089	0.52890672	0.47496753	0.51946515	0.59202088	0.516892234
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.51712577	0.48264132	0.50975786	0.50039689	0.57376672	0.516737712
BIOCARTA_NOS1_PATHWAY	0.53307768	0.48399496	0.47839069	0.52545479	0.56274860	0.516733344
REACTOME_INTERFERON_SIGNALING	0.50314164	0.51365874	0.49506163	0.48960625	0.58202061	0.516697774
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.51647009	0.51530481	0.49508245	0.49451817	0.56153365	0.516581834
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.48978706	0.46061604	0.59878317	0.47442075	0.55908780	0.516538964
KEGG_RIBOFLAVIN_METABOLISM	0.48532289	0.52014825	0.48988042	0.49894436	0.58800321	0.516459826
REACTOME_BIOLOGICAL_OXIDATIONS	0.50686502	0.53789014	0.47092421	0.52963370	0.53630889	0.516324392
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.48050229	0.50899477	0.51483617	0.51150278	0.56487527	0.516142256
REACTOME_SIGNALING_BY_ERBB2	0.64708346	0.60165930	0.50900324	0.47491178	0.34799401	0.516130358
BIOCARTA_CARM_ER_PATHWAY	0.47056784	0.52895377	0.48027108	0.51603833	0.58472316	0.516110836
REACTOME_CELL_JUNCTION_ORGANIZATION	0.54088610	0.47876737	0.55979618	0.45695826	0.54303576	0.515888734
REACTOME_G2_M_CHECKPOINTS	0.52427342	0.45898509	0.49487907	0.53664992	0.56448478	0.515854456
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.47445214	0.58181323	0.58529968	0.48285760	0.45464795	0.51581412
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.52194036	0.53385300	0.47947607	0.48223939	0.56148022	0.515797808
PID_CIRCADIANPATHWAY	0.48364100	0.52808300	0.48039234	0.51437214	0.57238897	0.51577549
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.51459059	0.50091704	0.48588898	0.48356879	0.59384778	0.515762636
KEGG_PYRUVATE_METABOLISM	0.49689800	0.48630596	0.48240372	0.51657170	0.59649128	0.515734132
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.50594634	0.49465929	0.46977196	0.51224676	0.59589610	0.51570409
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.51830261	0.51443027	0.47765495	0.47922862	0.58859514	0.515642318
REACTOME_MRNA_3_END_PROCESSING	0.52440233	0.48397274	0.48755790	0.51216263	0.56962967	0.515545054
PID_TCRRASPATHWAY	0.52164774	0.49335667	0.50830107	0.48840121	0.56597823	0.515536984
BIOCARTA_MTA3_PATHWAY	0.50979158	0.50974383	0.47721187	0.50505224	0.57586094	0.515532092
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.49200319	0.54696113	0.48335717	0.49397963	0.56113829	0.515487882
ST_GAQ_PATHWAY	0.50602420	0.47105500	0.47717354	0.51523431	0.60743701	0.515384812
REACTOME_MRNA_SPLICING	0.53629527	0.53112434	0.48259037	0.49122978	0.53516294	0.51528054
KEGG_BETA_ALANINE_METABOLISM	0.53098544	0.46633033	0.47501644	0.51218910	0.59140536	0.515185334
PID_HEDGEHOG_GLIPATHWAY	0.49095548	0.49228113	0.45443951	0.52374944	0.61448120	0.515181352
KEGG_ASTHMA	0.51550447	0.51773258	0.49372491	0.49499347	0.55348323	0.515087732
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.47835027	0.50819096	0.48838259	0.51087333	0.58938294	0.515036018
BIOCARTA_IL1R_PATHWAY	0.45960498	0.48238063	0.51622354	0.49400115	0.62296833	0.515035726
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.50507923	0.52734135	0.51854212	0.50016241	0.52393407	0.515011836
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.46416196	0.48543850	0.51898535	0.49939700	0.60655678	0.514907918
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.52602913	0.47747299	0.49007687	0.48853385	0.59238542	0.514899652
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.52098330	0.53837501	0.51057397	0.47762605	0.52649458	0.514810582
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.49686150	0.50986085	0.50396086	0.50253429	0.56034102	0.514711704
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.50991827	0.47849247	0.48736807	0.51333555	0.58396906	0.514616684
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.50554337	0.60638788	0.56607715	0.49778688	0.39637520	0.514434096
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.50484623	0.48691249	0.48936658	0.50541170	0.58450625	0.51420865
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	0.50659101	0.49330381	0.49339012	0.49190886	0.58423417	0.513885594
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.51446862	0.48669779	0.48941330	0.51509030	0.56353851	0.513841704
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.52274651	0.48258623	0.47935655	0.48965794	0.59440120	0.513749686
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.50560085	0.49469353	0.48053164	0.52384706	0.56393030	0.513720676
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.42018773	0.62278303	0.65655659	0.49418434	0.37439094	0.513620526
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	0.47977678	0.46455039	0.51071246	0.52395226	0.58881223	0.513560824
BIOCARTA_SHH_PATHWAY	0.49156385	0.49809918	0.48772810	0.49615706	0.59355332	0.513420302
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.55587411	0.45396729	0.55795461	0.51511823	0.48385777	0.513354402
PID_DELTANP63PATHWAY	0.47250952	0.54010182	0.47126977	0.54098385	0.54161675	0.513296342
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.51818328	0.47594194	0.48728707	0.49758175	0.58732039	0.513262886
REACTOME_COLLAGEN_FORMATION	0.50175156	0.46024853	0.46696126	0.49322681	0.64385811	0.513209254
KEGG_ALLOGRAFT_REJECTION	0.48525716	0.52306500	0.48140864	0.51761235	0.55827588	0.513123806
BIOCARTA_EXTRINSIC_PATHWAY	0.47817097	0.53067632	0.47027979	0.49432292	0.59155263	0.513000526
REACTOME_SEROTONIN_RECEPTORS	0.48694151	0.51326776	0.49251088	0.51469372	0.55748016	0.512978806
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.51394526	0.49433819	0.49955116	0.49235680	0.56431280	0.512900842
REACTOME_PLATELET_HOMEOSTASIS	0.56631339	0.49682593	0.53659956	0.56232187	0.40242349	0.512896848
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.49961585	0.49964794	0.49252358	0.50919132	0.56335543	0.512866824
KEGG_GLUTATHIONE_METABOLISM	0.50269211	0.53498910	0.51883660	0.53364673	0.47286048	0.512605004
PID_ALPHASYNUCLEIN_PATHWAY	0.51793897	0.47443585	0.49764301	0.50874471	0.56409041	0.51257059
BIOCARTA_PLCE_PATHWAY	0.51523818	0.48654774	0.49218188	0.49939617	0.56908811	0.512490416
PID_LYSOPHOSPHOLIPID_PATHWAY	0.47303170	0.52690333	0.51058586	0.50651692	0.54519115	0.512445792
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.47577332	0.50902839	0.47399553	0.50912811	0.59384893	0.512354856
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.47070084	0.53491265	0.48840805	0.55449504	0.51118999	0.511941314
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.47756604	0.51336628	0.48616933	0.49129972	0.59085175	0.511850624
PID_INTEGRIN1_PATHWAY	0.43758942	0.41961858	0.56174507	0.47102217	0.66905883	0.511806814
BIOCARTA_PITX2_PATHWAY	0.48598980	0.49822625	0.48669460	0.49912560	0.58888348	0.511783946
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.47592647	0.52001883	0.49200552	0.48680109	0.58381165	0.511712712
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.50833794	0.49370085	0.47432440	0.51756487	0.56448179	0.51168197
PID_CERAMIDE_PATHWAY	0.45012730	0.48742130	0.58642072	0.45786707	0.57595654	0.511558586
