Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
BIOCARTA_DREAM_PATHWAY	0.37	0.61	0.09	0.24	0.37	0.336
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.00	0.98	0.00	0.71	0.00	0.338
REACTOME_INNATE_IMMUNE_SYSTEM	0.20	0.25	0.41	0.19	0.64	0.338
REACTOME_RNA_POL_III_TRANSCRIPTION	0.09	0.09	0.85	0.62	0.04	0.338
PID_SYNDECAN_2_PATHWAY	0.08	0.06	0.85	0.50	0.20	0.338
BIOCARTA_SET_PATHWAY	0.41	0.58	0.08	0.25	0.37	0.338
BIOCARTA_EGFR_SMRTE_PATHWAY	0.70	0.61	0.00	0.11	0.27	0.338
BIOCARTA_RANMS_PATHWAY	0.49	0.27	0.24	0.01	0.68	0.338
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.38	0.00	0.86	0.29	0.16	0.338
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.41	0.36	0.19	0.36	0.37	0.338
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.79	0.03	0.37	0.04	0.47	0.34
PID_ALK2PATHWAY	0.43	0.36	0.13	0.41	0.37	0.34
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.00	0.98	0.00	0.11	0.61	0.34
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.38	0.33	0.28	0.52	0.19	0.34
BIOCARTA_CELL2CELL_PATHWAY	0.11	0.71	0.23	0.11	0.54	0.34
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	0.08	0.55	0.72	0.11	0.24	0.34
PID_CDC42_PATHWAY	0.00	0.65	0.00	0.61	0.44	0.34
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.44	0.18	0.39	0.26	0.43	0.34
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.48	0.18	0.19	0.82	0.03	0.34
BIOCARTA_FREE_PATHWAY	0.73	0.30	0.04	0.21	0.43	0.342
PID_TCRCALCIUMPATHWAY	0.26	0.28	0.37	0.34	0.46	0.342
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	0.64	0.47	0.12	0.26	0.22	0.342
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.37	0.32	0.13	0.51	0.39	0.344
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.08	0.30	0.31	0.39	0.64	0.344
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.89	0.36	0.14	0.12	0.21	0.344
BIOCARTA_CK1_PATHWAY	0.66	0.22	0.28	0.19	0.37	0.344
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.31	0.15	0.86	0.28	0.12	0.344
BIOCARTA_NGF_PATHWAY	0.00	1.00	0.00	0.67	0.05	0.344
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.41	0.42	0.28	0.25	0.37	0.346
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	0.64	0.12	0.14	0.62	0.21	0.346
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.36	0.36	0.35	0.29	0.37	0.346
BIOCARTA_CFTR_PATHWAY	0.12	0.59	0.12	0.51	0.40	0.348
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.79	0.62	0.02	0.27	0.04	0.348
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.64	0.01	0.86	0.02	0.21	0.348
KEGG_N_GLYCAN_BIOSYNTHESIS	0.40	0.20	0.39	0.22	0.53	0.348
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.37	0.60	0.13	0.25	0.39	0.348
REACTOME_PHOSPHOLIPID_METABOLISM	0.02	0.64	0.02	0.67	0.39	0.348
KEGG_LONG_TERM_DEPRESSION	0.38	0.58	0.23	0.45	0.10	0.348
BIOCARTA_CARDIACEGF_PATHWAY	0.31	0.36	0.18	0.18	0.71	0.348
PID_EPHBFWDPATHWAY	0.01	0.94	0.02	0.34	0.43	0.348
PID_IL8CXCR2_PATHWAY	0.08	0.35	0.36	0.41	0.55	0.35
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.01	0.96	0.01	0.34	0.43	0.35
KEGG_MAPK_SIGNALING_PATHWAY	0.00	1.00	0.00	0.27	0.48	0.35
BIOCARTA_TCAPOPTOSIS_PATHWAY	0.58	0.23	0.26	0.37	0.32	0.352
ST_ADRENERGIC	0.01	1.00	0.01	0.70	0.04	0.352
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.33	0.31	0.67	0.14	0.31	0.352
KEGG_ASTHMA	0.26	0.42	0.44	0.39	0.26	0.354
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.66	0.11	0.43	0.45	0.12	0.354
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.45	0.39	0.15	0.41	0.37	0.354
PID_NFKAPPABATYPICALPATHWAY	0.00	0.86	0.00	0.86	0.05	0.354
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.01	1.00	0.01	0.29	0.46	0.354
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.48	0.01	0.83	0.45	0.01	0.356
BIOCARTA_ASBCELL_PATHWAY	0.42	0.22	0.31	0.57	0.26	0.356
BIOCARTA_TRKA_PATHWAY	0.00	0.98	0.00	0.71	0.09	0.356
BIOCARTA_HCMV_PATHWAY	0.00	1.00	0.00	0.75	0.03	0.356
PID_THROMBIN_PAR4_PATHWAY	0.09	0.63	0.66	0.02	0.38	0.356
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.49	0.36	0.54	0.35	0.05	0.358
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.33	0.30	0.41	0.34	0.41	0.358
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.00	1.00	0.00	0.79	0.00	0.358
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.48	0.58	0.02	0.50	0.21	0.358
REACTOME_HYALURONAN_METABOLISM	0.59	0.36	0.09	0.49	0.26	0.358
PID_IL2_1PATHWAY	0.01	1.00	0.02	0.77	0.00	0.36
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.77	0.01	0.61	0.02	0.39	0.36
REACTOME_SIGNALING_BY_ERBB2	0.00	0.58	0.01	0.65	0.56	0.36
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.00	1.00	0.01	0.35	0.44	0.36
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.05	0.40	0.47	0.55	0.34	0.362
PID_INTEGRIN_A4B1_PATHWAY	0.47	0.11	0.43	0.56	0.24	0.362
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.87	0.02	0.42	0.28	0.22	0.362
KEGG_PATHWAYS_IN_CANCER	0.00	0.34	0.00	0.73	0.74	0.362
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.28	0.59	0.09	0.36	0.49	0.362
PID_RAC1_REG_PATHWAY	0.58	0.49	0.06	0.55	0.13	0.362
REACTOME_SYNTHESIS_OF_PA	0.03	0.59	0.50	0.39	0.30	0.362
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	0.52	0.39	0.27	0.49	0.14	0.362
REACTOME_CS_DS_DEGRADATION	0.67	0.03	0.55	0.40	0.16	0.362
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	0.26	0.20	0.32	0.56	0.47	0.362
BIOCARTA_CARM1_PATHWAY	0.12	0.59	0.11	0.61	0.39	0.364
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.28	0.56	0.17	0.44	0.37	0.364
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.00	0.72	0.00	0.53	0.57	0.364
PID_IL12_STAT4PATHWAY	0.26	0.15	0.22	0.72	0.48	0.366
BIOCARTA_CDC42RAC_PATHWAY	0.00	1.00	0.00	0.78	0.05	0.366
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.06	0.46	0.36	0.57	0.38	0.366
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.42	0.50	0.15	0.56	0.20	0.366
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	0.11	0.13	0.47	0.24	0.88	0.366
KEGG_VIRAL_MYOCARDITIS	0.54	0.75	0.37	0.12	0.05	0.366
KEGG_ALLOGRAFT_REJECTION	0.58	0.20	0.57	0.24	0.24	0.366
BIOCARTA_ARENRF2_PATHWAY	0.45	0.32	0.28	0.41	0.37	0.366
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.66	0.03	0.09	0.82	0.23	0.366
REACTOME_MRNA_3_END_PROCESSING	0.15	0.49	0.83	0.13	0.24	0.368
REACTOME_SIGNALING_BY_BMP	0.44	0.58	0.09	0.33	0.40	0.368
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.58	0.14	0.71	0.38	0.03	0.368
KEGG_GLYCEROLIPID_METABOLISM	0.41	0.33	0.19	0.12	0.79	0.368
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	0.61	0.33	0.30	0.24	0.36	0.368
BIOCARTA_CREB_PATHWAY	0.01	0.86	0.01	0.53	0.43	0.368
BIOCARTA_IL2RB_PATHWAY	0.01	0.83	0.01	0.56	0.43	0.368
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.60	0.33	0.09	0.45	0.37	0.368
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.01	0.93	0.02	0.46	0.43	0.37
BIOCARTA_CASPASE_PATHWAY	0.14	0.58	0.09	0.65	0.39	0.37
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.01	1.00	0.01	0.39	0.44	0.37
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.41	0.36	0.19	0.52	0.37	0.37
BIOCARTA_PS1_PATHWAY	0.16	0.46	0.14	0.70	0.39	0.37
BIOCARTA_TFF_PATHWAY	0.00	1.00	0.00	0.48	0.37	0.37
BIOCARTA_ERK5_PATHWAY	0.00	1.00	0.00	0.48	0.37	0.37
SIG_BCR_SIGNALING_PATHWAY	0.01	1.00	0.01	0.39	0.44	0.37
KEGG_PROPANOATE_METABOLISM	0.07	0.47	0.90	0.16	0.25	0.37
PID_PDGFRAPATHWAY	0.00	0.75	0.00	0.75	0.35	0.37
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.65	0.59	0.06	0.12	0.43	0.37
PID_P38_MK2PATHWAY	0.37	0.25	0.36	0.50	0.38	0.372
BIOCARTA_EPO_PATHWAY	0.07	0.01	0.17	0.78	0.83	0.372
PID_GLYPICAN_1PATHWAY	0.09	0.55	0.39	0.34	0.49	0.372
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	0.46	0.39	0.23	0.41	0.37	0.372
PID_TCPTP_PATHWAY	0.01	0.93	0.02	0.46	0.44	0.372
PID_ECADHERIN_NASCENTAJ_PATHWAY	0.01	1.00	0.01	0.85	0.00	0.374
BIOCARTA_IGF1MTOR_PATHWAY	0.00	1.00	0.00	0.50	0.37	0.374
BIOCARTA_MYOSIN_PATHWAY	0.66	0.01	0.46	0.69	0.05	0.374
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.11	0.04	0.85	0.39	0.48	0.374
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.95	0.26	0.23	0.03	0.40	0.374
PID_FASPATHWAY	0.01	0.97	0.01	0.46	0.42	0.374
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.34	0.31	0.55	0.29	0.38	0.374
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.51	0.51	0.16	0.39	0.31	0.376
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.21	0.69	0.28	0.23	0.47	0.376
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.42	0.07	0.41	0.41	0.57	0.376
PID_IFNGPATHWAY	0.01	0.75	0.01	0.64	0.47	0.376
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.15	0.04	0.22	0.53	0.94	0.376
PID_ALPHASYNUCLEIN_PATHWAY	0.30	0.59	0.37	0.44	0.18	0.376
PID_ERBB2ERBB3PATHWAY	0.01	0.95	0.01	0.46	0.45	0.376
BIOCARTA_TCRA_PATHWAY	0.38	0.33	0.28	0.52	0.37	0.376
PID_REELINPATHWAY	0.01	0.95	0.02	0.47	0.43	0.376
PID_INTEGRIN2_PATHWAY	0.03	0.37	0.24	0.76	0.49	0.378
BIOCARTA_NKT_PATHWAY	0.65	0.06	0.55	0.17	0.46	0.378
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.73	0.27	0.20	0.30	0.39	0.378
PID_AVB3_INTEGRIN_PATHWAY	0.01	0.99	0.01	0.64	0.24	0.378
KEGG_MTOR_SIGNALING_PATHWAY	0.01	0.86	0.01	0.56	0.45	0.378
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.12	0.26	0.56	0.49	0.46	0.378
BIOCARTA_CACAM_PATHWAY	0.43	0.36	0.17	0.57	0.37	0.38
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.75	0.09	0.39	0.16	0.51	0.38
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.31	0.31	0.37	0.45	0.46	0.38
PID_CD40_PATHWAY	0.02	0.57	0.02	0.84	0.45	0.38
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.01	0.98	0.02	0.46	0.43	0.38
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.13	0.80	0.19	0.61	0.17	0.38
REACTOME_GABA_RECEPTOR_ACTIVATION	0.09	0.51	0.41	0.26	0.63	0.38
KEGG_GALACTOSE_METABOLISM	0.24	0.33	0.32	0.50	0.51	0.38
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.57	0.27	0.19	0.51	0.37	0.382
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	0.57	0.27	0.19	0.51	0.37	0.382
PID_TCRRASPATHWAY	0.52	0.32	0.07	0.79	0.21	0.382
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.48	0.25	0.31	0.50	0.37	0.382
REACTOME_P2Y_RECEPTORS	0.57	0.25	0.28	0.44	0.37	0.382
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.89	0.03	0.23	0.34	0.43	0.384
REACTOME_GABA_A_RECEPTOR_ACTIVATION	0.65	0.30	0.10	0.40	0.47	0.384
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.73	0.21	0.19	0.40	0.39	0.384
BIOCARTA_EIF2_PATHWAY	0.37	0.59	0.23	0.36	0.37	0.384
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	0.22	0.26	0.39	0.56	0.49	0.384
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.20	0.54	0.41	0.21	0.56	0.384
PID_CDC42_REG_PATHWAY	0.66	0.20	0.35	0.56	0.15	0.384
KEGG_LYSINE_DEGRADATION	0.19	0.33	0.02	0.96	0.42	0.384
PID_GMCSF_PATHWAY	0.01	0.99	0.02	0.47	0.43	0.384
REACTOME_DNA_REPLICATION	0.61	0.11	0.59	0.61	0.01	0.386
PID_VEGFR1_PATHWAY	0.01	0.83	0.02	0.64	0.43	0.386
PID_ER_NONGENOMIC_PATHWAY	0.01	0.99	0.01	0.49	0.43	0.386
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.67	0.32	0.17	0.40	0.37	0.386
KEGG_RENAL_CELL_CARCINOMA	0.01	0.87	0.01	0.57	0.47	0.386
BIOCARTA_PROTEASOME_PATHWAY	0.34	0.31	0.37	0.45	0.46	0.386
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.00	0.65	0.00	0.71	0.57	0.386
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.59	0.30	0.23	0.45	0.37	0.388
PID_IL3_PATHWAY	0.01	0.94	0.02	0.55	0.42	0.388
PID_ARF6_PATHWAY	0.41	0.64	0.51	0.12	0.26	0.388
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.56	0.23	0.98	0.10	0.07	0.388
PID_LYSOPHOSPHOLIPID_PATHWAY	0.99	0.39	0.09	0.37	0.10	0.388
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.28	0.43	0.68	0.41	0.15	0.39
REACTOME_SIGNAL_AMPLIFICATION	0.14	0.47	0.32	0.56	0.46	0.39
BIOCARTA_NOS1_PATHWAY	0.79	0.31	0.43	0.07	0.35	0.39
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.37	0.69	0.38	0.14	0.37	0.39
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	0.19	0.58	0.09	0.69	0.40	0.39
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	0.97	0.12	0.78	0.03	0.05	0.39
BIOCARTA_CALCINEURIN_PATHWAY	0.32	0.33	0.49	0.13	0.68	0.39
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.80	0.23	0.01	0.35	0.56	0.39
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.35	0.32	0.09	0.81	0.38	0.39
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.71	0.61	0.13	0.33	0.17	0.39
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.63	0.46	0.50	0.16	0.21	0.392
REACTOME_GAB1_SIGNALOSOME	0.01	1.00	0.01	0.50	0.44	0.392
BIOCARTA_BCR_PATHWAY	0.90	0.49	0.12	0.01	0.44	0.392
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.71	0.27	0.48	0.11	0.39	0.392
PID_CD8TCRDOWNSTREAMPATHWAY	0.87	0.21	0.41	0.34	0.13	0.392
BIOCARTA_FAS_PATHWAY	0.58	0.32	0.02	1.00	0.04	0.392
PID_SHP2_PATHWAY	0.01	0.87	0.03	0.57	0.48	0.392
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.11	0.63	0.55	0.30	0.38	0.394
REACTOME_MEMBRANE_TRAFFICKING	0.35	0.22	0.80	0.06	0.54	0.394
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.17	0.69	0.38	0.36	0.37	0.394
BIOCARTA_PARKIN_PATHWAY	0.38	0.41	0.12	0.69	0.37	0.394
PID_ARF6_TRAFFICKINGPATHWAY	0.63	0.02	0.35	0.73	0.24	0.394
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.58	0.09	0.39	0.45	0.46	0.394
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.65	0.52	0.14	0.59	0.07	0.394
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.45	0.29	0.79	0.24	0.20	0.394
BIOCARTA_PAR1_PATHWAY	0.02	0.98	0.02	0.96	0.00	0.396
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.00	0.42	0.08	0.85	0.63	0.396
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.28	0.96	0.23	0.16	0.35	0.396
PID_TCRJNKPATHWAY	0.00	0.63	0.00	1.00	0.35	0.396
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.24	0.33	0.28	0.45	0.68	0.396
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	0.15	0.03	0.83	0.22	0.75	0.396
BIOCARTA_HDAC_PATHWAY	0.01	0.95	0.01	0.58	0.43	0.396
REACTOME_PURINE_CATABOLISM	0.28	0.14	0.48	0.68	0.40	0.396
REACTOME_SYNTHESIS_OF_PC	0.30	0.40	0.72	0.16	0.41	0.398
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	0.41	0.61	0.18	0.40	0.39	0.398
BIOCARTA_RARRXR_PATHWAY	0.29	0.59	0.40	0.31	0.40	0.398
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.26	0.22	0.34	0.70	0.47	0.398
REACTOME_G2_M_CHECKPOINTS	0.26	0.83	0.50	0.16	0.24	0.398
REACTOME_GLYCOPROTEIN_HORMONES	0.37	0.52	0.17	0.57	0.37	0.4
KEGG_PYRUVATE_METABOLISM	0.14	0.55	0.83	0.24	0.24	0.4
PID_P53DOWNSTREAMPATHWAY	0.00	0.00	0.00	1.00	1.00	0.4
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	0.41	0.29	0.39	0.45	0.46	0.4
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.37	0.52	0.17	0.57	0.37	0.4
BIOCARTA_AT1R_PATHWAY	0.48	0.15	0.02	0.90	0.45	0.4
BIOCARTA_D4GDI_PATHWAY	0.16	0.63	0.10	0.73	0.38	0.4
SA_FAS_SIGNALING	0.48	0.08	0.37	0.76	0.32	0.402
REACTOME_PHASE_II_CONJUGATION	0.19	0.12	0.63	0.57	0.50	0.402
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.54	0.33	0.13	0.65	0.37	0.404
REACTOME_SEROTONIN_RECEPTORS	0.72	0.32	0.42	0.40	0.16	0.404
KEGG_TYPE_II_DIABETES_MELLITUS	0.01	1.00	0.02	0.56	0.43	0.404
REACTOME_MRNA_CAPPING	0.28	0.35	0.35	0.58	0.46	0.404
BIOCARTA_IL2_PATHWAY	0.37	0.00	0.03	0.84	0.78	0.404
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.20	0.67	0.28	0.40	0.47	0.404
REACTOME_GPCR_LIGAND_BINDING	0.25	0.60	0.66	0.31	0.20	0.404
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.41	0.58	0.49	0.12	0.42	0.404
BIOCARTA_TALL1_PATHWAY	0.52	0.58	0.15	0.40	0.37	0.404
REACTOME_MRNA_PROCESSING	0.41	0.48	0.87	0.13	0.14	0.406
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.19	0.41	0.64	0.33	0.46	0.406
KEGG_GLUTATHIONE_METABOLISM	0.35	0.56	0.32	0.34	0.46	0.406
BIOCARTA_MPR_PATHWAY	0.61	0.28	0.38	0.29	0.47	0.406
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.47	0.06	0.57	0.22	0.71	0.406
KEGG_LYSOSOME	0.31	0.38	0.74	0.34	0.27	0.408
PID_PTP1BPATHWAY	0.00	0.99	0.01	0.57	0.47	0.408
BIOCARTA_DNAFRAGMENT_PATHWAY	0.55	0.48	0.25	0.61	0.15	0.408
REACTOME_RNA_POL_I_PROMOTER_OPENING	0.09	0.20	0.76	0.64	0.35	0.408
PID_FGF_PATHWAY	0.00	0.99	0.01	0.84	0.20	0.408
REACTOME_HEMOSTASIS	0.00	0.35	0.00	0.71	0.98	0.408
BIOCARTA_AKAP95_PATHWAY	0.74	0.33	0.19	0.41	0.37	0.408
BIOCARTA_RAB_PATHWAY	0.54	0.58	0.19	0.36	0.37	0.408
REACTOME_DAG_AND_IP3_SIGNALING	0.28	0.09	0.12	0.90	0.65	0.408
BIOCARTA_RAS_PATHWAY	0.00	1.00	0.00	0.69	0.35	0.408
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	0.67	0.42	0.40	0.40	0.15	0.408
PID_HEDGEHOG_GLIPATHWAY	1.00	0.09	0.19	0.64	0.12	0.408
ST_INTEGRIN_SIGNALING_PATHWAY	0.00	0.82	0.00	0.69	0.53	0.408
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	0.01	0.75	0.02	0.84	0.43	0.41
PID_BCR_5PATHWAY	0.00	1.00	0.01	0.56	0.48	0.41
ST_GAQ_PATHWAY	0.40	0.79	0.37	0.11	0.38	0.41
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.58	0.09	0.32	0.64	0.42	0.41
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.73	0.32	0.49	0.15	0.37	0.412
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.12	0.73	0.61	0.45	0.15	0.412
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.61	0.42	0.27	0.37	0.39	0.412
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.67	0.44	0.32	0.17	0.46	0.412
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.52	0.37	0.73	0.24	0.20	0.412
REACTOME_SIGNALING_BY_SCF_KIT	0.00	1.00	0.01	0.54	0.51	0.412
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.44	0.03	0.71	0.73	0.15	0.412
PID_NFAT_3PATHWAY	0.44	0.32	0.83	0.00	0.47	0.412
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.35	0.59	0.31	0.44	0.37	0.412
PID_TAP63PATHWAY	0.40	0.61	0.19	0.60	0.27	0.414
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.09	0.43	0.30	0.79	0.46	0.414
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.36	0.59	0.31	0.44	0.37	0.414
REACTOME_AXON_GUIDANCE	0.08	0.70	0.02	0.99	0.28	0.414
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.40	0.70	0.25	0.39	0.33	0.414
BIOCARTA_EXTRINSIC_PATHWAY	0.79	0.25	0.72	0.15	0.16	0.414
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.66	0.36	0.28	0.14	0.63	0.414
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.81	0.01	0.28	0.10	0.87	0.414
KEGG_SULFUR_METABOLISM	0.41	0.41	0.09	0.79	0.37	0.414
