Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.06	0.32	0.40	0.22	0.63	0.326
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	0.48	0.19	0.10	0.49	0.37	0.326
BIOCARTA_CDMAC_PATHWAY	0.58	0.15	0.13	0.32	0.45	0.326
PID_P53DOWNSTREAMPATHWAY	0.00	0.00	0.00	0.66	0.97	0.326
PID_FAK_PATHWAY	0.01	0.79	0.01	0.37	0.45	0.326
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	0.43	0.28	0.20	0.18	0.55	0.328
REACTOME_ENOS_ACTIVATION_AND_REGULATION	0.56	0.02	0.25	0.08	0.73	0.328
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.24	0.32	0.30	0.47	0.31	0.328
BIOCARTA_EGF_PATHWAY	0.00	0.68	0.00	0.96	0.00	0.328
BIOCARTA_EXTRINSIC_PATHWAY	0.52	0.01	0.75	0.27	0.09	0.328
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.30	0.08	0.45	0.13	0.68	0.328
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.47	0.89	0.08	0.05	0.16	0.33
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.52	0.15	0.29	0.12	0.57	0.33
KEGG_RENAL_CELL_CARCINOMA	0.01	0.86	0.01	0.35	0.42	0.33
REACTOME_GAP_JUNCTION_ASSEMBLY	0.21	0.22	0.73	0.14	0.35	0.33
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.00	1.00	0.00	0.16	0.50	0.332
PID_TRAIL_PATHWAY	0.00	1.00	0.00	0.66	0.00	0.332
PID_ER_NONGENOMIC_PATHWAY	0.00	0.97	0.00	0.12	0.57	0.332
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.00	0.25	0.00	0.86	0.55	0.332
PID_IL8CXCR2_PATHWAY	0.45	0.08	0.27	0.18	0.69	0.334
BIOCARTA_TPO_PATHWAY	0.00	0.89	0.00	0.38	0.40	0.334
PID_IL23PATHWAY	0.00	0.47	0.00	0.65	0.55	0.334
REACTOME_TIE2_SIGNALING	0.00	0.94	0.00	0.73	0.00	0.334
BIOCARTA_NGF_PATHWAY	0.00	0.96	0.00	0.71	0.00	0.334
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.00	0.57	0.00	0.56	0.55	0.336
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.11	0.67	0.00	0.86	0.04	0.336
REACTOME_IMMUNE_SYSTEM	0.06	0.52	0.22	0.02	0.86	0.336
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	0.06	0.36	0.46	0.25	0.55	0.336
REACTOME_SIGNALING_BY_RHO_GTPASES	0.03	0.21	0.16	0.63	0.66	0.338
BIOCARTA_STRESS_PATHWAY	0.21	0.52	0.00	0.96	0.00	0.338
BIOCARTA_AKT_PATHWAY	0.00	0.98	0.00	0.71	0.00	0.338
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	0.00	0.40	0.00	0.73	0.57	0.34
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.52	0.20	0.20	0.30	0.48	0.34
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.21	0.21	0.72	0.24	0.32	0.34
PID_ERBB2ERBB3PATHWAY	0.00	0.18	0.00	0.98	0.54	0.34
ST_GAQ_PATHWAY	0.56	0.10	0.92	0.02	0.10	0.34
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.01	0.01	0.01	0.95	0.72	0.34
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.33	0.55	0.11	0.37	0.35	0.342
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.32	0.60	0.71	0.04	0.04	0.342
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.12	0.63	0.50	0.15	0.31	0.342
REACTOME_MRNA_CAPPING	0.48	0.34	0.07	0.27	0.55	0.342
BIOCARTA_AMI_PATHWAY	0.11	0.09	0.41	1.00	0.10	0.342
PID_RAS_PATHWAY	0.07	0.51	0.85	0.27	0.02	0.344
BIOCARTA_TRKA_PATHWAY	0.00	0.90	0.00	0.51	0.31	0.344
PID_S1P_S1P2_PATHWAY	0.26	0.78	0.07	0.12	0.49	0.344
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.00	0.76	0.00	0.42	0.55	0.346
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	0.45	0.59	0.07	0.28	0.34	0.346
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.52	0.24	0.40	0.23	0.34	0.346
REACTOME_INFLAMMASOMES	0.67	0.13	0.74	0.07	0.12	0.346
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.15	0.27	0.74	0.32	0.26	0.348
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.08	0.53	0.42	0.55	0.16	0.348
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.23	0.72	0.23	0.22	0.34	0.348
KEGG_ACUTE_MYELOID_LEUKEMIA	0.01	0.27	0.01	0.57	0.88	0.348
BIOCARTA_RNA_PATHWAY	0.00	0.00	0.00	0.75	0.99	0.348
BIOCARTA_TALL1_PATHWAY	0.43	0.60	0.07	0.31	0.33	0.348
BIOCARTA_CASPASE_PATHWAY	0.48	0.49	0.04	0.32	0.42	0.35
REACTOME_G2_M_CHECKPOINTS	0.12	0.37	0.82	0.12	0.32	0.35
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.02	0.97	0.01	0.22	0.53	0.35
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.19	0.65	0.07	0.51	0.34	0.352
PID_IL2_PI3KPATHWAY	0.00	0.96	0.00	0.56	0.24	0.352
BIOCARTA_CDC42RAC_PATHWAY	0.00	1.00	0.00	0.76	0.00	0.352
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.00	0.46	0.00	0.99	0.31	0.352
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.11	0.18	0.10	1.00	0.38	0.354
REACTOME_APOPTOSIS	0.00	0.00	0.00	0.85	0.92	0.354
REACTOME_SIGNAL_ATTENUATION	0.27	0.49	0.44	0.15	0.42	0.354
PID_CDC42_PATHWAY	0.01	0.32	0.01	0.95	0.48	0.354
PID_EPOPATHWAY	0.28	0.00	0.29	0.27	0.93	0.354
KEGG_TYPE_II_DIABETES_MELLITUS	0.00	0.54	0.00	0.69	0.54	0.354
BIOCARTA_CK1_PATHWAY	0.25	0.09	0.23	0.71	0.49	0.354
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.04	0.80	0.21	0.49	0.23	0.354
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.19	0.70	0.03	0.83	0.02	0.354
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.02	0.86	0.17	0.15	0.58	0.356
BIOCARTA_PARKIN_PATHWAY	0.18	0.32	0.59	0.36	0.33	0.356
KEGG_BLADDER_CANCER	0.00	0.00	0.00	1.00	0.78	0.356
BIOCARTA_PITX2_PATHWAY	0.61	0.35	0.52	0.26	0.05	0.358
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.24	0.78	0.11	0.11	0.55	0.358
BIOCARTA_GCR_PATHWAY	0.00	0.98	0.00	0.81	0.00	0.358
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.12	0.36	0.49	0.27	0.55	0.358
BIOCARTA_TCR_PATHWAY	0.00	0.40	0.00	0.85	0.54	0.358
PID_EPHA_FWDPATHWAY	0.36	0.01	0.50	0.20	0.72	0.358
KEGG_OLFACTORY_TRANSDUCTION	0.19	0.32	0.36	0.68	0.24	0.358
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.60	0.12	0.20	0.55	0.32	0.358
BIOCARTA_LONGEVITY_PATHWAY	0.00	0.94	0.00	0.54	0.31	0.358
BIOCARTA_AHSP_PATHWAY	0.26	0.43	0.26	0.53	0.31	0.358
PID_ERA_GENOMIC_PATHWAY	0.26	0.28	0.53	0.31	0.41	0.358
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.19	0.16	0.60	0.64	0.21	0.36
BIOCARTA_BAD_PATHWAY	0.00	0.51	0.00	0.74	0.55	0.36
BIOCARTA_STEM_PATHWAY	0.34	0.63	0.25	0.27	0.31	0.36
PID_ERBB1_INTERNALIZATION_PATHWAY	0.00	0.53	0.00	0.72	0.55	0.36
BIOCARTA_G2_PATHWAY	0.00	0.00	0.00	0.82	0.98	0.36
BIOCARTA_GLEEVEC_PATHWAY	0.00	1.00	0.00	0.81	0.00	0.362
BIOCARTA_TH1TH2_PATHWAY	0.36	0.33	0.42	0.43	0.27	0.362
BIOCARTA_SET_PATHWAY	0.30	0.60	0.13	0.47	0.31	0.362
PID_ARF6DOWNSTREAMPATHWAY	0.23	0.73	0.21	0.30	0.34	0.362
BIOCARTA_CARDIACEGF_PATHWAY	0.23	0.17	0.14	0.53	0.74	0.362
ST_ADRENERGIC	0.00	0.99	0.00	0.82	0.00	0.362
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.40	0.11	0.47	0.68	0.16	0.364
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.62	0.17	0.39	0.22	0.42	0.364
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	0.40	0.17	0.30	0.53	0.42	0.364
KEGG_VIBRIO_CHOLERAE_INFECTION	0.44	0.11	0.43	0.52	0.32	0.364
KEGG_COLORECTAL_CANCER	0.00	0.00	0.00	0.89	0.93	0.364
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	0.10	0.01	0.85	0.28	0.59	0.366
PID_INTEGRIN2_PATHWAY	0.11	0.42	0.09	0.62	0.59	0.366
PID_DNAPK_PATHWAY	0.67	0.51	0.05	0.41	0.19	0.366
KEGG_ENDOMETRIAL_CANCER	0.00	0.01	0.01	0.88	0.93	0.366
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.11	0.26	0.11	0.75	0.60	0.366
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	0.08	0.69	0.99	0.03	0.04	0.366
BIOCARTA_CD40_PATHWAY	0.97	0.54	0.21	0.12	0.00	0.368
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.46	0.54	0.21	0.32	0.31	0.368
BIOCARTA_CARM1_PATHWAY	0.52	0.14	0.21	0.51	0.46	0.368
SA_REG_CASCADE_OF_CYCLIN_EXPR	0.67	0.14	0.07	0.56	0.40	0.368
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.57	0.11	0.05	0.56	0.55	0.368
REACTOME_BASE_EXCISION_REPAIR	0.63	0.52	0.13	0.14	0.42	0.368
REACTOME_PI_3K_CASCADE	0.01	0.86	0.01	0.31	0.65	0.368
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.23	0.52	0.25	0.53	0.31	0.368
KEGG_BASE_EXCISION_REPAIR	0.14	0.16	0.39	0.57	0.58	0.368
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.60	0.03	0.25	0.00	0.96	0.368
BIOCARTA_ARENRF2_PATHWAY	0.38	0.24	0.49	0.39	0.34	0.368
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	0.23	0.30	0.38	0.63	0.31	0.37
REACTOME_METABOLISM_OF_PORPHYRINS	0.23	0.45	0.26	0.60	0.31	0.37
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.01	0.75	0.01	0.29	0.79	0.37
BIOCARTA_FREE_PATHWAY	0.15	0.37	0.72	0.15	0.46	0.37
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.36	0.51	0.21	0.28	0.49	0.37
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	0.56	0.10	0.24	0.40	0.56	0.372
REACTOME_HEMOSTASIS	0.00	0.66	0.00	0.20	1.00	0.372
BIOCARTA_IL2RB_PATHWAY	0.00	0.97	0.00	0.34	0.55	0.372
PID_GMCSF_PATHWAY	0.00	0.73	0.00	0.57	0.56	0.372
PID_CXCR3PATHWAY	0.00	0.31	0.00	0.99	0.57	0.374
PID_IL1PATHWAY	0.00	1.00	0.00	0.32	0.55	0.374
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.42	0.29	0.45	0.02	0.69	0.374
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.48	0.26	0.14	0.53	0.46	0.374
REACTOME_SIGNALING_BY_GPCR	0.01	0.69	0.05	0.35	0.77	0.374
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.19	0.11	0.40	0.95	0.22	0.374
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.42	0.22	0.49	0.19	0.55	0.374
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.26	0.11	0.56	0.58	0.36	0.374
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.35	0.25	0.69	0.35	0.23	0.374
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	0.26	0.48	0.24	0.11	0.79	0.376
BIOCARTA_HSP27_PATHWAY	0.46	0.34	0.21	0.56	0.31	0.376
PID_MET_PATHWAY	0.01	0.46	0.01	0.92	0.48	0.376
KEGG_LYSINE_DEGRADATION	0.66	0.01	0.06	0.98	0.17	0.376
ST_G_ALPHA_S_PATHWAY	0.19	0.60	0.01	0.56	0.52	0.376
PID_ARF6_PATHWAY	0.55	0.38	0.45	0.27	0.23	0.376
PID_INTEGRIN1_PATHWAY	0.78	0.68	0.03	0.11	0.28	0.376
PID_NFAT_3PATHWAY	0.92	0.11	0.33	0.04	0.48	0.376
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.21	0.52	0.86	0.10	0.20	0.378
PID_LKB1_PATHWAY	0.00	0.00	0.00	0.96	0.93	0.378
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.35	0.16	0.14	0.69	0.55	0.378
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.77	0.01	0.54	0.47	0.10	0.378
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.23	0.54	0.25	0.56	0.31	0.378
KEGG_ABC_TRANSPORTERS	0.06	0.59	0.59	0.10	0.55	0.378
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.35	0.16	0.72	0.12	0.55	0.38
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.04	0.64	0.87	0.14	0.21	0.38
PID_EPHA2_FWDPATHWAY	0.00	1.00	0.00	0.90	0.00	0.38
BIOCARTA_RAC1_PATHWAY	0.00	0.00	0.00	0.96	0.94	0.38
REACTOME_DSCAM_INTERACTIONS	0.23	0.54	0.35	0.14	0.64	0.38
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	0.45	0.48	0.46	0.35	0.16	0.38
BIOCARTA_ERK5_PATHWAY	0.00	0.99	0.00	0.57	0.34	0.38
REACTOME_POTASSIUM_CHANNELS	1.00	0.75	0.04	0.00	0.11	0.38
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.82	0.19	0.26	0.17	0.47	0.382
REACTOME_SIGNALING_BY_SCF_KIT	0.01	0.52	0.01	0.44	0.93	0.382
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.00	0.00	0.00	0.98	0.93	0.382
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.01	0.86	0.07	0.43	0.54	0.382
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.48	0.14	0.44	0.54	0.31	0.382
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.34	0.01	0.53	0.33	0.70	0.382
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.00	0.00	0.00	0.98	0.93	0.382
ST_ERK1_ERK2_MAPK_PATHWAY	0.79	0.10	0.28	0.17	0.58	0.384
BIOCARTA_ASBCELL_PATHWAY	0.43	0.60	0.40	0.24	0.25	0.384
KEGG_VEGF_SIGNALING_PATHWAY	0.01	0.91	0.01	0.37	0.62	0.384
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.29	0.36	0.77	0.36	0.14	0.384
PID_AVB3_OPN_PATHWAY	0.00	1.00	0.00	0.93	0.00	0.386
BIOCARTA_NKT_PATHWAY	0.48	0.25	0.45	0.20	0.55	0.386
REACTOME_AXON_GUIDANCE	0.16	0.75	0.03	0.48	0.51	0.386
PID_REG_GR_PATHWAY	0.00	0.01	0.00	0.95	0.97	0.386
BIOCARTA_IL2_PATHWAY	0.12	0.12	0.04	0.82	0.83	0.386
REACTOME_ER_PHAGOSOME_PATHWAY	0.18	0.45	0.33	0.44	0.54	0.388
REACTOME_SEROTONIN_RECEPTORS	0.67	0.22	0.56	0.24	0.25	0.388
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.12	0.31	0.83	0.12	0.56	0.388
BIOCARTA_IL17_PATHWAY	0.52	0.70	0.07	0.31	0.34	0.388
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.46	0.26	0.64	0.53	0.05	0.388
KEGG_MELANOMA	0.00	0.00	0.01	1.00	0.93	0.388
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.00	0.19	0.00	0.76	0.99	0.388
REACTOME_GLYCOPROTEIN_HORMONES	0.23	0.51	0.39	0.51	0.31	0.39
PID_HDAC_CLASSIII_PATHWAY	0.00	0.00	0.00	0.99	0.96	0.39
BIOCARTA_P53HYPOXIA_PATHWAY	0.00	0.00	0.00	0.97	0.98	0.39
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.22	0.10	0.20	0.80	0.63	0.39
BIOCARTA_PYK2_PATHWAY	0.43	0.36	0.00	0.99	0.17	0.39
BIOCARTA_ATM_PATHWAY	0.00	0.00	0.00	0.96	0.99	0.39
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.32	0.60	0.45	0.27	0.31	0.39
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	0.65	0.16	0.40	0.23	0.51	0.39
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.23	0.51	0.39	0.51	0.31	0.39
REACTOME_TELOMERE_MAINTENANCE	0.48	0.51	0.68	0.14	0.14	0.39
REACTOME_P2Y_RECEPTORS	0.48	0.61	0.39	0.13	0.34	0.39
BIOCARTA_PDGF_PATHWAY	0.00	0.99	0.00	0.96	0.00	0.39
PID_REELINPATHWAY	0.00	0.95	0.00	0.30	0.70	0.39
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.09	0.07	0.31	0.55	0.93	0.39
BIOCARTA_D4GDI_PATHWAY	0.42	0.19	0.42	0.58	0.34	0.39
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.32	0.29	0.47	0.26	0.62	0.392
BIOCARTA_TID_PATHWAY	0.00	0.00	0.00	1.00	0.96	0.392
PID_HIF1APATHWAY	0.00	0.00	0.00	1.00	0.96	0.392
REACTOME_SIGNALING_BY_FGFR	0.02	0.84	0.01	0.15	0.94	0.392
BIOCARTA_PML_PATHWAY	0.00	0.00	0.00	1.00	0.96	0.392
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.21	0.36	0.52	0.56	0.31	0.392
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.26	0.52	0.03	0.81	0.34	0.392
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.23	0.49	0.56	0.43	0.26	0.394
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.26	0.63	0.24	0.53	0.31	0.394
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	0.67	0.43	0.14	0.39	0.34	0.394
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.43	0.14	0.53	0.53	0.34	0.394
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.00	0.97	0.00	0.04	0.96	0.394
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.43	0.31	0.47	0.53	0.23	0.394
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.62	0.27	0.47	0.45	0.16	0.394
BIOCARTA_PLCE_PATHWAY	0.13	0.70	0.39	0.53	0.22	0.394
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.63	0.49	0.10	0.42	0.33	0.394
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.54	0.36	0.45	0.28	0.34	0.394
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.00	0.99	0.01	0.42	0.55	0.394
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	0.72	0.02	0.57	0.03	0.63	0.394
BIOCARTA_CHEMICAL_PATHWAY	0.00	0.00	0.00	1.00	0.98	0.396
BIOCARTA_BARRESTIN_PATHWAY	0.50	0.18	0.06	0.28	0.96	0.396
PID_TELOMERASEPATHWAY	0.31	0.12	0.75	0.26	0.54	0.396
KEGG_HISTIDINE_METABOLISM	0.06	0.79	0.13	0.45	0.55	0.396
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.69	0.28	0.66	0.21	0.14	0.396
PID_IL6_7PATHWAY	0.00	0.60	0.00	0.96	0.42	0.396
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.09	0.36	0.33	0.67	0.54	0.398
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.38	0.00	0.21	0.44	0.96	0.398
KEGG_PROSTATE_CANCER	0.00	0.01	0.00	1.00	0.98	0.398
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.74	0.28	0.69	0.12	0.16	0.398
SA_G1_AND_S_PHASES	0.00	0.00	0.00	0.99	1.00	0.398
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.52	0.07	0.04	0.82	0.55	0.4
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.45	0.44	0.24	0.53	0.34	0.4
BIOCARTA_P53_PATHWAY	0.00	0.00	0.00	1.00	1.00	0.4
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	0.48	0.28	0.43	0.25	0.56	0.4
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.00	0.00	0.00	1.00	1.00	0.4
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.00	0.98	0.00	0.07	0.96	0.402
REACTOME_PI3K_AKT_ACTIVATION	0.00	0.62	0.00	0.66	0.73	0.402
BIOCARTA_RAB_PATHWAY	0.46	0.54	0.21	0.49	0.31	0.402
KEGG_STEROID_BIOSYNTHESIS	0.57	0.40	0.12	0.58	0.34	0.402
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.26	0.16	0.79	0.49	0.31	0.402
KEGG_RNA_DEGRADATION	0.26	0.82	0.16	0.58	0.19	0.402
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.77	0.44	0.24	0.55	0.02	0.404
KEGG_NON_HOMOLOGOUS_END_JOINING	0.57	0.41	0.56	0.28	0.20	0.404
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	0.73	0.58	0.21	0.24	0.26	0.404
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.18	0.32	0.60	0.59	0.33	0.404
KEGG_ECM_RECEPTOR_INTERACTION	0.02	0.68	0.12	0.82	0.38	0.404
PID_ATM_PATHWAY	0.82	0.05	0.24	0.92	0.00	0.406
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.43	0.54	0.57	0.19	0.30	0.406
REACTOME_PLATELET_HOMEOSTASIS	0.26	0.27	0.55	0.02	0.93	0.406
BIOCARTA_AGR_PATHWAY	0.37	0.05	0.52	0.55	0.54	0.406
REACTOME_RNA_POL_I_PROMOTER_OPENING	0.26	0.71	0.46	0.44	0.16	0.406
PID_E2F_PATHWAY	0.01	0.52	0.01	0.95	0.54	0.406
KEGG_GLUTATHIONE_METABOLISM	0.40	0.69	0.16	0.22	0.56	0.406
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.04	0.64	0.99	0.05	0.31	0.406
PID_RAC1_PATHWAY	0.01	0.92	0.01	0.95	0.14	0.406
BIOCARTA_RARRXR_PATHWAY	0.12	0.60	0.42	0.41	0.49	0.408
PID_AR_TF_PATHWAY	0.21	0.08	0.99	0.31	0.45	0.408
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.99	0.07	0.33	0.34	0.31	0.408
BIOCARTA_IL10_PATHWAY	0.18	0.54	0.05	0.64	0.63	0.408
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.08	0.77	0.06	0.58	0.55	0.408
PID_TCR_PATHWAY	0.05	0.32	0.99	0.15	0.54	0.41
BIOCARTA_EPONFKB_PATHWAY	0.14	0.60	0.61	0.30	0.40	0.41
KEGG_PYRUVATE_METABOLISM	0.43	0.54	0.64	0.30	0.14	0.41
PID_BMPPATHWAY	0.41	0.68	0.03	0.33	0.60	0.41
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.46	0.53	0.17	0.58	0.31	0.41
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.14	0.64	0.23	0.22	0.83	0.412
KEGG_CALCIUM_SIGNALING_PATHWAY	0.82	0.02	0.07	0.73	0.42	0.412
REACTOME_SHC_MEDIATED_SIGNALLING	0.79	0.26	0.40	0.12	0.49	0.412
KEGG_LEISHMANIA_INFECTION	0.21	0.36	0.35	0.21	0.93	0.412
