Gene Set	Basal	Her2	LumA	LumB	Average AUC
REACTOME_MEMBRANE_TRAFFICKING	0.95582492	0.77358586	0.82004015	0.73619529	0.821411555
BIOCARTA_NKT_PATHWAY	0.96670034	0.82782828	0.75758871	0.73322110	0.8213346075
KEGG_LONG_TERM_DEPRESSION	0.96127946	0.73409091	0.81721704	0.77253086	0.8212795675
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.95104377	0.75530303	0.81628935	0.76134961	0.82099644
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.95279461	0.75060606	0.79856608	0.78089226	0.8207147525
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.93720539	0.76833333	0.80072343	0.77644501	0.82067679
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.93424242	0.76106061	0.80560088	0.78079023	0.820423535
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.94740741	0.74055556	0.81763144	0.77588384	0.8203695625
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.95902357	0.81606061	0.78796296	0.71791526	0.8202406
KEGG_INSULIN_SIGNALING_PATHWAY	0.94764310	0.72621212	0.81102694	0.79545455	0.8200841775
KEGG_VIBRIO_CHOLERAE_INFECTION	0.94222222	0.76984848	0.82518130	0.74270483	0.8199892075
ST_FAS_SIGNALING_PATHWAY	0.94414141	0.76611111	0.81462056	0.75478395	0.8199142575
KEGG_THYROID_CANCER	0.92535354	0.84833333	0.77082362	0.73480640	0.8198292225
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.96111111	0.78813131	0.79769490	0.73122896	0.81954157
ST_WNT_BETA_CATENIN_PATHWAY	0.95865320	0.75474747	0.77982859	0.78413300	0.819340565
REACTOME_G1_S_TRANSITION	0.92185185	0.77712121	0.84179911	0.73648990	0.8193155175
REACTOME_M_G1_TRANSITION	0.92542088	0.77398990	0.84537037	0.73226712	0.8192620675
KEGG_GNRH_SIGNALING_PATHWAY	0.94902357	0.75567187	0.81749547	0.75468575	0.819219165
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.92043771	0.78883838	0.84379694	0.72372462	0.8191994125
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.94585859	0.78196970	0.79263792	0.75526094	0.8189317875
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.95104377	0.74848485	0.80694121	0.76912177	0.8188979
BIOCARTA_LAIR_PATHWAY	0.96215488	0.76570707	0.75926868	0.78835578	0.8188716025
BIOCARTA_TH1TH2_PATHWAY	0.95107744	0.78671717	0.79467107	0.74221380	0.81866987
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.91067340	0.82808081	0.79414012	0.74166667	0.81864025
PID_PTP1BPATHWAY	0.95979798	0.81111111	0.78775576	0.71585297	0.818629455
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.92966330	0.78808081	0.80918156	0.74758698	0.8186281625
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.93491582	0.76459596	0.80840456	0.76649832	0.818603665
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.95242424	0.73434343	0.81688034	0.77058208	0.8185575225
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	0.95464646	0.76025253	0.79649702	0.76278058	0.8185441475
PID_INTEGRIN4_PATHWAY	0.94101010	0.79747475	0.75233748	0.78295965	0.818445495
BIOCARTA_MONOCYTE_PATHWAY	0.95020202	0.78949495	0.76350686	0.77015866	0.8183406225
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.92195286	0.79146465	0.82593240	0.73368406	0.8182584925
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.96680135	0.72797980	0.82254244	0.75569585	0.81825486
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.95979798	0.73272727	0.79656452	0.78348765	0.818144355
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.95434343	0.74065657	0.80323103	0.77391975	0.818037695
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.86404040	0.92919192	0.74492359	0.73393659	0.818023125
PID_IL23PATHWAY	0.96528620	0.79247475	0.78894069	0.72466330	0.817841235
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.94794613	0.75065657	0.80549728	0.76710157	0.8178003875
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.95949495	0.78383838	0.80185833	0.72532267	0.8176285825
PID_NETRIN_PATHWAY	0.96235690	0.75419192	0.80563973	0.74832160	0.8176275375
PID_FRA_PATHWAY	0.95750842	0.74368687	0.80718726	0.76178451	0.817541765
KEGG_ABC_TRANSPORTERS	0.94922559	0.80328283	0.77687775	0.74060045	0.817496655
PID_IL12_STAT4PATHWAY	0.95515152	0.75525253	0.79438617	0.76487093	0.8174152875
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	0.96269360	0.75464646	0.81437451	0.73747194	0.8172966275
PID_EPOPATHWAY	0.92898990	0.74257576	0.81056721	0.78668631	0.817204795
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.95360269	0.72863636	0.80172235	0.78479237	0.8171884425
KEGG_GALACTOSE_METABOLISM	0.93993266	0.78979798	0.78563844	0.75232884	0.81692448
REACTOME_COMPLEMENT_CASCADE	0.96185185	0.76328283	0.78265993	0.75977834	0.8168932375
PID_VEGFR1_2_PATHWAY	0.96333333	0.73621212	0.78641544	0.78156566	0.8168816375
KEGG_GLYCEROLIPID_METABOLISM	0.94104377	0.77353535	0.82511008	0.72742705	0.8167790625
REACTOME_SIGNALING_BY_ILS	0.96626263	0.74070707	0.80806315	0.75098204	0.8165037225
PID_REG_GR_PATHWAY	0.96781145	0.79782828	0.78738669	0.71046889	0.8158738275
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.94525253	0.81843434	0.78038897	0.71938833	0.8158660425
KEGG_TYPE_II_DIABETES_MELLITUS	0.94875421	0.77161616	0.77974618	0.76328563	0.815850545
REACTOME_GLUTATHIONE_CONJUGATION	0.92757576	0.75757576	0.82581585	0.75237093	0.815834575
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.96808081	0.76176768	0.77635328	0.75667789	0.815719915
PID_ENDOTHELINPATHWAY	0.97026936	0.75520202	0.77920516	0.75676207	0.8153596525
REACTOME_MEIOTIC_RECOMBINATION	0.96491582	0.75080808	0.83268452	0.71265432	0.815265685
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.94276094	0.77373737	0.78835146	0.75524691	0.81502417
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.96080808	0.74727273	0.83215017	0.71940236	0.814908335
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	0.94875421	0.73439394	0.80752396	0.76801347	0.814671395
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.95602694	0.71888889	0.81627346	0.76637205	0.814390335
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.94885522	0.78131313	0.76425796	0.76292088	0.8143367975
KEGG_ARACHIDONIC_ACID_METABOLISM	0.95043771	0.71050505	0.80575628	0.79033389	0.8142582325
BIOCARTA_COMP_PATHWAY	0.95232323	0.77328283	0.77880083	0.75172559	0.81403312
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.94932660	0.73338384	0.78971592	0.78316498	0.813897835
PID_IL27PATHWAY	0.95528620	0.77404040	0.79402946	0.73212371	0.8138699425
PID_IL12_2PATHWAY	0.96313131	0.75525253	0.79143357	0.74553872	0.8138390325
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.95138047	0.76257576	0.81100751	0.73021886	0.81379565
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.94067340	0.74060606	0.81247734	0.76141975	0.8137941375
BIOCARTA_TOB1_PATHWAY	0.94885522	0.80818182	0.77328118	0.72462121	0.8137348575
BIOCARTA_CELLCYCLE_PATHWAY	0.94414141	0.75308081	0.80854053	0.74866723	0.813607495
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.90030303	0.79883838	0.81184279	0.74262065	0.8134012125
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.94488215	0.76247475	0.78518519	0.76035354	0.8132239075
BIOCARTA_INTRINSIC_PATHWAY	0.95336700	0.76196970	0.78605284	0.75093103	0.8130801425
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.95764310	0.71398990	0.78507511	0.79560887	0.813079245
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.95269360	0.76252525	0.78119658	0.75575196	0.8130418475
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.92639731	0.79656566	0.78732841	0.74154040	0.812957945
BIOCARTA_G1_PATHWAY	0.94498316	0.76398990	0.79184149	0.74929854	0.8125282725
BIOCARTA_GRANULOCYTES_PATHWAY	0.96622896	0.78030303	0.73494025	0.76847643	0.8124871675
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.93114478	0.73484848	0.80455840	0.77890011	0.8123629425
REACTOME_TOLL_RECEPTOR_CASCADES	0.96505051	0.74429293	0.78523699	0.75482604	0.8123516175
REACTOME_ION_CHANNEL_TRANSPORT	0.96417508	0.76611111	0.79831650	0.72028620	0.8122222225
REACTOME_CELL_CYCLE_CHECKPOINTS	0.91161616	0.77318182	0.83842916	0.72511223	0.8120848425
REACTOME_SYNTHESIS_OF_DNA	0.91744108	0.77853535	0.83213657	0.72001964	0.81203316
BIOCARTA_WNT_PATHWAY	0.95067340	0.73661616	0.78569671	0.77491582	0.8119755225
REACTOME_IL_2_SIGNALING	0.95602694	0.74479798	0.78066916	0.76578283	0.8118192275
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	0.93545455	0.74287879	0.81565657	0.75280584	0.8116989375
KEGG_LYSOSOME	0.94717172	0.75686869	0.80699948	0.73575145	0.811697835
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	0.93828283	0.81237374	0.76572132	0.73030303	0.81167023
KEGG_HISTIDINE_METABOLISM	0.93686869	0.72424242	0.81230899	0.77307800	0.811624525
KEGG_PRION_DISEASES	0.95670034	0.75186869	0.79914530	0.73846801	0.811545585
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.96020202	0.75459596	0.78674566	0.74420595	0.8114373975
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.96855219	0.74050505	0.79362859	0.74287318	0.8113897525
BIOCARTA_HIVNEF_PATHWAY	0.96427609	0.72671717	0.82288915	0.73121493	0.811274335
PID_GLYPICAN_1PATHWAY	0.96013468	0.75828283	0.77390572	0.75195006	0.8110683225
REACTOME_DEFENSINS	0.96835017	0.72121212	0.78497151	0.76899551	0.8108823275
PID_PS1PATHWAY	0.93363636	0.75843434	0.79552871	0.75583614	0.8108588875
PID_ILK_PATHWAY	0.95148148	0.73929293	0.75182445	0.80056117	0.8107900075
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.94973064	0.77247475	0.74614090	0.77425645	0.810650685
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.95585859	0.75939394	0.78777519	0.73954699	0.8106436775
PID_BCR_5PATHWAY	0.94350168	0.75035354	0.77725978	0.77101571	0.8105326775
BIOCARTA_DC_PATHWAY	0.95888889	0.70247475	0.80894846	0.77112795	0.8103600125
KEGG_VEGF_SIGNALING_PATHWAY	0.94292929	0.71878788	0.79531857	0.78323513	0.8100677175
PID_INSULIN_PATHWAY	0.94329966	0.71888889	0.81516447	0.76168631	0.8097598325
BIOCARTA_P53_PATHWAY	0.93417508	0.79383838	0.80464905	0.70627104	0.8097333875
REACTOME_CIRCADIAN_CLOCK	0.92478114	0.80535354	0.78333333	0.72302189	0.809122475
PID_CD8TCRDOWNSTREAMPATHWAY	0.95380471	0.71479798	0.80205434	0.76575477	0.80910295
ST_ADRENERGIC	0.94286195	0.74818182	0.79422429	0.74995791	0.8088064925
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.91925926	0.75565657	0.77201855	0.78786476	0.808699785
BIOCARTA_MPR_PATHWAY	0.89572391	0.84040404	0.80496633	0.69361672	0.80867775
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.95427609	0.74348485	0.82733748	0.70937149	0.8086174775
REACTOME_MEIOTIC_SYNAPSIS	0.95218855	0.70121212	0.84160192	0.73915544	0.8085395075
ST_MYOCYTE_AD_PATHWAY	0.91932660	0.79257576	0.78213546	0.73863636	0.808168545
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.95080808	0.74262626	0.80152163	0.73747194	0.8081069775
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.92511785	0.74131313	0.81392126	0.75193603	0.8080720675
PID_NFAT_TFPATHWAY	0.95373737	0.71242424	0.81025504	0.75565376	0.8080176025
BIOCARTA_GSK3_PATHWAY	0.91878788	0.79565657	0.74387935	0.77341470	0.807934625
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.94346801	0.69479798	0.82232582	0.77063692	0.8078071825
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.89936027	0.82005051	0.76066434	0.74928451	0.8073399075
BIOCARTA_GPCR_PATHWAY	0.88855151	0.78494949	0.81359104	0.74219978	0.807322955
KEGG_PYRIMIDINE_METABOLISM	0.92777778	0.75444444	0.77516835	0.77185746	0.8073120075
KEGG_PRIMARY_IMMUNODEFICIENCY	0.95245791	0.80939394	0.77577700	0.69159652	0.8073063425
REACTOME_DNA_REPLICATION	0.95505051	0.71732323	0.81372701	0.74304153	0.80728557
REACTOME_TELOMERE_MAINTENANCE	0.91771044	0.76055556	0.82165890	0.72832492	0.807062455
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.93555556	0.72919192	0.78603989	0.77738496	0.8070430825
REACTOME_TRYPTOPHAN_CATABOLISM	0.92575758	0.75252525	0.81501554	0.73393659	0.80680874
PID_ERBB4_PATHWAY	0.91518519	0.83868687	0.74109687	0.73198653	0.806738865
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.89316498	0.85732323	0.76554002	0.70923120	0.8063148575
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.92760875	0.81818182	0.79072779	0.68845398	0.806243085
SA_REG_CASCADE_OF_CYCLIN_EXPR	0.90060606	0.78419192	0.79055297	0.74928451	0.806158865
PID_P38GAMMADELTAPATHWAY	0.92545455	0.79075758	0.78437110	0.72383558	0.8061047025
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.93882155	0.72550505	0.80738798	0.75165544	0.805842505
BIOCARTA_LYM_PATHWAY	0.96656566	0.73292929	0.75793836	0.76496914	0.8056006125
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.97158249	0.71075758	0.76265216	0.77721661	0.80555221
KEGG_PEROXISOME	0.95828283	0.74060606	0.79728697	0.72530864	0.805371125
REACTOME_AMINE_DERIVED_HORMONES	0.90269360	0.74915060	0.80218208	0.76725589	0.8053205425
PID_AJDISS_2PATHWAY	0.95636364	0.69010101	0.81080031	0.76332772	0.80514817
REACTOME_FRS2_MEDIATED_CASCADE	0.94558923	0.73621212	0.79249547	0.74595960	0.805064105
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.92797980	0.70757576	0.76474359	0.81990613	0.80505132
BIOCARTA_FAS_PATHWAY	0.93754209	0.71848485	0.83146206	0.73229517	0.8049460425
BIOCARTA_GCR_PATHWAY	0.94791246	0.71707071	0.80196840	0.75130471	0.80456407
PID_CONE_PATHWAY	0.93703704	0.77979798	0.77843823	0.72234848	0.8044054325
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.92319865	0.71393939	0.82876198	0.75099607	0.8042240225
REACTOME_DNA_REPAIR	0.94875421	0.73323232	0.78925796	0.74558081	0.804206325
REACTOME_BETA_DEFENSINS	0.96932660	0.71363636	0.77179487	0.76191077	0.80416715
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0.91205387	0.77489899	0.79722870	0.73239338	0.804143735
KEGG_PARKINSONS_DISEASE	0.93114478	0.74050505	0.77936415	0.76508137	0.8040238375
PID_HIF2PATHWAY	0.95764310	0.72333333	0.79685491	0.73815937	0.8039976775
KEGG_ACUTE_MYELOID_LEUKEMIA	0.92188552	0.75121212	0.76874848	0.77414422	0.803997585
KEGG_NITROGEN_METABOLISM	0.91457912	0.76318182	0.80594582	0.72978395	0.8033726775
PID_AURORA_B_PATHWAY	0.96488215	0.69944444	0.76827894	0.78053898	0.8032861275
REACTOME_G1_PHASE	0.94070707	0.70035354	0.80905853	0.76294893	0.8032670175
PID_P53REGULATIONPATHWAY	0.92673401	0.71207071	0.82711085	0.74698373	0.803224825
REACTOME_ER_PHAGOSOME_PATHWAY	0.89811448	0.81671717	0.74944256	0.74848485	0.803189765
PID_ALPHASYNUCLEIN_PATHWAY	0.94420875	0.69671717	0.79085729	0.78093307	0.80317907
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.95552189	0.75727273	0.77918285	0.72031425	0.80307293
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.93043771	0.78136364	0.75420228	0.74593026	0.8029834725
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.91515152	0.76414141	0.75835335	0.77417738	0.802955915
PID_WNT_SIGNALING_PATHWAY	0.93690236	0.73878788	0.77426832	0.76175645	0.8029287525
PID_ERBB2ERBB3PATHWAY	0.90276094	0.85267677	0.74739705	0.70885241	0.8029217925
KEGG_TRYPTOPHAN_METABOLISM	0.92531987	0.79353535	0.79200853	0.70001403	0.802719445
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.92986532	0.73510101	0.81785807	0.72780584	0.80265756
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.96851852	0.72949495	0.77469567	0.73776655	0.8026189225
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.96760943	0.71409091	0.77513244	0.75357744	0.802602555
PID_SYNDECAN_2_PATHWAY	0.95491582	0.74782828	0.78014116	0.72693603	0.8024553225
PID_CXCR4_PATHWAY	0.95949495	0.71419192	0.75382025	0.78184624	0.80233834
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	0.91309764	0.76186869	0.76075610	0.77356902	0.8023228625
PID_ARF6_TRAFFICKINGPATHWAY	0.95252525	0.73050505	0.77656342	0.74969136	0.80232127
KEGG_HUNTINGTONS_DISEASE	0.96117845	0.67166667	0.81075499	0.76557239	0.802293125
PID_FCER1PATHWAY	0.95074074	0.73459596	0.79386169	0.72989618	0.8022736425
PID_HIVNEFPATHWAY	0.94760943	0.72196970	0.80019425	0.73601291	0.8014465725
REACTOME_SHC_MEDIATED_CASCADE	0.93983165	0.72616162	0.78060736	0.75910494	0.8014263925
ST_T_CELL_SIGNAL_TRANSDUCTION	0.94737374	0.79833333	0.75248935	0.70744949	0.8014114775
KEGG_OXIDATIVE_PHOSPHORYLATION	0.94023569	0.71878788	0.80229863	0.74412177	0.8013609925
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.83457912	0.91525253	0.71576664	0.73956229	0.801290145
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.94006734	0.76353535	0.79123395	0.71001556	0.80121305
REACTOME_PI_3K_CASCADE	0.93895623	0.70222222	0.78349521	0.77982604	0.801124925
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	0.91851852	0.69575758	0.80674048	0.78221100	0.800806895
REACTOME_MITOTIC_M_M_G1_PHASES	0.95471380	0.71227273	0.80626133	0.72975589	0.8007509375
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.91734007	0.79393939	0.77307692	0.71851852	0.800718725
PID_RAC1_REG_PATHWAY	0.94151515	0.75065657	0.77564750	0.73449776	0.800579245
REACTOME_LIPOPROTEIN_METABOLISM	0.96468013	0.67585859	0.77585470	0.78537904	0.800443115
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	0.93218855	0.73929293	0.78559959	0.74447250	0.8003883925
BIOCARTA_EXTRINSIC_PATHWAY	0.94976431	0.74626263	0.76229898	0.74269080	0.80025418
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.93747475	0.73040404	0.77277260	0.76004489	0.80017407
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.90808081	0.77752525	0.78576146	0.72927890	0.800161605
PID_TAP63PATHWAY	0.96801347	0.66651515	0.80339938	0.76269641	0.8001561025
PID_RAC1_PATHWAY	0.90858586	0.81409091	0.78848744	0.68846801	0.799908055
PID_FGF_PATHWAY	0.93535354	0.77535354	0.77380860	0.71511453	0.7999075525
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.93723906	0.77010101	0.77447258	0.71752755	0.79983505
PID_TXA2PATHWAY	0.94252525	0.74873737	0.77340067	0.73444164	0.7997762325
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.94740741	0.79176768	0.75342345	0.70585017	0.7996121775
REACTOME_TRANSCRIPTION	0.94868687	0.73954545	0.79824527	0.71188272	0.7995900775
BIOCARTA_NO1_PATHWAY	0.95673401	0.74217172	0.76032764	0.73895903	0.7995481
REACTOME_DAG_AND_IP3_SIGNALING	0.89909091	0.77954545	0.75455010	0.76435185	0.7993845775
REACTOME_GAP_JUNCTION_ASSEMBLY	0.95670034	0.68530303	0.80479150	0.74991894	0.7991784525
BIOCARTA_CYTOKINE_PATHWAY	0.95468013	0.71843434	0.75739446	0.76610550	0.7991536075
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.92929293	0.74888889	0.78256281	0.73525533	0.79899999
REACTOME_CA_DEPENDENT_EVENTS	0.91016835	0.76222222	0.75836747	0.76516554	0.798980895
BIOCARTA_STEM_PATHWAY	0.92993266	0.76343434	0.74284806	0.75956790	0.79894574
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.96599327	0.71702020	0.76540404	0.74730640	0.7989309775
REACTOME_METABOLISM_OF_RNA	0.93622896	0.67974747	0.81930847	0.76003086	0.79882894
REACTOME_RNA_POL_I_PROMOTER_OPENING	0.94043771	0.72020202	0.81778037	0.71644220	0.798715575
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.92047138	0.70196970	0.80659803	0.76541105	0.79861254
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.95585859	0.72454545	0.73182466	0.78195847	0.7985467925
PID_MTOR_4PATHWAY	0.94831650	0.66601010	0.80646317	0.77204296	0.7982081825
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.92208754	0.71550505	0.78669236	0.76840629	0.79817281
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.89437710	0.76601010	0.79942372	0.73258979	0.7981001775
KEGG_ALZHEIMERS_DISEASE	0.94515152	0.69121212	0.79415954	0.76186869	0.7980979675
REACTOME_GAP_JUNCTION_TRAFFICKING	0.95612795	0.68540404	0.78711474	0.76355219	0.79804973
BIOCARTA_CTLA4_PATHWAY	0.94858586	0.76111111	0.77195998	0.71033058	0.7979968825
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.92404040	0.75762626	0.78508159	0.72523850	0.7979966875
BIOCARTA_HSP27_PATHWAY	0.94700337	0.70813131	0.78306962	0.75284792	0.797763055
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.95700337	0.68883838	0.76711344	0.77758137	0.79763414
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.94710438	0.67156566	0.80072520	0.77055275	0.7974869975
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.92983165	0.73742424	0.78603989	0.73573232	0.797257025
PID_FASPATHWAY	0.89000000	0.76166667	0.76820301	0.76839226	0.797065485
KEGG_RENAL_CELL_CARCINOMA	0.95121212	0.68126263	0.79251313	0.76306117	0.7970122625
BIOCARTA_PLCE_PATHWAY	0.89932660	0.78136364	0.80773116	0.69921437	0.7969089425
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.94686869	0.69585859	0.76815945	0.77652918	0.7968539775
PID_E2F_PATHWAY	0.92632997	0.66383838	0.85056980	0.74586139	0.796649885
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.89814815	0.77838384	0.78232971	0.72658530	0.79636175
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.93491582	0.75757576	0.72944833	0.76273850	0.7961696025
PID_ER_NONGENOMIC_PATHWAY	0.94585859	0.75777778	0.72706553	0.75380191	0.7961259525
PID_HES_HEYPATHWAY	0.91161616	0.75085859	0.81251619	0.70886644	0.795964345
REACTOME_METABOLISM_OF_MRNA	0.92868687	0.68469697	0.80529832	0.76495511	0.7959093175
BIOCARTA_AGPCR_PATHWAY	0.87515152	0.81025253	0.77930588	0.71835017	0.795765025
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.94868687	0.70474747	0.81036649	0.71861672	0.7956043875
REACTOME_GLYCOLYSIS	0.86676768	0.78257576	0.76827894	0.76478676	0.795602285
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	0.94101010	0.73459596	0.79049469	0.71612265	0.79555585
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	0.93818182	0.73217172	0.79436851	0.71721380	0.7954839625
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.92016835	0.71696970	0.78844211	0.75565376	0.79530848
PID_CERAMIDE_PATHWAY	0.93969697	0.71671717	0.80392385	0.72081930	0.7952893225
PID_TNFPATHWAY	0.90767677	0.75590909	0.78251748	0.73501372	0.795279265
REACTOME_PI_METABOLISM	0.93636364	0.71777778	0.75743331	0.76937430	0.7952372575
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.93592593	0.71247475	0.77165066	0.76019921	0.7950626375
ST_G_ALPHA_I_PATHWAY	0.90582492	0.68510101	0.80912328	0.77934905	0.794849565
BIOCARTA_CASPASE_PATHWAY	0.94996633	0.70454545	0.81310541	0.71091470	0.7946329725
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.91306397	0.76348485	0.78179876	0.71919192	0.794384875
KEGG_SELENOAMINO_ACID_METABOLISM	0.91942761	0.74166667	0.78746733	0.72814254	0.7941760375
SA_MMP_CYTOKINE_CONNECTION	0.94265993	0.70010101	0.77458560	0.75799663	0.7938357925
PID_P75NTRPATHWAY	0.93845118	0.67934343	0.79992877	0.75756173	0.7938212775
REACTOME_SIGNALING_BY_NODAL	0.87515152	0.76126263	0.77663818	0.76216330	0.7938039075
PID_HEDGEHOG_GLIPATHWAY	0.91494949	0.77297980	0.78176167	0.70544332	0.79378357
