Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.19	0.28	0.59	0.33	0.18	0.314
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.40	0.43	0.02	0.70	0.02	0.314
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.47	0.11	0.18	0.47	0.34	0.314
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.71	0.40	0.05	0.29	0.12	0.314
REACTOME_METABOLISM_OF_PROTEINS	0.22	0.28	0.50	0.25	0.32	0.314
BIOCARTA_P53_PATHWAY	0.00	0.00	0.00	0.98	0.59	0.314
REACTOME_PHASE_II_CONJUGATION	0.63	0.17	0.12	0.11	0.54	0.314
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	0.05	0.21	0.48	0.06	0.77	0.314
KEGG_LYSOSOME	0.40	0.10	0.28	0.32	0.48	0.316
PID_P73PATHWAY	0.02	0.56	0.06	0.15	0.79	0.316
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.20	0.55	0.16	0.33	0.34	0.316
BIOCARTA_CHEMICAL_PATHWAY	0.00	0.00	0.00	0.93	0.65	0.316
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.00	0.51	0.00	0.99	0.08	0.316
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.01	0.26	0.16	0.81	0.35	0.318
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.15	0.57	0.17	0.36	0.34	0.318
REACTOME_IL1_SIGNALING	0.33	0.92	0.18	0.15	0.02	0.32
BIOCARTA_IL17_PATHWAY	0.12	0.69	0.14	0.31	0.34	0.32
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	0.37	0.25	0.22	0.42	0.34	0.32
REACTOME_NEURONAL_SYSTEM	0.14	0.91	0.01	0.00	0.54	0.32
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.28	0.61	0.16	0.21	0.34	0.32
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	0.24	0.55	0.16	0.32	0.34	0.322
BIOCARTA_DC_PATHWAY	0.13	0.22	0.07	0.27	0.92	0.322
REACTOME_BASE_EXCISION_REPAIR	0.59	0.38	0.21	0.07	0.36	0.322
REACTOME_G2_M_CHECKPOINTS	0.12	0.89	0.20	0.06	0.34	0.322
PID_REELINPATHWAY	0.01	0.18	0.01	0.96	0.45	0.322
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.00	0.06	0.30	0.59	0.66	0.322
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.23	0.40	0.07	0.47	0.45	0.324
PID_IL23PATHWAY	0.02	0.43	0.02	0.70	0.45	0.324
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.04	0.76	0.30	0.48	0.04	0.324
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.32	0.38	0.16	0.42	0.34	0.324
REACTOME_SIGNALING_BY_NOTCH	0.00	0.00	0.00	0.97	0.65	0.324
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.01	0.20	0.01	0.95	0.45	0.324
REACTOME_GABA_RECEPTOR_ACTIVATION	0.24	0.10	0.58	0.09	0.61	0.324
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	0.23	0.22	0.24	0.47	0.46	0.324
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.01	0.13	0.00	0.94	0.54	0.324
BIOCARTA_CARM1_PATHWAY	0.51	0.13	0.22	0.42	0.35	0.326
SA_REG_CASCADE_OF_CYCLIN_EXPR	0.66	0.11	0.03	0.47	0.36	0.326
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.15	0.55	0.20	0.59	0.14	0.326
KEGG_OTHER_GLYCAN_DEGRADATION	0.32	0.38	0.17	0.42	0.34	0.326
KEGG_REGULATION_OF_AUTOPHAGY	0.11	0.35	0.02	0.69	0.46	0.326
PID_ERBB1_DOWNSTREAM_PATHWAY	0.00	0.27	0.00	0.98	0.38	0.326
BIOCARTA_CREB_PATHWAY	0.01	0.17	0.01	0.99	0.45	0.326
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.01	0.20	0.01	0.79	0.62	0.326
BIOCARTA_AT1R_PATHWAY	0.23	0.41	0.02	0.95	0.02	0.326
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.44	0.13	0.02	0.93	0.11	0.326
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.15	0.47	0.39	0.52	0.10	0.326
REACTOME_DNA_REPLICATION	0.62	0.16	0.60	0.11	0.15	0.328
REACTOME_SHC_MEDIATED_CASCADE	0.36	0.22	0.40	0.19	0.47	0.328
PID_CIRCADIANPATHWAY	0.65	0.05	0.67	0.21	0.06	0.328
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.18	0.64	0.07	0.52	0.23	0.328
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.01	0.87	0.02	0.29	0.45	0.328
REACTOME_COMPLEMENT_CASCADE	0.44	0.43	0.02	0.70	0.05	0.328
KEGG_PHENYLALANINE_METABOLISM	0.13	0.09	0.29	0.76	0.37	0.328
PID_TCRRASPATHWAY	0.06	0.57	0.14	0.75	0.12	0.328
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.01	0.58	0.00	0.13	0.92	0.328
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.02	0.33	0.71	0.36	0.22	0.328
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.24	0.11	0.21	0.48	0.60	0.328
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.29	0.16	0.10	0.66	0.44	0.33
REACTOME_SIGNALING_BY_GPCR	0.02	0.92	0.19	0.32	0.20	0.33
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.11	0.22	0.21	0.28	0.83	0.33
REACTOME_SIGNALING_BY_SCF_KIT	0.01	0.58	0.01	0.13	0.92	0.33
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.01	0.34	0.00	0.38	0.92	0.33
REACTOME_MTORC1_MEDIATED_SIGNALLING	0.10	0.50	0.18	0.50	0.37	0.33
KEGG_ASTHMA	0.20	0.20	0.23	0.62	0.41	0.332
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.32	0.25	0.16	0.56	0.37	0.332
KEGG_RIBOFLAVIN_METABOLISM	0.64	0.13	0.36	0.49	0.04	0.332
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.20	0.50	0.15	0.47	0.34	0.332
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.36	0.18	0.18	0.49	0.45	0.332
BIOCARTA_EDG1_PATHWAY	0.01	0.21	0.01	0.99	0.45	0.334
PID_INTEGRIN2_PATHWAY	0.11	0.43	0.16	0.49	0.48	0.334
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.66	0.13	0.24	0.28	0.36	0.334
REACTOME_SIGNALING_BY_NOTCH4	0.37	0.29	0.24	0.41	0.36	0.334
SA_CASPASE_CASCADE	0.10	0.22	0.45	0.53	0.37	0.334
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.63	0.16	0.17	0.35	0.36	0.334
ST_INTEGRIN_SIGNALING_PATHWAY	0.00	0.18	0.00	0.87	0.62	0.334
REACTOME_LIPOPROTEIN_METABOLISM	0.43	0.14	0.18	0.15	0.77	0.334
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.17	0.10	0.27	0.63	0.50	0.334
BIOCARTA_ATRBRCA_PATHWAY	0.00	0.00	0.00	0.98	0.70	0.336
PID_AP1_PATHWAY	0.00	0.00	0.00	0.69	0.99	0.336
REACTOME_MYOGENESIS	0.17	0.63	0.07	0.36	0.45	0.336
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.46	0.15	0.32	0.41	0.34	0.336
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.01	0.14	0.00	1.00	0.53	0.336
SA_G1_AND_S_PHASES	0.00	0.00	0.00	0.76	0.92	0.336
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.41	0.38	0.17	0.47	0.26	0.338
PID_PTP1BPATHWAY	0.01	0.42	0.01	0.72	0.53	0.338
BIOCARTA_NOS1_PATHWAY	0.00	0.72	0.74	0.04	0.19	0.338
REACTOME_PI_3K_CASCADE	0.00	0.43	0.00	0.72	0.54	0.338
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.32	0.38	0.18	0.47	0.34	0.338
KEGG_FOLATE_BIOSYNTHESIS	0.45	0.34	0.24	0.33	0.34	0.34
BIOCARTA_ATM_PATHWAY	0.00	0.00	0.00	1.00	0.70	0.34
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.77	0.11	0.35	0.01	0.46	0.34
BIOCARTA_PLCE_PATHWAY	0.12	0.70	0.30	0.48	0.10	0.34
KEGG_GAP_JUNCTION	0.23	0.32	0.83	0.24	0.08	0.34
REACTOME_SEROTONIN_RECEPTORS	0.61	0.29	0.30	0.21	0.30	0.342
BIOCARTA_EIF2_PATHWAY	0.32	0.65	0.16	0.24	0.34	0.342
REACTOME_DNA_REPAIR	0.49	0.05	0.23	0.67	0.27	0.342
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.00	0.12	0.00	0.69	0.90	0.342
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.01	0.40	0.02	0.81	0.47	0.342
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.54	0.24	0.37	0.21	0.35	0.342
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.12	0.21	0.24	0.53	0.62	0.344
BIOCARTA_TID_PATHWAY	0.00	0.00	0.00	0.79	0.93	0.344
KEGG_WNT_SIGNALING_PATHWAY	0.00	0.32	0.00	0.70	0.70	0.344
REACTOME_INFLAMMASOMES	0.75	0.11	0.84	0.00	0.02	0.344
SA_B_CELL_RECEPTOR_COMPLEXES	0.46	0.87	0.00	0.05	0.34	0.344
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.20	0.09	0.14	0.86	0.43	0.344
REACTOME_MRNA_3_END_PROCESSING	0.12	0.62	0.31	0.39	0.29	0.346
PID_IL8CXCR2_PATHWAY	0.23	0.30	0.16	0.49	0.55	0.346
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.63	0.10	0.36	0.30	0.34	0.346
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.00	0.39	0.00	1.00	0.34	0.346
PID_KITPATHWAY	0.01	1.00	0.01	0.01	0.70	0.346
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.41	0.51	0.30	0.33	0.18	0.346
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.25	0.79	0.41	0.23	0.05	0.346
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.28	0.70	0.64	0.03	0.08	0.346
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.57	0.14	0.27	0.27	0.48	0.346
KEGG_PROTEASOME	0.39	0.18	0.09	0.62	0.46	0.348
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.00	0.56	0.00	0.64	0.54	0.348
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.41	0.60	0.16	0.23	0.34	0.348
PID_MET_PATHWAY	0.00	0.22	0.00	1.00	0.52	0.348
KEGG_VEGF_SIGNALING_PATHWAY	0.01	0.19	0.00	1.00	0.54	0.348
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	0.36	0.31	0.15	0.47	0.45	0.348
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.41	0.25	0.16	0.55	0.37	0.348
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	0.47	0.40	0.27	0.46	0.14	0.348
BIOCARTA_CARDIACEGF_PATHWAY	0.15	0.60	0.24	0.05	0.70	0.348
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.47	0.55	0.40	0.22	0.10	0.348
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.24	0.70	0.24	0.21	0.35	0.348
BIOCARTA_MPR_PATHWAY	0.33	0.18	0.25	0.52	0.46	0.348
KEGG_RENAL_CELL_CARCINOMA	0.01	0.25	0.01	0.94	0.53	0.348
KEGG_P53_SIGNALING_PATHWAY	0.00	0.00	0.00	0.97	0.77	0.348
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.02	0.36	0.02	0.94	0.40	0.348
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.23	0.18	0.04	0.85	0.45	0.35
KEGG_PYRUVATE_METABOLISM	0.38	0.57	0.43	0.30	0.07	0.35
PID_FGF_PATHWAY	0.00	0.39	0.00	1.00	0.36	0.35
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.25	0.49	0.16	0.40	0.45	0.35
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.90	0.15	0.64	0.02	0.04	0.35
PID_ERBB2ERBB3PATHWAY	0.01	0.33	0.01	0.72	0.68	0.35
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.01	0.00	0.01	0.81	0.92	0.35
REACTOME_STEROID_HORMONES	0.08	0.20	0.70	0.18	0.59	0.35
BIOCARTA_TALL1_PATHWAY	0.44	0.42	0.16	0.39	0.34	0.35
PID_IL2_1PATHWAY	0.01	0.74	0.01	1.00	0.00	0.352
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.46	0.05	0.40	0.51	0.34	0.352
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.34	0.55	0.67	0.05	0.15	0.352
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	0.27	0.16	0.12	0.68	0.53	0.352
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	0.61	0.34	0.19	0.28	0.34	0.352
BIOCARTA_TRKA_PATHWAY	0.00	0.42	0.00	1.00	0.34	0.352
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.27	0.48	0.18	0.48	0.35	0.352
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.36	0.24	0.27	0.55	0.34	0.352
BIOCARTA_P53HYPOXIA_PATHWAY	0.00	0.00	0.00	1.00	0.77	0.354
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	0.52	0.42	0.18	0.31	0.34	0.354
PID_ALK1PATHWAY	0.25	0.47	0.05	0.55	0.45	0.354
BIOCARTA_HCMV_PATHWAY	0.00	0.05	0.00	0.80	0.92	0.354
KEGG_MELANOMA	0.00	0.00	0.00	1.00	0.77	0.354
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.47	0.05	0.13	0.50	0.62	0.354
BIOCARTA_G2_PATHWAY	0.00	0.00	0.00	1.00	0.77	0.354
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.46	0.43	0.19	0.14	0.56	0.356
PID_AVB3_INTEGRIN_PATHWAY	0.01	0.94	0.01	0.72	0.10	0.356
REACTOME_HEMOSTASIS	0.00	0.61	0.00	0.21	0.96	0.356
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.68	0.27	0.29	0.43	0.11	0.356
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.03	0.52	0.20	0.81	0.22	0.356
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	0.60	0.44	0.19	0.33	0.22	0.356
BIOCARTA_KERATINOCYTE_PATHWAY	0.36	0.47	0.02	0.91	0.03	0.358
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.61	0.92	0.06	0.00	0.20	0.358
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.22	0.74	0.26	0.23	0.34	0.358
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.46	0.34	0.24	0.41	0.34	0.358
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.20	0.36	0.34	0.81	0.08	0.358
REACTOME_AMINE_DERIVED_HORMONES	0.40	0.42	0.16	0.47	0.34	0.358
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.29	0.05	0.18	0.51	0.76	0.358
KEGG_ALLOGRAFT_REJECTION	0.48	0.17	0.46	0.29	0.39	0.358
REACTOME_SIGNALING_BY_NOTCH3	0.51	0.27	0.10	0.57	0.35	0.36
PID_RAS_PATHWAY	0.36	0.45	0.04	0.27	0.68	0.36
BIOCARTA_TCAPOPTOSIS_PATHWAY	0.60	0.19	0.16	0.51	0.34	0.36
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.01	0.00	0.01	0.85	0.93	0.36
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	0.65	0.42	0.25	0.33	0.15	0.36
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.46	0.20	0.24	0.56	0.34	0.36
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.37	0.64	0.06	0.28	0.45	0.36
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.37	0.46	0.30	0.33	0.34	0.36
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.00	0.00	0.00	0.88	0.92	0.36
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.46	0.12	0.51	0.70	0.02	0.362
BIOCARTA_RANMS_PATHWAY	0.40	0.26	0.27	0.22	0.66	0.362
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.67	0.13	0.25	0.42	0.34	0.362
BIOCARTA_MET_PATHWAY	0.01	0.86	0.02	0.91	0.01	0.362
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.75	0.14	0.37	0.14	0.42	0.364
PID_HDAC_CLASSIII_PATHWAY	0.00	0.00	0.00	0.90	0.92	0.364
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.57	0.04	0.23	0.37	0.61	0.364
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.41	0.15	0.36	0.20	0.70	0.364
REACTOME_G_PROTEIN_ACTIVATION	0.47	0.34	0.20	0.36	0.45	0.364
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.07	0.72	0.34	0.35	0.34	0.364
ST_GA13_PATHWAY	0.39	0.41	0.02	0.99	0.01	0.364
PID_TCRJNKPATHWAY	0.00	0.82	0.00	1.00	0.00	0.364
BIOCARTA_RAC1_PATHWAY	0.00	0.97	0.00	0.52	0.34	0.366
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.47	0.00	0.57	0.56	0.23	0.366
BIOCARTA_RAB_PATHWAY	0.46	0.57	0.15	0.31	0.34	0.366
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	0.29	0.67	0.21	0.32	0.34	0.366
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.20	0.24	0.15	0.70	0.54	0.366
PID_REG_GR_PATHWAY	0.00	0.00	0.00	0.89	0.94	0.366
REACTOME_MITOTIC_M_M_G1_PHASES	0.51	0.18	0.93	0.06	0.15	0.366
PID_IL6_7PATHWAY	0.01	0.75	0.01	0.96	0.10	0.366
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.35	0.77	0.30	0.23	0.18	0.366
PID_IL12_STAT4PATHWAY	0.08	0.40	0.16	0.73	0.47	0.368
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	0.58	0.35	0.28	0.24	0.39	0.368
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.80	0.01	0.93	0.05	0.05	0.368
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.47	0.16	0.47	0.18	0.56	0.368
PID_AVB3_OPN_PATHWAY	0.01	1.00	0.02	0.81	0.01	0.37
BIOCARTA_RAS_PATHWAY	0.00	1.00	0.00	0.51	0.34	0.37
REACTOME_CELL_CELL_COMMUNICATION	0.01	0.21	0.00	1.00	0.63	0.37
BIOCARTA_RARRXR_PATHWAY	0.12	0.65	0.28	0.45	0.36	0.372
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.09	0.47	0.24	0.41	0.65	0.372
PID_BCR_5PATHWAY	0.00	0.39	0.00	0.94	0.53	0.372
PID_P53DOWNSTREAMPATHWAY	0.00	0.00	0.00	0.90	0.96	0.372
BIOCARTA_PML_PATHWAY	0.00	0.00	0.00	0.93	0.93	0.372
BIOCARTA_STRESS_PATHWAY	0.00	0.86	0.00	1.00	0.00	0.372
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.01	0.74	0.14	0.56	0.41	0.372
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	0.13	0.69	0.22	0.48	0.34	0.372
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.41	0.05	0.29	0.51	0.60	0.372
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	0.65	0.86	0.06	0.18	0.11	0.372
BIOCARTA_CERAMIDE_PATHWAY	0.00	0.87	0.00	1.00	0.00	0.374
BIOCARTA_NKT_PATHWAY	0.64	0.27	0.07	0.44	0.45	0.374
KEGG_SELENOAMINO_ACID_METABOLISM	0.08	0.64	0.23	0.47	0.45	0.374
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.09	0.82	0.41	0.51	0.04	0.374
PID_BMPPATHWAY	0.29	0.35	0.26	0.47	0.50	0.374
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.71	0.20	0.32	0.19	0.45	0.374
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.43	0.44	0.27	0.63	0.10	0.374
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.32	0.15	0.27	0.68	0.46	0.376
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.36	0.69	0.36	0.42	0.05	0.376
PID_ALPHASYNUCLEIN_PATHWAY	0.18	0.73	0.16	0.47	0.34	0.376
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.64	0.09	0.36	0.43	0.36	0.376
BIOCARTA_ARF_PATHWAY	0.00	0.00	0.00	1.00	0.88	0.376
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.00	0.28	0.00	0.69	0.91	0.376
BIOCARTA_HDAC_PATHWAY	0.01	1.00	0.02	0.41	0.44	0.376
ST_STAT3_PATHWAY	0.31	0.55	0.21	0.35	0.46	0.376
BIOCARTA_CTLA4_PATHWAY	0.00	1.00	0.00	0.55	0.34	0.378
BIOCARTA_MTA3_PATHWAY	0.26	0.38	0.77	0.42	0.06	0.378
BIOCARTA_CARM_ER_PATHWAY	0.79	0.14	0.50	0.30	0.16	0.378
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.20	0.16	0.11	0.86	0.56	0.378
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.00	0.00	0.00	0.97	0.92	0.378
PID_FAK_PATHWAY	0.01	0.86	0.01	0.66	0.35	0.378
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	0.13	0.61	0.18	0.61	0.37	0.38
BIOCARTA_PARKIN_PATHWAY	0.28	0.48	0.30	0.50	0.34	0.38
REACTOME_TELOMERE_MAINTENANCE	0.80	0.39	0.41	0.22	0.08	0.38
PID_HNF3BPATHWAY	0.75	0.22	0.04	0.87	0.02	0.38
KEGG_ENDOMETRIAL_CANCER	0.00	0.00	0.00	1.00	0.90	0.38
BIOCARTA_DREAM_PATHWAY	0.20	0.69	0.16	0.51	0.34	0.38
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	0.47	0.39	0.44	0.60	0.00	0.38
PID_TOLL_ENDOGENOUS_PATHWAY	0.13	0.57	0.45	0.76	0.00	0.382
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.90	0.05	0.84	0.09	0.03	0.382
PID_SHP2_PATHWAY	0.01	0.51	0.01	0.82	0.56	0.382
BIOCARTA_AHSP_PATHWAY	0.45	0.42	0.23	0.47	0.34	0.382
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.00	0.00	0.00	1.00	0.92	0.384
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.04	0.22	0.41	0.65	0.60	0.384
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.02	0.49	0.90	0.27	0.24	0.384
BIOCARTA_STATHMIN_PATHWAY	0.76	0.09	0.16	0.55	0.36	0.384
REACTOME_RAP1_SIGNALLING	0.47	0.70	0.18	0.23	0.34	0.384
KEGG_COLORECTAL_CANCER	0.00	0.00	0.00	1.00	0.92	0.384
BIOCARTA_CTCF_PATHWAY	0.00	0.00	0.00	1.00	0.92	0.384
REACTOME_DNA_STRAND_ELONGATION	0.68	0.26	0.07	0.47	0.45	0.386
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.59	0.42	0.22	0.36	0.34	0.386
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.32	0.54	0.18	0.55	0.34	0.386
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.28	0.57	0.85	0.10	0.13	0.386
BIOCARTA_SHH_PATHWAY	0.47	0.52	0.40	0.52	0.02	0.386
