Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.94	0.90	0.08	0.22	0.46	0.52
REACTOME_HEMOSTASIS	0.99	1.00	0.03	0.57	0.02	0.522
KEGG_MELANOGENESIS	0.23	0.05	0.82	0.67	0.84	0.522
REACTOME_S_PHASE	0.90	0.31	0.22	0.50	0.68	0.522
PID_FOXOPATHWAY	0.88	0.88	0.03	0.31	0.51	0.522
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	0.26	0.94	0.50	0.20	0.72	0.524
PID_HDAC_CLASSIII_PATHWAY	0.98	0.74	0.20	0.28	0.42	0.524
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.90	0.15	0.77	0.67	0.13	0.524
REACTOME_MTORC1_MEDIATED_SIGNALLING	0.38	0.72	0.75	0.57	0.20	0.524
BIOCARTA_TRKA_PATHWAY	0.36	0.65	0.47	0.35	0.80	0.526
REACTOME_CIRCADIAN_CLOCK	0.11	0.19	0.76	0.80	0.77	0.526
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.42	0.49	0.76	0.82	0.15	0.528
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.96	0.42	0.27	0.63	0.37	0.53
PID_ARF6_TRAFFICKINGPATHWAY	0.03	0.89	0.82	0.82	0.09	0.53
PID_IL3_PATHWAY	0.46	0.89	0.58	0.57	0.15	0.53
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.90	0.02	0.81	0.92	0.00	0.53
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.76	0.01	0.81	0.87	0.22	0.534
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.95	0.55	0.99	0.15	0.03	0.534
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.80	0.21	0.95	0.68	0.03	0.534
REACTOME_ERK_MAPK_TARGETS	0.42	0.29	0.58	0.61	0.78	0.536
KEGG_ABC_TRANSPORTERS	0.27	0.01	0.78	0.87	0.76	0.538
BIOCARTA_EDG1_PATHWAY	0.54	0.69	0.73	0.60	0.14	0.54
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.97	0.01	0.76	0.39	0.57	0.54
PID_BARD1PATHWAY	0.75	0.62	0.41	0.23	0.69	0.54
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.15	0.93	0.54	0.12	0.96	0.54
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	0.87	0.35	0.58	0.75	0.15	0.54
PID_CMYB_PATHWAY	0.56	0.89	0.20	0.11	0.94	0.54
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.74	0.62	0.39	0.38	0.57	0.54
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	0.48	0.72	0.31	0.69	0.50	0.54
REACTOME_PROSTANOID_LIGAND_RECEPTORS	0.72	0.32	0.65	0.83	0.18	0.54
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.35	0.90	0.59	0.34	0.53	0.542
REACTOME_GAP_JUNCTION_TRAFFICKING	0.42	0.70	0.95	0.58	0.07	0.544
PID_LYSOPHOSPHOLIPID_PATHWAY	0.88	0.42	0.77	0.56	0.09	0.544
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.32	0.05	0.96	0.96	0.44	0.546
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.53	0.19	0.85	0.69	0.48	0.548
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	0.76	0.05	0.94	0.89	0.10	0.548
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.99	0.45	0.42	0.77	0.11	0.548
PID_ENDOTHELINPATHWAY	0.62	0.54	0.78	0.81	0.00	0.55
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.96	0.32	0.37	0.74	0.36	0.55
PID_TCPTP_PATHWAY	0.96	0.61	0.50	0.38	0.30	0.55
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.43	0.90	0.60	0.43	0.40	0.552
PID_P38GAMMADELTAPATHWAY	0.87	0.59	0.31	0.61	0.38	0.552
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.94	0.68	0.10	0.46	0.58	0.552
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.39	0.59	0.54	0.34	0.90	0.552
REACTOME_TIE2_SIGNALING	0.97	0.05	0.90	0.61	0.23	0.552
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.23	0.74	0.79	0.68	0.33	0.554
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.49	0.65	0.30	0.69	0.64	0.554
REACTOME_INFLAMMASOMES	0.98	0.60	0.26	0.87	0.06	0.554
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	0.57	0.01	0.46	0.93	0.80	0.554
PID_P38_MK2PATHWAY	0.51	0.52	0.19	0.66	0.90	0.556
PID_RHOA_REG_PATHWAY	0.88	0.49	0.44	0.97	0.01	0.558
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.59	0.22	0.84	0.17	0.97	0.558
KEGG_ADHERENS_JUNCTION	0.87	0.03	0.97	0.82	0.11	0.56
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.47	0.22	0.74	0.91	0.47	0.562
BIOCARTA_KERATINOCYTE_PATHWAY	0.78	0.68	0.66	0.64	0.05	0.562
BIOCARTA_IGF1R_PATHWAY	0.87	0.24	0.51	0.78	0.41	0.562
BIOCARTA_ACTINY_PATHWAY	0.84	0.55	0.63	0.79	0.00	0.562
PID_IL2_STAT5PATHWAY	0.62	0.83	0.04	0.50	0.82	0.562
REACTOME_SIGNALING_BY_ERBB4	0.57	0.47	0.91	0.86	0.00	0.562
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.62	0.31	0.95	0.88	0.05	0.562
REACTOME_PI_METABOLISM	0.26	0.95	0.95	0.56	0.10	0.564
KEGG_ACUTE_MYELOID_LEUKEMIA	0.71	0.78	0.70	0.63	0.00	0.564
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	0.98	0.49	0.60	0.19	0.56	0.564
PID_INSULIN_PATHWAY	0.59	0.41	0.82	0.68	0.32	0.564
PID_CASPASE_PATHWAY	0.58	0.76	0.25	0.27	0.96	0.564
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.42	0.37	0.59	0.66	0.79	0.566
PID_BETACATENIN_DEG_PATHWAY	0.55	0.35	0.96	0.96	0.01	0.566
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.05	0.06	0.97	0.99	0.77	0.568
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.51	0.73	0.64	0.52	0.44	0.568
BIOCARTA_RAS_PATHWAY	0.91	0.40	0.65	0.72	0.16	0.568
BIOCARTA_SHH_PATHWAY	0.74	0.86	0.52	0.66	0.06	0.568
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.87	0.38	0.92	0.61	0.07	0.57
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.54	0.35	0.89	0.63	0.44	0.57
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.35	0.45	1.00	1.00	0.05	0.57
KEGG_SPHINGOLIPID_METABOLISM	0.92	0.24	0.76	0.77	0.17	0.572
KEGG_FOCAL_ADHESION	0.89	0.16	0.99	0.82	0.00	0.572
KEGG_O_GLYCAN_BIOSYNTHESIS	0.13	0.14	0.95	0.99	0.65	0.572
BIOCARTA_CERAMIDE_PATHWAY	0.87	0.47	0.37	0.78	0.38	0.574
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	0.05	0.25	0.99	0.94	0.64	0.574
REACTOME_EGFR_DOWNREGULATION	0.22	0.54	0.92	0.42	0.77	0.574
KEGG_ENDOMETRIAL_CANCER	0.71	0.33	0.97	0.86	0.00	0.574
REACTOME_PROTEIN_FOLDING	0.70	0.95	0.41	0.43	0.38	0.574
REACTOME_GLUCONEOGENESIS	0.78	0.21	0.59	0.81	0.49	0.576
PID_TGFBRPATHWAY	0.59	0.43	0.98	0.88	0.00	0.576
PID_IL6_7PATHWAY	0.70	0.80	0.57	0.43	0.38	0.576
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.77	0.33	0.97	0.79	0.02	0.576
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.53	0.45	0.55	0.58	0.77	0.576
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	0.82	0.33	0.88	0.73	0.12	0.576
BIOCARTA_RAC1_PATHWAY	0.83	0.74	0.65	0.62	0.05	0.578
ST_G_ALPHA_I_PATHWAY	0.64	0.43	0.57	0.50	0.75	0.578
PID_FGF_PATHWAY	0.97	0.02	0.92	0.73	0.25	0.578
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.33	0.74	0.85	0.16	0.81	0.578
BIOCARTA_HIVNEF_PATHWAY	0.68	0.96	0.52	0.56	0.17	0.578
SIG_BCR_SIGNALING_PATHWAY	0.67	0.29	0.88	0.96	0.10	0.58
PID_FAK_PATHWAY	0.89	0.10	0.98	0.92	0.01	0.58
PID_ILK_PATHWAY	0.63	0.95	0.25	0.15	0.93	0.582
PID_AVB3_INTEGRIN_PATHWAY	0.83	0.24	0.94	0.90	0.00	0.582
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.88	0.21	0.81	0.92	0.09	0.582
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.98	0.49	0.47	0.96	0.01	0.582
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.83	0.16	0.85	0.92	0.15	0.582
BIOCARTA_TGFB_PATHWAY	0.49	0.51	1.00	0.67	0.24	0.582
REACTOME_SEMAPHORIN_INTERACTIONS	0.60	0.10	0.94	0.57	0.71	0.584
KEGG_RENAL_CELL_CARCINOMA	0.75	0.42	0.96	0.78	0.01	0.584
KEGG_PPAR_SIGNALING_PATHWAY	0.36	0.46	0.91	0.94	0.25	0.584
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	0.37	0.91	0.69	0.53	0.42	0.584
BIOCARTA_NTHI_PATHWAY	0.90	0.27	0.93	0.78	0.05	0.586
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.71	0.22	0.83	0.41	0.76	0.586
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.28	0.75	0.81	0.50	0.59	0.586
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.96	0.84	0.30	0.38	0.45	0.586
REACTOME_MRNA_3_END_PROCESSING	0.84	0.63	0.51	0.96	0.00	0.588
KEGG_FOLATE_BIOSYNTHESIS	0.98	0.88	0.26	0.60	0.22	0.588
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.12	0.54	0.65	0.89	0.74	0.588
PID_LKB1_PATHWAY	0.64	0.06	0.90	0.89	0.45	0.588
BIOCARTA_ALK_PATHWAY	0.93	0.11	0.99	0.69	0.22	0.588
SA_B_CELL_RECEPTOR_COMPLEXES	0.42	0.89	0.75	0.78	0.10	0.588
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.23	0.50	0.63	0.63	0.96	0.59
REACTOME_REGULATION_OF_KIT_SIGNALING	0.38	0.98	0.94	0.50	0.15	0.59
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.58	0.43	0.79	0.15	1.00	0.59
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.80	0.74	0.19	0.46	0.77	0.592
PID_SHP2_PATHWAY	0.95	0.31	0.85	0.82	0.03	0.592
KEGG_PEROXISOME	0.27	0.07	0.96	0.96	0.70	0.592
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.99	1.00	0.09	0.88	0.01	0.594
PID_ANTHRAXPATHWAY	0.90	0.88	0.32	0.82	0.05	0.594
REACTOME_MITOTIC_PROMETAPHASE	1.00	0.95	0.20	0.51	0.31	0.594
PID_INTEGRIN5_PATHWAY	0.78	0.24	0.94	0.79	0.22	0.594
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.68	0.41	0.53	0.84	0.51	0.594
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.70	0.19	0.78	0.46	0.84	0.594
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.80	0.15	0.97	0.99	0.08	0.598
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	0.73	0.00	0.66	0.64	0.96	0.598
PID_TOLL_ENDOGENOUS_PATHWAY	0.74	0.55	0.54	0.76	0.40	0.598
PID_MTOR_4PATHWAY	0.35	0.65	0.92	0.86	0.21	0.598
BIOCARTA_STRESS_PATHWAY	0.48	0.59	0.61	0.89	0.42	0.598
PID_HNF3BPATHWAY	0.13	0.19	1.00	1.00	0.67	0.598
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.28	0.04	0.95	0.91	0.82	0.6
REACTOME_REGULATORY_RNA_PATHWAYS	0.58	0.89	0.51	0.60	0.42	0.6
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.78	0.94	0.49	0.57	0.22	0.6
PID_AURORA_A_PATHWAY	1.00	1.00	0.02	0.56	0.42	0.6
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.84	0.81	0.32	0.81	0.22	0.6
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.47	0.43	0.89	0.76	0.46	0.602
BIOCARTA_EIF4_PATHWAY	0.27	0.45	0.83	0.92	0.54	0.602
KEGG_BASE_EXCISION_REPAIR	0.99	1.00	0.21	0.16	0.65	0.602
PID_PDGFRAPATHWAY	0.99	0.74	0.54	0.66	0.08	0.602
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.97	0.96	0.27	0.42	0.40	0.604
PID_NFKAPPABCANONICALPATHWAY	0.53	1.00	0.47	0.82	0.20	0.604
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.68	0.66	0.89	0.79	0.01	0.606
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.68	0.97	0.81	0.47	0.10	0.606
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.67	0.00	0.96	0.85	0.55	0.606
PID_RXR_VDR_PATHWAY	0.64	0.08	0.88	0.99	0.44	0.606
REACTOME_NETRIN1_SIGNALING	0.30	0.42	0.96	0.92	0.43	0.606
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.87	0.98	0.59	0.53	0.07	0.608
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.84	0.98	0.82	0.26	0.14	0.608
PID_WNT_SIGNALING_PATHWAY	0.91	0.29	0.91	0.71	0.22	0.608
ST_JAK_STAT_PATHWAY	0.46	0.98	0.57	0.86	0.17	0.608
REACTOME_SIGNALLING_BY_NGF	0.47	0.59	0.99	0.99	0.01	0.61
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.87	0.89	0.17	0.36	0.77	0.612
BIOCARTA_RNA_PATHWAY	0.92	0.39	0.46	0.79	0.50	0.612
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.79	1.00	0.01	0.36	0.90	0.612
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.92	0.40	0.74	0.99	0.02	0.614
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.74	0.55	0.94	0.66	0.18	0.614
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.35	0.42	0.92	0.92	0.46	0.614
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.74	0.90	0.65	0.68	0.10	0.614
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.89	0.60	0.62	0.24	0.72	0.614
SA_PTEN_PATHWAY	0.67	0.55	0.91	0.84	0.10	0.614
PID_PTP1BPATHWAY	0.89	0.47	0.90	0.82	0.00	0.616
REACTOME_RAF_MAP_KINASE_CASCADE	0.59	0.71	0.48	0.41	0.89	0.616
REACTOME_SIGNALING_BY_PDGF	0.04	0.13	0.95	0.98	0.98	0.616
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.90	0.94	0.49	0.76	0.00	0.618
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.98	0.59	0.15	0.60	0.77	0.618
REACTOME_L1CAM_INTERACTIONS	0.53	0.72	0.47	0.63	0.75	0.62
BIOCARTA_LONGEVITY_PATHWAY	0.87	0.13	0.57	0.81	0.72	0.62
REACTOME_SYNTHESIS_OF_PC	0.47	0.89	0.79	0.79	0.17	0.622
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.97	0.93	0.61	0.44	0.16	0.622
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.91	0.29	0.94	0.96	0.01	0.622
REACTOME_OPSINS	0.68	0.60	0.98	0.74	0.11	0.622
BIOCARTA_AKT_PATHWAY	0.84	0.84	0.52	0.66	0.25	0.622
REACTOME_SYNTHESIS_OF_DNA	0.91	0.67	0.33	0.62	0.58	0.622
KEGG_DNA_REPLICATION	0.88	1.00	0.32	0.33	0.58	0.622
BIOCARTA_P53HYPOXIA_PATHWAY	0.69	0.54	0.59	0.78	0.52	0.624
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.42	0.87	0.99	0.12	0.72	0.624
PID_S1P_S1P3_PATHWAY	0.49	0.45	0.64	0.89	0.65	0.624
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.88	0.78	0.71	0.68	0.07	0.624
REACTOME_PHASE_II_CONJUGATION	0.70	0.24	1.00	0.92	0.26	0.624
REACTOME_AMINE_DERIVED_HORMONES	0.87	0.05	0.95	0.90	0.35	0.624
BIOCARTA_RB_PATHWAY	0.93	0.96	0.12	0.45	0.67	0.626
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.90	0.78	0.92	0.44	0.09	0.626
KEGG_REGULATION_OF_AUTOPHAGY	0.98	0.26	0.94	0.72	0.23	0.626
PID_ALPHASYNUCLEIN_PATHWAY	0.43	0.99	0.92	0.78	0.01	0.626
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.39	0.79	0.99	0.96	0.00	0.626
BIOCARTA_IL22BP_PATHWAY	0.99	0.63	0.82	0.63	0.07	0.628
PID_IL8CXCR1_PATHWAY	0.42	0.45	0.65	0.90	0.72	0.628
REACTOME_ION_CHANNEL_TRANSPORT	0.70	0.10	0.95	0.92	0.48	0.63
BIOCARTA_TID_PATHWAY	0.88	0.94	0.59	0.62	0.12	0.63
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	0.32	0.87	0.61	0.85	0.50	0.63
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.38	0.70	0.97	0.69	0.42	0.632
REACTOME_COPI_MEDIATED_TRANSPORT	0.46	0.53	0.61	0.78	0.78	0.632
BIOCARTA_EPONFKB_PATHWAY	0.93	0.31	0.98	0.94	0.00	0.632
KEGG_NON_HOMOLOGOUS_END_JOINING	0.93	0.89	0.37	0.82	0.15	0.632
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.90	0.93	0.26	0.44	0.63	0.632
REACTOME_CHROMOSOME_MAINTENANCE	1.00	1.00	0.20	0.65	0.31	0.632
REACTOME_DNA_REPLICATION	1.00	0.97	0.13	0.51	0.56	0.634
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.54	0.73	0.47	0.45	0.98	0.634
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.36	0.62	0.63	0.88	0.68	0.634
REACTOME_PI3K_CASCADE	0.88	0.00	0.97	0.91	0.41	0.634
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.78	0.30	0.65	0.84	0.60	0.634
PID_IL2_PI3KPATHWAY	0.91	0.29	0.52	0.69	0.77	0.636
PID_AR_PATHWAY	0.13	0.31	0.99	0.96	0.79	0.636
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.49	0.90	0.88	0.46	0.45	0.636
PID_CERAMIDE_PATHWAY	0.25	0.62	0.82	0.90	0.59	0.636
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.90	0.71	0.65	0.89	0.04	0.638
REACTOME_SIGNALING_BY_HIPPO	0.78	0.89	0.51	0.58	0.43	0.638
KEGG_RIBOFLAVIN_METABOLISM	0.18	0.96	0.94	0.89	0.22	0.638
PID_RHOA_PATHWAY	0.73	0.90	0.57	0.77	0.22	0.638
REACTOME_DEADENYLATION_OF_MRNA	0.98	0.93	0.63	0.66	0.00	0.64
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	1.00	0.98	0.88	0.33	0.01	0.64
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.71	0.71	0.65	0.82	0.31	0.64
SA_PROGRAMMED_CELL_DEATH	0.89	0.45	0.57	0.89	0.40	0.64
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.35	0.93	0.91	0.92	0.09	0.64
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.06	0.87	0.91	0.79	0.57	0.64
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.46	0.42	0.94	0.96	0.43	0.642
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.95	0.87	0.30	0.40	0.69	0.642
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	1.00	0.29	0.85	0.99	0.08	0.642
REACTOME_GLUTATHIONE_CONJUGATION	0.54	0.37	0.94	0.83	0.54	0.644
BIOCARTA_BARRESTIN_PATHWAY	0.14	0.76	0.88	0.65	0.79	0.644
BIOCARTA_EGFR_SMRTE_PATHWAY	0.72	0.93	0.47	0.18	0.92	0.644
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.42	0.77	0.63	0.75	0.65	0.644
BIOCARTA_PS1_PATHWAY	0.54	0.22	0.94	0.87	0.65	0.644
PID_WNT_CANONICAL_PATHWAY	0.89	0.19	0.81	0.71	0.63	0.646
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.02	0.88	0.96	0.94	0.43	0.646
BIOCARTA_G1_PATHWAY	0.91	0.85	0.21	0.29	0.97	0.646
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.40	0.62	0.88	0.81	0.53	0.648
PID_IL2_1PATHWAY	0.96	0.92	0.55	0.82	0.00	0.65
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.91	0.26	0.99	0.89	0.20	0.65
REACTOME_SIGNALING_BY_NODAL	0.99	0.35	1.00	0.79	0.12	0.65
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	0.84	0.71	0.72	0.79	0.19	0.65
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.56	0.96	0.69	0.89	0.16	0.652
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.99	0.31	1.00	0.91	0.05	0.652
BIOCARTA_PPARA_PATHWAY	0.95	0.60	0.92	0.69	0.10	0.652
ST_WNT_BETA_CATENIN_PATHWAY	0.18	0.25	0.99	0.89	0.96	0.654
PID_EPOPATHWAY	0.56	0.50	0.86	0.92	0.43	0.654
PID_ARF6_PATHWAY	0.17	0.90	0.88	0.89	0.43	0.654
REACTOME_ZINC_TRANSPORTERS	0.87	0.33	1.00	0.99	0.08	0.654
REACTOME_SIGNALING_BY_ERBB2	0.62	0.20	0.92	0.73	0.80	0.654
PID_RAC1_PATHWAY	1.00	0.99	0.13	0.82	0.33	0.654
REACTOME_SYNTHESIS_OF_PE	0.32	0.96	0.65	0.79	0.56	0.656
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.72	0.92	0.90	0.58	0.16	0.656
REACTOME_SHC_MEDIATED_CASCADE	0.93	0.00	0.66	0.72	0.97	0.656
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.38	1.00	0.79	0.65	0.46	0.656
REACTOME_CELL_CYCLE_MITOTIC	1.00	0.93	0.09	0.65	0.61	0.656
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	0.08	0.98	0.72	0.74	0.76	0.656
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.44	0.98	0.90	0.82	0.14	0.656
KEGG_ENDOCYTOSIS	0.99	0.03	1.00	1.00	0.26	0.656
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.96	0.42	0.95	0.95	0.01	0.658
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.92	0.88	0.44	0.62	0.43	0.658
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.49	0.62	0.83	0.93	0.42	0.658
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	0.21	0.94	1.00	0.92	0.22	0.658
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.76	0.42	1.00	0.84	0.27	0.658
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.82	0.49	0.94	0.67	0.38	0.66
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.39	0.69	0.97	0.89	0.37	0.662
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.92	0.96	0.61	0.77	0.05	0.662
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.37	0.70	1.00	0.97	0.27	0.662
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.59	0.71	0.87	0.34	0.80	0.662
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.90	0.41	0.94	0.89	0.17	0.662
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.75	0.01	0.81	0.81	0.93	0.662
