Gene Set	Basal	Her2	LumA	LumB	Average AUC
PID_HIF1_TFPATHWAY	0.97953984	0.91390572	0.88375853	0.80865061	0.896463675
REACTOME_CELL_JUNCTION_ORGANIZATION	0.97416386	0.88387205	0.89642073	0.83128723	0.8964359675
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.98606061	0.89754209	0.89950293	0.80203963	0.896286315
PID_IL2_STAT5PATHWAY	0.98046016	0.87063973	0.92736455	0.80637788	0.89621058
KEGG_LYSOSOME	0.97808081	0.91794613	0.88586768	0.80170940	0.895901005
REACTOME_INFLUENZA_LIFE_CYCLE	0.97925926	0.86299663	0.91056015	0.83076276	0.8958947
PID_TRKRPATHWAY	0.97523008	0.90148148	0.88956761	0.81697747	0.89581416
KEGG_APOPTOSIS	0.98086420	0.92070707	0.89838703	0.78268583	0.8956610325
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.97295174	0.84370370	0.92269334	0.84320124	0.895637505
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.98046016	0.86295684	0.90638001	0.83237503	0.89554301
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.96925926	0.93380471	0.88674093	0.79158249	0.8953468475
REACTOME_TELOMERE_MAINTENANCE	0.95378227	0.87322110	0.92103046	0.83201243	0.895011565
REACTOME_PROTEIN_FOLDING	0.96703704	0.88420875	0.91323113	0.81542994	0.894976715
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.98172840	0.93750842	0.87673574	0.78377363	0.8949365475
KEGG_DNA_REPLICATION	0.97021324	0.85400673	0.91947339	0.83594276	0.89490903
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.98213244	0.88232323	0.89514513	0.81998834	0.894897285
REACTOME_FRS2_MEDIATED_CASCADE	0.94739618	0.92531987	0.90482094	0.80203315	0.894892535
PID_CERAMIDE_PATHWAY	0.97805836	0.89326599	0.90802491	0.79994820	0.894824365
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.98260382	0.88340067	0.88994291	0.82334887	0.8948240675
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.96112233	0.90393939	0.89539865	0.81854442	0.8947511975
REACTOME_DNA_STRAND_ELONGATION	0.95469136	0.84821549	0.92699525	0.84693732	0.894209855
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.95728395	0.88255892	0.93860143	0.79816757	0.8941529675
SA_REG_CASCADE_OF_CYCLIN_EXPR	0.96570146	0.84632997	0.92388310	0.84054002	0.8941136375
PID_LKB1_PATHWAY	0.96996633	0.92282828	0.87858227	0.80501166	0.894097135
KEGG_ADHERENS_JUNCTION	0.98178451	0.92232323	0.87331617	0.79783087	0.893813695
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.95957351	0.85208754	0.94434264	0.81886817	0.893717965
REACTOME_MEIOSIS	0.96501684	0.87121212	0.92317244	0.81531987	0.8936803175
KEGG_LYSINE_DEGRADATION	0.97442200	0.88387205	0.89808760	0.81693862	0.8933300675
KEGG_SPLICEOSOME	0.97742985	0.87612795	0.91511958	0.80462315	0.8933251325
PID_IL4_2PATHWAY	0.97949495	0.87575758	0.88765920	0.83038642	0.8933245375
PID_RHOA_REG_PATHWAY	0.97707071	0.89245791	0.92260351	0.78086636	0.8932496225
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.98253648	0.90996633	0.87905138	0.80112018	0.8931685925
REACTOME_G0_AND_EARLY_G1	0.96030303	0.86670034	0.93912644	0.80618363	0.89307836
REACTOME_GABA_RECEPTOR_ACTIVATION	0.98115600	0.91222222	0.87405877	0.80483683	0.893068455
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.97144781	0.88282828	0.90745399	0.81041829	0.8930370925
KEGG_GLIOMA	0.97767677	0.87636364	0.90474907	0.81279461	0.8928960225
KEGG_ACUTE_MYELOID_LEUKEMIA	0.97805836	0.88175084	0.89656646	0.81403134	0.89260175
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.98258137	0.86101010	0.92056134	0.80593758	0.8925225975
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.96988777	0.90582492	0.89171158	0.80032375	0.891937005
REACTOME_RNA_POL_II_TRANSCRIPTION	0.97497194	0.88713805	0.91268415	0.79259822	0.89184809
KEGG_PARKINSONS_DISEASE	0.97286195	0.88720539	0.89438256	0.81228426	0.89168354
PID_EPHBFWDPATHWAY	0.97567901	0.92949495	0.86414740	0.79735820	0.89166989
PID_REG_GR_PATHWAY	0.97115600	0.88905724	0.88716613	0.81779822	0.8912943975
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0.96757576	0.88111111	0.91179383	0.80430588	0.891196645
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.97213244	0.88851852	0.89235145	0.81109816	0.8910251425
BIOCARTA_MTA3_PATHWAY	0.96442812	0.90296296	0.88574879	0.81069024	0.8909575275
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.97498793	0.88801347	0.89108077	0.80865708	0.8906848125
PID_SHP2_PATHWAY	0.96714927	0.89040404	0.87966423	0.82539498	0.89065313
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.96872054	0.87865320	0.90201222	0.81297591	0.8905904675
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.97574635	0.89010101	0.88942788	0.80706992	0.89058629
KEGG_RNA_DEGRADATION	0.96810325	0.88868687	0.88788478	0.81702279	0.8904244225
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.97546577	0.89427609	0.89832116	0.79358327	0.8904115725
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.97154882	0.88801347	0.89866451	0.80304325	0.8903175125
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.97696970	0.87629630	0.89219268	0.81435509	0.8899534425
PID_HDAC_CLASSI_PATHWAY	0.96627385	0.87707071	0.89747075	0.81890702	0.8899305825
PID_INSULIN_PATHWAY	0.97402918	0.88491582	0.88024314	0.82026854	0.88986417
PID_RAC1_REG_PATHWAY	0.97904602	0.86000000	0.91624147	0.80311448	0.8896004925
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.96014590	0.87168350	0.91689224	0.80920098	0.889480655
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	0.97708193	0.84474747	0.91772468	0.81790339	0.8893643675
KEGG_BASAL_CELL_CARCINOMA	0.97626263	0.90484848	0.87092843	0.80492748	0.889241755
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.97800224	0.90484848	0.87954246	0.79427609	0.8891673175
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.97115600	0.91447811	0.87998563	0.79010599	0.8889314325
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.97682379	0.88234194	0.88005949	0.81643357	0.8889146975
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.97868687	0.90141414	0.89426279	0.78056203	0.8887314575
KEGG_OXIDATIVE_PHOSPHORYLATION	0.97491582	0.89289562	0.89297521	0.79408184	0.8887171225
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.98579125	0.90101010	0.88142093	0.78616291	0.8885962975
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.97372615	0.87393939	0.87508684	0.83152504	0.888569355
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.97892256	0.88548822	0.89151196	0.79829707	0.8885549525
REACTOME_PHASE_II_CONJUGATION	0.98210999	0.90538721	0.86658881	0.80006475	0.88853769
REACTOME_PI_3K_CASCADE	0.95488215	0.94390572	0.87051277	0.78433421	0.8884087125
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.98164983	0.90164983	0.87788358	0.79227532	0.88836464
PID_PS1PATHWAY	0.97216611	0.89606061	0.89413103	0.79058534	0.8882357725
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.95536476	0.93481481	0.87954645	0.78299663	0.8881806625
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	0.97298541	0.84326599	0.90944025	0.82624320	0.8879837125
PID_AVB3_INTEGRIN_PATHWAY	0.97429854	0.91777778	0.86152833	0.79815227	0.88793923
PID_TGFBRPATHWAY	0.97481481	0.90501684	0.87447000	0.79733877	0.887910105
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.97602694	0.89171717	0.87982393	0.80389148	0.88786488
PID_HEDGEHOG_GLIPATHWAY	0.97304153	0.87101010	0.89923544	0.80777001	0.88776427
REACTOME_SPHINGOLIPID_METABOLISM	0.97764310	0.88205387	0.89084920	0.79994172	0.8876219725
BIOCARTA_ETS_PATHWAY	0.95767677	0.84750842	0.90950613	0.83550246	0.887548445
PID_TCPTP_PATHWAY	0.97193042	0.87228956	0.89515710	0.81065963	0.8875091775
BIOCARTA_ATRBRCA_PATHWAY	0.95838384	0.84407407	0.92231627	0.82515540	0.887482395
PID_CIRCADIANPATHWAY	0.96859708	0.82286195	0.91790833	0.83889536	0.88706568
PID_BCR_5PATHWAY	0.98029181	0.88410774	0.88803050	0.79512432	0.8868885925
REACTOME_RECYCLING_PATHWAY_OF_L1	0.96670034	0.83316498	0.91434304	0.83283476	0.88676078
BIOCARTA_RACCYCD_PATHWAY	0.96720539	0.84828283	0.91432507	0.81713934	0.8867381575
REACTOME_MUSCLE_CONTRACTION	0.97037037	0.88853722	0.85014772	0.83752266	0.8866444925
REACTOME_DAG_AND_IP3_SIGNALING	0.95738496	0.88696970	0.87465928	0.82755763	0.8866428925
PID_HIF2PATHWAY	0.98138047	0.90861953	0.86996646	0.78583916	0.886451405
PID_RET_PATHWAY	0.97991021	0.91107744	0.86144448	0.79332427	0.8864391
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.97492705	0.83185185	0.91956921	0.81939264	0.8864351875
PID_ECADHERIN_STABILIZATION_PATHWAY	0.97942761	0.87471380	0.88281564	0.80829860	0.8863139125
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.97979798	0.88845118	0.86667040	0.81015929	0.8862697125
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.97028058	0.90397306	0.87156346	0.79901580	0.886208225
REACTOME_KINESINS	0.96351291	0.82518519	0.92354773	0.83159803	0.885960965
SIG_BCR_SIGNALING_PATHWAY	0.97911336	0.87969697	0.88615403	0.79847190	0.885859065
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.97858586	0.91181818	0.88523376	0.76710697	0.8856861925
BIOCARTA_G2_PATHWAY	0.94608305	0.82599327	0.92312852	0.84721575	0.8856051475
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.97619529	0.86969697	0.88371262	0.81241259	0.8855043675
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.97558923	0.89033670	0.87446401	0.80157990	0.88549246
BIOCARTA_P27_PATHWAY	0.96493827	0.82723906	0.91674652	0.83196711	0.88522274
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.97488215	0.90235690	0.87658003	0.78673919	0.8851395675
PID_REELINPATHWAY	0.97501684	0.90437710	0.87585140	0.78514634	0.88509792
PID_ERBB4_PATHWAY	0.98107744	0.91670034	0.86253643	0.77950660	0.8849552025
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.97826038	0.88464646	0.88686070	0.78971121	0.8848696875
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.97863075	0.86124579	0.88550126	0.81346154	0.884709835
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.98747475	0.89043771	0.89703358	0.76385651	0.8847006375
PID_TCR_PATHWAY	0.97341190	0.89343434	0.86703742	0.80262885	0.8841281275
PID_TNFPATHWAY	0.97462402	0.87632997	0.87271929	0.81280678	0.884120015
BIOCARTA_TNFR1_PATHWAY	0.96017957	0.84111111	0.90511838	0.82961668	0.884006435
BIOCARTA_KERATINOCYTE_PATHWAY	0.97046016	0.89047138	0.88724199	0.78783346	0.8840017475
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	0.98345679	0.86050505	0.86225895	0.82951955	0.883935085
KEGG_MISMATCH_REPAIR	0.95894501	0.85399041	0.91886254	0.80296555	0.8836908775
PID_MET_PATHWAY	0.97789001	0.87067340	0.88431549	0.80172804	0.883651735
KEGG_PYRUVATE_METABOLISM	0.97579125	0.87791246	0.88997684	0.79083139	0.883627985
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.96130191	0.91993266	0.85586697	0.79735055	0.8836130225
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.97580247	0.87245791	0.87906735	0.80699948	0.8835818025
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.97933782	0.89410774	0.87475746	0.78606579	0.8835672025
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	0.97049383	0.86535354	0.90052102	0.79761072	0.8834947775
PID_EPOPATHWAY	0.98398429	0.87750842	0.89266978	0.77900155	0.88329101
PID_FRA_PATHWAY	0.96481481	0.85936027	0.90104004	0.80791893	0.8832835125
REACTOME_SOS_MEDIATED_SIGNALLING	0.94112233	0.87612795	0.90322993	0.81245556	0.8832339425
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.96790123	0.91212121	0.86938356	0.78336571	0.8831929275
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.97389450	0.85457912	0.88792670	0.81606449	0.8831162025
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.97093154	0.90555556	0.87071106	0.78487438	0.883018135
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.98000000	0.86575758	0.87054537	0.81557239	0.882968835
KEGG_SELENOAMINO_ACID_METABOLISM	0.96830527	0.88616162	0.87376732	0.80328930	0.8828808775
BIOCARTA_MCM_PATHWAY	0.96537598	0.83505051	0.91681239	0.81384356	0.88277061
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.97416386	0.84569024	0.87894159	0.83190236	0.8826745125
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.96400673	0.88572391	0.88630974	0.79404770	0.88252202
PID_ER_NONGENOMIC_PATHWAY	0.98005612	0.88569024	0.86111111	0.80264180	0.8823748175
REACTOME_SIGNALING_BY_WNT	0.97709315	0.90343434	0.87179902	0.77692955	0.882314015
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.96111111	0.84299663	0.92054338	0.80426055	0.8822279175
BIOCARTA_P38MAPK_PATHWAY	0.96893378	0.89111111	0.87873598	0.79009559	0.882219115
KEGG_VIBRIO_CHOLERAE_INFECTION	0.97328844	0.89777778	0.87123807	0.78585211	0.8820391
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.97904602	0.91814815	0.85216393	0.77814685	0.8818762375
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.96819304	0.90585859	0.88923424	0.76420616	0.8818730075
BIOCARTA_CHREBP2_PATHWAY	0.97349046	0.90589226	0.87382720	0.77423595	0.8818614675
BIOCARTA_BIOPEPTIDES_PATHWAY	0.96812559	0.87639731	0.88757137	0.79527952	0.8818434475
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.97563412	0.88777778	0.87482333	0.78858456	0.8817049475
PID_RAS_PATHWAY	0.97457912	0.85676768	0.88268256	0.81270710	0.881684115
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.96705937	0.91599327	0.86630535	0.77733100	0.8816722475
REACTOME_PLATELET_HOMEOSTASIS	0.98432099	0.86457912	0.87813710	0.79947690	0.8816285275
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.96686869	0.86521886	0.88685671	0.80746568	0.881602485
KEGG_PPAR_SIGNALING_PATHWAY	0.98000000	0.86676768	0.87158342	0.80781533	0.8815416075
PID_RHOA_PATHWAY	0.97347924	0.83626263	0.89150797	0.82476611	0.8815039875
KEGG_VEGF_SIGNALING_PATHWAY	0.96838384	0.90053872	0.87535833	0.78150738	0.8814470675
PID_BMPPATHWAY	0.98084175	0.86498316	0.87421448	0.80571096	0.8814375875
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.97367003	0.84336700	0.88525173	0.82037037	0.8806647825
SA_G1_AND_S_PHASES	0.96066218	0.81804714	0.92105043	0.82232582	0.8805213925
KEGG_MELANOMA	0.98017957	0.87323232	0.89203897	0.77577700	0.880306965
REACTOME_ENOS_ACTIVATION_AND_REGULATION	0.93178451	0.87397306	0.89303709	0.82208625	0.8802202275
KEGG_LONG_TERM_DEPRESSION	0.98133558	0.86303030	0.87562982	0.80046836	0.880116015
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0.97208754	0.89814815	0.88160658	0.76857032	0.8801031475
KEGG_ENDOMETRIAL_CANCER	0.98043771	0.89488215	0.86701801	0.77802383	0.880090425
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.97637486	0.88936027	0.88264263	0.77197617	0.8800884825
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.98141414	0.89205387	0.87325229	0.77334809	0.8800170975
REACTOME_TRNA_AMINOACYLATION	0.96341190	0.85744108	0.90350341	0.79549987	0.879964065
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.97634119	0.87037037	0.87310856	0.79900115	0.8797053175
BIOCARTA_FAS_PATHWAY	0.97489338	0.82680135	0.90754182	0.80938876	0.8796563275
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.96630752	0.83973064	0.90193037	0.81062549	0.879648505
BIOCARTA_MPR_PATHWAY	0.94502806	0.82451178	0.91511958	0.83317146	0.87945772
KEGG_SPHINGOLIPID_METABOLISM	0.97673401	0.88420875	0.88799657	0.76875162	0.8794227375
PID_RXR_VDR_PATHWAY	0.97659933	0.92508418	0.87724278	0.73829319	0.87930487
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.98188552	0.88326599	0.87661796	0.77371147	0.878870235
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.98294052	0.87632997	0.88599233	0.76987827	0.8787852725
REACTOME_PYRIMIDINE_METABOLISM	0.97491787	0.84602694	0.90355332	0.79016509	0.878665805
PID_FASPATHWAY	0.96774411	0.88656566	0.85495269	0.80475265	0.8785037775
PID_PRLSIGNALINGEVENTSPATHWAY	0.96258137	0.81612795	0.91663672	0.81834310	0.878422285
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.97483726	0.86744108	0.86124486	0.81013986	0.878415765
BIOCARTA_PPARA_PATHWAY	0.97693603	0.88693603	0.86215116	0.78760684	0.878407515
KEGG_TYPE_II_DIABETES_MELLITUS	0.96775533	0.88821549	0.85961193	0.79785677	0.87835988
PID_IL27PATHWAY	0.97347924	0.88609428	0.88334930	0.77040922	0.87833301
PID_PI3KPLCTRKPATHWAY	0.96530864	0.89134680	0.86313331	0.79344082	0.8783073925
REACTOME_SIGNALLING_TO_ERKS	0.95742985	0.88589226	0.89635618	0.77307692	0.8781888025
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	0.97326599	0.90292929	0.85898311	0.77746050	0.8781597225
PID_FCER1PATHWAY	0.97493827	0.87555556	0.87777977	0.78427927	0.8781382175
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.97612795	0.85356902	0.89054178	0.79218467	0.878105855
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	0.95167228	0.81797980	0.92591927	0.81682207	0.878098355
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.98129068	0.86885522	0.85412425	0.80791893	0.87804727
REACTOME_COLLAGEN_FORMATION	0.96892256	0.83491582	0.88069030	0.82703315	0.8778904575
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.94313131	0.85364759	0.90035733	0.81423854	0.8778436925
BIOCARTA_ALK_PATHWAY	0.96682379	0.89612795	0.85937038	0.78899896	0.87783027
BIOCARTA_P53_PATHWAY	0.94996633	0.82434343	0.91093345	0.82597773	0.877805235
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.96609428	0.81523620	0.91471833	0.81514504	0.8777984625
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.96578002	0.85043771	0.90011578	0.79464517	0.87774467
BIOCARTA_DEATH_PATHWAY	0.96885522	0.90604564	0.88167445	0.75350298	0.8775195725
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.97184063	0.90306397	0.87666986	0.75788571	0.8773650425
KEGG_NOTCH_SIGNALING_PATHWAY	0.97424242	0.88858586	0.87365353	0.77283087	0.87732817
REACTOME_GLUCOSE_TRANSPORT	0.96529742	0.83838384	0.89656646	0.80815203	0.8770999375
PID_ALPHASYNUCLEIN_PATHWAY	0.98445567	0.86811448	0.86269680	0.79238461	0.87691289
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.97773288	0.86922559	0.88231924	0.77827635	0.876888515
PID_ENDOTHELINPATHWAY	0.97573513	0.88141414	0.87642432	0.77321937	0.87669824
REACTOME_POTASSIUM_CHANNELS	0.97885522	0.85653199	0.87586138	0.79515670	0.8766013225
BIOCARTA_NFAT_PATHWAY	0.96521886	0.86700337	0.86813790	0.80597643	0.87658414
KEGG_ABC_TRANSPORTERS	0.96443322	0.87676768	0.87855033	0.78590391	0.876413785
PID_VEGFR1_PATHWAY	0.95982043	0.89043771	0.86066595	0.79412069	0.876261195
REACTOME_SIGNALLING_TO_RAS	0.94847363	0.88747475	0.89549846	0.77342010	0.876216735
PID_IGF1_PATHWAY	0.96355780	0.86299663	0.86513954	0.81309246	0.8761966075
PID_IL6_7PATHWAY	0.97233446	0.84508418	0.89073542	0.79585704	0.876002775
REACTOME_NETRIN1_SIGNALING	0.98473625	0.88218855	0.86032659	0.77632090	0.8758930725
PID_PI3KCIAKTPATHWAY	0.95895623	0.87895623	0.86594403	0.79931365	0.875792535
PID_TRAIL_PATHWAY	0.96409652	0.89764310	0.86375813	0.77746698	0.8757411825
PID_ERBB2ERBB3PATHWAY	0.96931538	0.89279461	0.86716373	0.77314167	0.8756038475
BIOCARTA_PTC1_PATHWAY	0.95249158	0.79592593	0.92245445	0.83150091	0.8755932175
PID_ARF6_TRAFFICKINGPATHWAY	0.97789001	0.85909091	0.87872200	0.78651256	0.87555387
PID_AR_TF_PATHWAY	0.97919192	0.87272727	0.88078812	0.76901709	0.8754311
REACTOME_LAGGING_STRAND_SYNTHESIS	0.94115600	0.82673401	0.91564459	0.81813002	0.875416155
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.98228956	0.88612795	0.86560666	0.76707459	0.87527469
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.97777778	0.89525253	0.86073382	0.76731750	0.8752704075
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.97138047	0.86427609	0.87198667	0.79320772	0.8752127375
REACTOME_PI_METABOLISM	0.98089787	0.85215488	0.86806404	0.79931365	0.87510761
REACTOME_PI3K_AKT_ACTIVATION	0.93885522	0.91178451	0.85455743	0.79462574	0.874955725
REACTOME_IL_2_SIGNALING	0.94946128	0.86410774	0.90199425	0.78368946	0.8748131825
REACTOME_CA_DEPENDENT_EVENTS	0.96068462	0.85683502	0.85797301	0.82368557	0.874794555
BIOCARTA_GH_PATHWAY	0.96602694	0.86303030	0.85924063	0.81071614	0.8747535025
REACTOME_EXTENSION_OF_TELOMERES	0.94362514	0.82646465	0.91506767	0.81382414	0.8747454
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.96178451	0.84700337	0.89393341	0.79591427	0.87465889
BIOCARTA_SKP2E2F_PATHWAY	0.96287318	0.79723906	0.91494838	0.82336830	0.87460723
PID_HIVNEFPATHWAY	0.96884400	0.89242424	0.87935681	0.75767818	0.8745758075
PID_NFAT_TFPATHWAY	0.96864198	0.83808081	0.89268775	0.79849780	0.874477085
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	0.97388328	0.83905724	0.88287220	0.80135230	0.874291255
PID_CD8TCRPATHWAY	0.97182941	0.89053872	0.85722242	0.77751878	0.8742773325
REACTOME_IL1_SIGNALING	0.97686869	0.84727273	0.88188006	0.79040404	0.87410638
KEGG_LEISHMANIA_INFECTION	0.97068462	0.84700337	0.87602574	0.80220150	0.8739788075
REACTOME_MEIOTIC_RECOMBINATION	0.95923681	0.83003367	0.91800615	0.78861046	0.8739717725
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.97389450	0.86820052	0.86449675	0.78813700	0.8736821925
BIOCARTA_ATM_PATHWAY	0.94217733	0.84632997	0.90754182	0.79839420	0.87361083
PID_IFNGPATHWAY	0.97014590	0.86993266	0.87783168	0.77605543	0.8734914175
KEGG_THYROID_CANCER	0.97283951	0.89026936	0.81986465	0.81084564	0.87345479
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	0.96037241	0.82979798	0.89020841	0.81287879	0.8733143975
PID_ERBB1_INTERNALIZATION_PATHWAY	0.97567901	0.86373737	0.87260750	0.78117068	0.87329864
REACTOME_REGULATION_OF_APOPTOSIS	0.97534231	0.89875421	0.86805805	0.75066614	0.8732051775
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.98151515	0.85393939	0.86427716	0.79305879	0.8731976225
PID_AMB2_NEUTROPHILS_PATHWAY	0.98037037	0.86488215	0.86984318	0.77760943	0.8731762825
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.97216611	0.82430976	0.87578153	0.81973582	0.872998305
ST_GA13_PATHWAY	0.97257015	0.87602694	0.86089352	0.78232264	0.8729533125
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.97062851	0.84693603	0.86734339	0.80586636	0.8726935725
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.97461279	0.90734007	0.86663672	0.74171199	0.8725753925
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.96701459	0.87084175	0.86452669	0.78786584	0.8725622175
BIOCARTA_BAD_PATHWAY	0.96922559	0.89835017	0.85455144	0.76804996	0.87254429
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.97222222	0.84303030	0.89004871	0.78452388	0.8724562775
