Gene Set	Basal	Her2	LumA	LumB	Average AUC
KEGG_PURINE_METABOLISM	0.50893595	0.56765391	0.55981172	0.51570860	0.538027545
BIOCARTA_EIF4_PATHWAY	0.67528004	0.42783587	0.62110747	0.42651567	0.5376847625
REACTOME_PLATELET_HOMEOSTASIS	0.56541579	0.49691071	0.49815720	0.58826573	0.5371873575
REACTOME_DEVELOPMENTAL_BIOLOGY	0.59755319	0.46802328	0.62369305	0.45875365	0.5370057925
PID_CXCR3PATHWAY	0.67270520	0.40053610	0.61956337	0.45505998	0.5369661625
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.54534762	0.58520896	0.56501052	0.45186361	0.5368576775
BIOCARTA_NKCELLS_PATHWAY	0.65556758	0.40687503	0.61302382	0.46960212	0.5362671375
PID_THROMBIN_PAR1_PATHWAY	0.64576998	0.45242768	0.58851663	0.45697396	0.5359220625
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.64704208	0.44448979	0.61748336	0.43115740	0.5350431575
PID_IL23PATHWAY	0.63054373	0.47653383	0.59396957	0.43857308	0.5349050525
BIOCARTA_ERK5_PATHWAY	0.67999801	0.39859673	0.59843658	0.46169652	0.53468196
BIOCARTA_GCR_PATHWAY	0.66859865	0.40952863	0.61531602	0.44416161	0.5344012275
BIOCARTA_IGF1R_PATHWAY	0.66132978	0.39706375	0.60687770	0.47016293	0.53385854
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.53499414	0.55406633	0.51448698	0.53107507	0.53365563
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.56976954	0.48366786	0.58157313	0.49856945	0.533394995
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.57370824	0.57379800	0.53589902	0.44778830	0.53279839
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.59414251	0.42880758	0.58392793	0.52430484	0.532795715
REACTOME_MITOTIC_M_M_G1_PHASES	0.54454519	0.57159536	0.49189486	0.52271569	0.532687775
BIOCARTA_CREB_PATHWAY	0.66104431	0.41087563	0.62404878	0.43461487	0.5326458975
KEGG_ECM_RECEPTOR_INTERACTION	0.58638507	0.46708656	0.55163904	0.52537029	0.53262024
REACTOME_CELL_CYCLE_MITOTIC	0.47291036	0.60587475	0.60012224	0.45001501	0.53223059
BIOCARTA_TOLL_PATHWAY	0.56715034	0.50718300	0.58956639	0.46499261	0.532223085
BIOCARTA_IGF1MTOR_PATHWAY	0.66793656	0.40634896	0.61653866	0.43780668	0.532157715
PID_EPOPATHWAY	0.50739178	0.61844994	0.46311056	0.53863258	0.531896215
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.58606388	0.46422187	0.55971118	0.51597467	0.5314929
BIOCARTA_TRKA_PATHWAY	0.67580133	0.38611897	0.61375839	0.44967800	0.5313391725
BIOCARTA_FCER1_PATHWAY	0.68223857	0.36106910	0.61954772	0.46169480	0.5311375475
REACTOME_DIABETES_PATHWAYS	0.49714257	0.58338579	0.54814666	0.49572445	0.5310998675
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.61707858	0.48145072	0.53239774	0.49313718	0.531016055
PID_PI3KPLCTRKPATHWAY	0.65507150	0.39092536	0.61503666	0.46251115	0.5308861675
PID_IL1PATHWAY	0.64144784	0.39118270	0.59329514	0.49596076	0.53047161
BIOCARTA_ACH_PATHWAY	0.66593707	0.39847891	0.61047285	0.44661856	0.5303768475
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.46025211	0.57593805	0.55677064	0.52731016	0.53006774
PID_NFAT_3PATHWAY	0.55000015	0.53611376	0.53280055	0.50071468	0.529907285
BIOCARTA_CERAMIDE_PATHWAY	0.57726988	0.48166644	0.57821299	0.48220112	0.5298376075
BIOCARTA_GSK3_PATHWAY	0.64987309	0.41423036	0.60156421	0.45221579	0.5294708625
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.45924190	0.60291632	0.55641396	0.49674206	0.52882856
REACTOME_IL_2_SIGNALING	0.63979428	0.43788748	0.58880093	0.44769683	0.52854488
PID_EPHA2_FWDPATHWAY	0.65477840	0.41533828	0.59191340	0.45152705	0.5283892825
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.62595718	0.41529003	0.57536184	0.49558081	0.528047465
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.55499798	0.53690264	0.51756918	0.50237400	0.52796095
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.65584784	0.41920724	0.59074260	0.44531124	0.52777723
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.52432141	0.53042667	0.52252197	0.53357720	0.5277118125
BIOCARTA_VEGF_PATHWAY	0.65466389	0.36022274	0.59680151	0.49859841	0.5275716375
BIOCARTA_PYK2_PATHWAY	0.51627606	0.54051392	0.57831599	0.47495981	0.527516445
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.61828864	0.42275922	0.59177930	0.47437744	0.52680115
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.53375654	0.54536628	0.51890412	0.50906749	0.5267736075
REACTOME_SIGNALING_BY_ILS	0.60381810	0.40099305	0.58587254	0.51499272	0.5264191025
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	0.53456422	0.53885362	0.49826313	0.53376371	0.52636117
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.52845280	0.57484500	0.47844121	0.52331675	0.52626394
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.52008772	0.54113996	0.51574462	0.52667823	0.5259126325
KEGG_ALZHEIMERS_DISEASE	0.43748463	0.63609877	0.53242997	0.49702121	0.525758645
KEGG_LYSOSOME	0.48207846	0.57710798	0.48730863	0.55482950	0.5253311425
REACTOME_PI_METABOLISM	0.65181103	0.39651940	0.60300319	0.44928347	0.5251542725
KEGG_LYSINE_DEGRADATION	0.47280445	0.58944792	0.56577127	0.47241443	0.5251095175
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.49996150	0.48124300	0.55973882	0.55444528	0.52384715
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.44943608	0.59008851	0.57735090	0.47619724	0.5232681825
REACTOME_GLUCOSE_METABOLISM	0.55275147	0.49352197	0.55772912	0.48874041	0.5231857425
BIOCARTA_CDC42RAC_PATHWAY	0.65495322	0.38967815	0.60651879	0.44038161	0.5228829425
PID_INTEGRIN_A4B1_PATHWAY	0.55527802	0.54455151	0.49515718	0.49635729	0.522836
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.51533082	0.54279680	0.49703516	0.53490551	0.5225170725
REACTOME_MITOTIC_G2_G2_M_PHASES	0.44257766	0.58833851	0.58418526	0.47417492	0.5223190875
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.51732298	0.54001273	0.57484768	0.45650317	0.52217164
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	0.53097261	0.53351139	0.49267021	0.53136975	0.52213099
PID_LYSOPHOSPHOLIPID_PATHWAY	0.44260255	0.56976796	0.56118326	0.51270742	0.5215652975
KEGG_GLUTATHIONE_METABOLISM	0.52650086	0.52897745	0.52338024	0.50687466	0.5214333025
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.50355692	0.54678982	0.46762119	0.56694531	0.52122831
KEGG_PRIMARY_IMMUNODEFICIENCY	0.50881349	0.55104963	0.51897022	0.50567482	0.52112704
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	0.49384759	0.54818628	0.50189023	0.53818495	0.5205272625
REACTOME_BIOLOGICAL_OXIDATIONS	0.54910140	0.55392833	0.45915327	0.51944902	0.520408005
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	0.51430880	0.55008681	0.50828922	0.50872515	0.520352495
PID_NCADHERINPATHWAY	0.63739877	0.40032131	0.58744558	0.45546086	0.52015663
PID_SMAD2_3PATHWAY	0.55771239	0.48629143	0.54796927	0.48816303	0.52003403
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.52762398	0.56290400	0.50095469	0.48670769	0.51954759
REACTOME_POTASSIUM_CHANNELS	0.46473748	0.48779185	0.57935855	0.54501727	0.5192262875
PID_IL8CXCR2_PATHWAY	0.52318409	0.51021678	0.50973015	0.53306427	0.5190488225
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.53376839	0.46217563	0.57692212	0.50303734	0.51897587
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	0.52881433	0.52533940	0.49673534	0.52262313	0.51837805
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.47811833	0.43780642	0.60362392	0.55357175	0.518280105
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.53321158	0.55520753	0.49609740	0.48826734	0.5181959625
KEGG_BASE_EXCISION_REPAIR	0.52341383	0.53543085	0.49470750	0.51898677	0.5181347375
PID_AURORA_B_PATHWAY	0.48719761	0.58291211	0.46269676	0.53834384	0.51778758
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.54531093	0.45752800	0.56904049	0.49839231	0.5175679325
BIOCARTA_FAS_PATHWAY	0.55129293	0.45994144	0.57801424	0.48088852	0.5175342825
PID_P38_MKK3_6PATHWAY	0.54174951	0.47516420	0.55947727	0.49353441	0.5174813475
PID_MAPKTRKPATHWAY	0.53167097	0.48263198	0.53084423	0.52328148	0.517107165
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.52549842	0.50837703	0.50849427	0.52585693	0.5170566625
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.52568726	0.53648490	0.49715196	0.50792001	0.5168110325
PID_E2F_PATHWAY	0.58957585	0.44808859	0.57299773	0.45630540	0.5167418925
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.47695775	0.52681425	0.55792611	0.50258838	0.5160716225
BIOCARTA_PGC1A_PATHWAY	0.52018355	0.50693682	0.51195347	0.52464618	0.515930005
BIOCARTA_DC_PATHWAY	0.50917066	0.53592318	0.50420985	0.51359577	0.515724865
PID_TCRJNKPATHWAY	0.55631282	0.43083318	0.57272148	0.50283055	0.5156745075
BIOCARTA_CBL_PATHWAY	0.51649523	0.51996657	0.51286630	0.51180012	0.515282055
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	0.47966490	0.54370095	0.49734501	0.53969490	0.51510144
BIOCARTA_P38MAPK_PATHWAY	0.54535965	0.48537510	0.55627386	0.47305842	0.5150167575
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.52691753	0.52250981	0.49711279	0.51249498	0.5147587775
ST_G_ALPHA_I_PATHWAY	0.49336522	0.54838801	0.47907809	0.53809555	0.5147317175
PID_CD40_PATHWAY	0.56970406	0.43077059	0.59004040	0.46791211	0.51460679
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.55516940	0.51814506	0.46255569	0.52188580	0.5144389875
REACTOME_CHROMOSOME_MAINTENANCE	0.56638610	0.54206085	0.46113369	0.48783651	0.5143542875
REACTOME_MRNA_CAPPING	0.49919258	0.53999111	0.51531221	0.50290955	0.5143513625
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.52342633	0.49467104	0.51372766	0.52482140	0.5141616075
PID_TCRCALCIUMPATHWAY	0.53011346	0.52024659	0.49455119	0.51090471	0.5139539875
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.52130219	0.55620374	0.49368534	0.48460993	0.5139503
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.52800656	0.52212944	0.51682809	0.48738293	0.513586755
REACTOME_TRANSCRIPTION	0.53381455	0.45027455	0.57291516	0.49720095	0.5135513025
REACTOME_BASE_EXCISION_REPAIR	0.52303912	0.49610442	0.51638796	0.51859473	0.5135315575
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.56219872	0.43916823	0.56890830	0.48375583	0.51350777
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.53823284	0.49111139	0.49881325	0.52557089	0.5134320925
PID_RXR_VDR_PATHWAY	0.51473504	0.53060897	0.50321682	0.50513684	0.5134244175
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.52965393	0.53799446	0.48973844	0.49629768	0.5134211275
ST_G_ALPHA_S_PATHWAY	0.52197449	0.50925431	0.52624401	0.49611004	0.5133957125
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.52549776	0.57337290	0.48628197	0.46806556	0.5133045475
BIOCARTA_TNFR1_PATHWAY	0.55694674	0.43907639	0.55555271	0.50143964	0.51325387
REACTOME_MITOTIC_G1_G1_S_PHASES	0.51417153	0.50804528	0.46630394	0.56433013	0.51321272
PID_IL12_STAT4PATHWAY	0.53815267	0.52488783	0.50660420	0.48306062	0.51317633
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.52181263	0.50075820	0.51746519	0.51255291	0.5131472325
REACTOME_MEIOSIS	0.46632488	0.52593889	0.50956926	0.54915572	0.5127471875
BIOCARTA_RANMS_PATHWAY	0.51723611	0.50310957	0.51485266	0.51504680	0.512561285
PID_WNT_SIGNALING_PATHWAY	0.51341795	0.52466758	0.50113332	0.51008514	0.5123259975
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.53977284	0.53484738	0.48843752	0.48583614	0.51222347
PID_RB_1PATHWAY	0.52921508	0.53607735	0.49561919	0.48736535	0.5120692425
PID_FOXM1PATHWAY	0.45916403	0.57938964	0.47347187	0.53602661	0.5120130375
REACTOME_CGMP_EFFECTS	0.48987834	0.54033139	0.48690385	0.53083257	0.5119865375
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.50524641	0.54017439	0.49203736	0.51048725	0.5119863525
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.50935977	0.54026783	0.48635875	0.51189319	0.511969885
REACTOME_PROTEIN_FOLDING	0.49667255	0.54349966	0.52000560	0.48762308	0.5119502225
PID_INTEGRIN2_PATHWAY	0.51263496	0.50221845	0.52593171	0.50674307	0.5118820475
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	0.51962308	0.50646320	0.51783257	0.50356961	0.511872115
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	0.49041545	0.52125918	0.50234492	0.53324147	0.511815255
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	0.48006562	0.54298770	0.48222441	0.54142798	0.5116764275
KEGG_PROTEASOME	0.52783431	0.52756095	0.49812846	0.49307076	0.51164862
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.49881905	0.51879658	0.52098344	0.50773405	0.51158328
BIOCARTA_STEM_PATHWAY	0.51785511	0.52123315	0.49331118	0.51380094	0.511550095
PID_RETINOIC_ACID_PATHWAY	0.53729597	0.47697095	0.51599625	0.51585372	0.5115292225
BIOCARTA_CCR5_PATHWAY	0.52011149	0.52587499	0.51089242	0.48922284	0.511525435
REACTOME_REGULATION_OF_KIT_SIGNALING	0.50998162	0.53410902	0.49566837	0.50560136	0.5113400925
PID_VEGF_VEGFR_PATHWAY	0.51128969	0.52094956	0.49117749	0.52152712	0.511235965
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	0.51128969	0.52094956	0.49117749	0.52152712	0.511235965
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	0.52176646	0.51697353	0.48840389	0.51776250	0.511226595
PID_HEDGEHOG_GLIPATHWAY	0.54353517	0.48413443	0.47402557	0.54294821	0.511160845
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.48927146	0.53569054	0.50503690	0.51462651	0.5111563525
KEGG_RIBOFLAVIN_METABOLISM	0.50931812	0.52512499	0.49105632	0.51897247	0.511117975
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0.53462945	0.48743782	0.49648078	0.52573574	0.5110709475
KEGG_PEROXISOME	0.55488597	0.44345819	0.57013065	0.47565971	0.51103363
REACTOME_METABOLISM_OF_RNA	0.56217219	0.42288905	0.58968490	0.46924387	0.5109975025
PID_EPHA_FWDPATHWAY	0.50277840	0.56985723	0.48456861	0.48620643	0.5108526675
BIOCARTA_AT1R_PATHWAY	0.50871003	0.49341506	0.56884675	0.47180029	0.5106930325
BIOCARTA_EGFR_SMRTE_PATHWAY	0.54552809	0.45905151	0.55526187	0.48273994	0.5106453525
PID_ALK2PATHWAY	0.50450176	0.51542214	0.50876978	0.51376281	0.5106141225
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	0.52090357	0.50866115	0.50168417	0.51109691	0.51058645
REACTOME_SIGNALING_BY_NOTCH4	0.52145140	0.50391485	0.50069539	0.51474656	0.51020205
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.51703021	0.51509891	0.50664663	0.50203216	0.5102019775
BIOCARTA_CARM1_PATHWAY	0.50174969	0.52716862	0.49862358	0.51299071	0.51013315
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	0.52461197	0.45019793	0.55820176	0.50692406	0.50998393
REACTOME_SIGNALING_BY_NOTCH1	0.57198332	0.53481010	0.47001128	0.46276324	0.509891985
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.52716435	0.49272662	0.51089078	0.50865291	0.509858665
PID_INTEGRIN3_PATHWAY	0.51955886	0.48763362	0.50262314	0.52959674	0.50985309
KEGG_GALACTOSE_METABOLISM	0.50452167	0.49880520	0.49732598	0.53819668	0.5097123825
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.58892582	0.46163685	0.49922411	0.48905653	0.5097108275
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	0.51602619	0.49798899	0.51655517	0.50804357	0.50965348
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.56660391	0.48630548	0.48577607	0.49983753	0.5096307475
PID_ALPHASYNUCLEIN_PATHWAY	0.53494226	0.47119500	0.49824418	0.53325951	0.5094102375
REACTOME_GABA_A_RECEPTOR_ACTIVATION	0.48977606	0.52470995	0.50032194	0.52276551	0.509393365
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.50231583	0.51501346	0.50590130	0.51426023	0.509372705
REACTOME_SIGNALING_BY_HIPPO	0.48162689	0.54162803	0.47972525	0.53449725	0.509369355
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.55542622	0.48847152	0.48637615	0.50696027	0.50930854
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	0.50918640	0.51387649	0.50091404	0.51319317	0.509292525
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.51510219	0.50616621	0.50322685	0.51213633	0.509157895
KEGG_SELENOAMINO_ACID_METABOLISM	0.52552159	0.48290293	0.49304777	0.53506905	0.509135335
ST_T_CELL_SIGNAL_TRANSDUCTION	0.55881502	0.54590864	0.45798114	0.47372022	0.509106255
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.48026233	0.54237216	0.48085807	0.53289957	0.5090980325
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.51810098	0.48481892	0.48905604	0.54424717	0.5090557775
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.49655619	0.57269697	0.45608531	0.51066895	0.509001855
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	0.49931504	0.50676368	0.50896350	0.52091415	0.5089890925
REACTOME_SIGNALING_BY_BMP	0.50950984	0.48981468	0.51092318	0.52568784	0.508983885
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.49187890	0.52510578	0.50887107	0.50989829	0.50893851
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.52218010	0.48867393	0.52154186	0.50289747	0.50882334
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.50170475	0.52660317	0.57240672	0.43454009	0.5088136825
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.50916216	0.51390468	0.50060256	0.51082401	0.5086233525
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.50064921	0.53729726	0.49672177	0.49942841	0.5085241625
BIOCARTA_IL2_PATHWAY	0.50352876	0.51600468	0.53165952	0.48284831	0.5085103175
SA_CASPASE_CASCADE	0.51718961	0.52599294	0.49458791	0.49616533	0.5084839475
REACTOME_AMINE_DERIVED_HORMONES	0.51991262	0.50661730	0.51109033	0.49611326	0.5084333775
BIOCARTA_CARDIACEGF_PATHWAY	0.51273517	0.49050896	0.50554140	0.52486594	0.5084128675
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.49937599	0.51617356	0.50702494	0.51061641	0.508297725
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.51295861	0.50486748	0.50509878	0.51021005	0.50828373
BIOCARTA_TALL1_PATHWAY	0.49567923	0.50965267	0.51812217	0.50935663	0.508202675
REACTOME_ZINC_TRANSPORTERS	0.51308422	0.50235024	0.51245750	0.50491420	0.50820154
BIOCARTA_RARRXR_PATHWAY	0.52479477	0.50529460	0.48935840	0.51293605	0.508095955
PID_WNT_CANONICAL_PATHWAY	0.49238801	0.52695786	0.49309467	0.51986631	0.5080767125
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.51168614	0.51409391	0.51194501	0.49440867	0.5080334325
KEGG_LINOLEIC_ACID_METABOLISM	0.48682809	0.52247501	0.49550517	0.52683748	0.5079114375
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.49085347	0.52480241	0.46735610	0.54854824	0.507890055
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.49009665	0.51539703	0.51230247	0.51372715	0.507880825
BIOCARTA_TCRA_PATHWAY	0.50932888	0.51385257	0.49702684	0.51113396	0.5078355625
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.49627362	0.53244880	0.48479161	0.51775382	0.5078169625
ST_MYOCYTE_AD_PATHWAY	0.53118638	0.49071037	0.48918793	0.51981754	0.507725555
REACTOME_PROSTANOID_LIGAND_RECEPTORS	0.50817073	0.50830401	0.50420106	0.50997563	0.5076628575
KEGG_OTHER_GLYCAN_DEGRADATION	0.51165334	0.51395301	0.50764796	0.49709187	0.507586545
PID_TXA2PATHWAY	0.49303752	0.50698866	0.48062259	0.54953107	0.50754496
BIOCARTA_MPR_PATHWAY	0.50013031	0.51548041	0.49005138	0.52448549	0.5075368975
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.53104315	0.48677754	0.50705589	0.50498197	0.5074646375
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.51665090	0.52231241	0.50301212	0.48754117	0.50737915
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.52021108	0.52867422	0.49256865	0.48772453	0.50729462
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.50836157	0.52586083	0.50318396	0.49153137	0.5072344325
REACTOME_PHASE_II_CONJUGATION	0.48001126	0.55016793	0.48778687	0.51089846	0.50721613
PID_MTOR_4PATHWAY	0.53944990	0.52602633	0.46511018	0.49812160	0.5071770025
REACTOME_S_PHASE	0.50407254	0.57687036	0.48241330	0.46518759	0.5071359475
BIOCARTA_STRESS_PATHWAY	0.55771298	0.43360520	0.56670896	0.47021968	0.507061705
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.48100595	0.54196545	0.50093203	0.50418260	0.5070215075
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.47797243	0.52680591	0.48905583	0.53416020	0.5069985925
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	0.52859941	0.48619787	0.51113068	0.50192217	0.5069625325
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.52528542	0.52373791	0.48841923	0.49034547	0.5069470075
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.52639206	0.48510227	0.51288230	0.50325332	0.5069074875
BIOCARTA_ETS_PATHWAY	0.52000937	0.50992259	0.49645374	0.50118243	0.5068920325
KEGG_RNA_POLYMERASE	0.52259971	0.48649522	0.52704538	0.49093237	0.50676817
PID_ALK1PATHWAY	0.48726514	0.52105403	0.51048941	0.50793641	0.5066862475
KEGG_FOLATE_BIOSYNTHESIS	0.50560988	0.51052207	0.49533352	0.51465053	0.506529
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.57177291	0.49168399	0.46820342	0.49404440	0.50642618
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.49169182	0.53979724	0.49615632	0.49736502	0.5062526
ST_INTERLEUKIN_13_PATHWAY	0.50680539	0.48473312	0.51856976	0.51443802	0.5061365725
ST_IL_13_PATHWAY	0.50680539	0.48473312	0.51856976	0.51443802	0.5061365725
REACTOME_PD1_SIGNALING	0.50933102	0.51337454	0.49886963	0.50291895	0.506123535
REACTOME_DNA_STRAND_ELONGATION	0.47854062	0.54048047	0.48559187	0.51957143	0.5060460975
KEGG_ENDOCYTOSIS	0.46201747	0.52303441	0.55318618	0.48577734	0.50600385
REACTOME_ENOS_ACTIVATION_AND_REGULATION	0.48428658	0.52648203	0.49255610	0.52066068	0.5059963475
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.49624243	0.52299049	0.49484405	0.50985421	0.505982795
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.49407970	0.51756970	0.49393612	0.51808792	0.50591836
PID_AJDISS_2PATHWAY	0.50963732	0.56877759	0.46689799	0.47817435	0.5058718125
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.52900178	0.51850821	0.48872712	0.48724591	0.505870755
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.52458463	0.52246007	0.48590139	0.49049481	0.505860225
KEGG_OXIDATIVE_PHOSPHORYLATION	0.56607640	0.50548979	0.45599643	0.49573744	0.505825015
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.52247261	0.50881371	0.50060520	0.49139419	0.5058214275
BIOCARTA_ARENRF2_PATHWAY	0.49948510	0.51116754	0.50730395	0.50493729	0.50572347
KEGG_REGULATION_OF_AUTOPHAGY	0.48388045	0.52426072	0.52687806	0.48767833	0.50567439
PID_ERB_GENOMIC_PATHWAY	0.49979830	0.53605032	0.48523922	0.50155652	0.50566109
