Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.92917774	0.80990861	0.81239221	0.79000487	0.19696970	0.707690626
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.96933369	0.85826697	0.84614437	0.78428991	0.07912458	0.707431904
KEGG_WNT_SIGNALING_PATHWAY	0.96826989	0.85905083	0.80319455	0.77360492	0.13299663	0.707423364
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.93992557	0.74345038	0.80212696	0.79895233	0.25084175	0.707059398
BIOCARTA_TCRA_PATHWAY	0.86204147	0.62371332	0.68812665	0.68226355	0.67845118	0.706919234
PID_TCRCALCIUMPATHWAY	0.91124348	0.74369088	0.77264515	0.75839056	0.34848485	0.706890984
BIOCARTA_AHSP_PATHWAY	0.82736133	0.60671797	0.59934499	0.72465395	0.77609428	0.706834504
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.97237285	0.81207311	0.82791328	0.80193914	0.11952862	0.7067654
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.95093922	0.77479557	0.78414224	0.75277354	0.27104377	0.706738868
REACTOME_IMMUNE_SYSTEM	0.97672337	0.83346160	0.85074320	0.81369450	0.05892256	0.706709046
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.96546163	0.75929133	0.80634836	0.79467699	0.20707071	0.706569804
REACTOME_MYOGENESIS	0.87601453	0.77673561	0.70971728	0.76112536	0.40909091	0.706536738
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.95758462	0.80254930	0.81871561	0.78608394	0.16666667	0.706320028
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.92717526	0.74377104	0.81354192	0.73758752	0.30808081	0.70603131
BIOCARTA_NO2IL12_PATHWAY	0.88334219	0.64627225	0.72859041	0.72427984	0.54713805	0.705924548
KEGG_PRION_DISEASES	0.95337586	0.72106782	0.80096564	0.75776254	0.29461279	0.70555693
PID_GLYPICAN_1PATHWAY	0.95907319	0.72219016	0.75690758	0.74731887	0.34175084	0.705448128
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	0.89280525	0.67115600	0.66526520	0.75746441	0.54040404	0.70541898
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.94785575	0.73060766	0.80130574	0.79293375	0.25420875	0.70538233
ST_MYOCYTE_AD_PATHWAY	0.90642389	0.73884881	0.77149544	0.70424706	0.40572391	0.705347822
BIOCARTA_NO1_PATHWAY	0.95723020	0.72332852	0.77287244	0.77464421	0.29797980	0.705211034
PID_WNT_SIGNALING_PATHWAY	0.93513202	0.70171557	0.77740823	0.77951014	0.33164983	0.705083158
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.96510721	0.74009941	0.77196246	0.74895000	0.29797980	0.704819776
KEGG_PATHWAYS_IN_CANCER	0.97618288	0.87008177	0.83637185	0.79339693	0.04545455	0.704297596
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.94751905	0.44309764	0.75712409	0.76262181	0.61111111	0.70429474
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.96244905	0.73764630	0.76936027	0.73970271	0.31144781	0.704121228
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.95524544	0.74755491	0.79674797	0.78348703	0.23737374	0.704081818
BIOCARTA_CELLCYCLE_PATHWAY	0.94178628	0.77126824	0.78331355	0.74247323	0.28114478	0.703997216
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.87615630	0.72366522	0.75040418	0.72012327	0.44949495	0.703968784
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.97308169	0.78406285	0.81339634	0.80941449	0.13973064	0.703937202
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.96629452	0.73987494	0.77805857	0.73009192	0.30471380	0.70380675
BIOCARTA_WNT_PATHWAY	0.94874180	0.74975148	0.77190605	0.78391053	0.26430976	0.703723924
PID_ERBB_NETWORK_PATHWAY	0.87915948	0.82191759	0.72465851	0.73086242	0.36195286	0.703710172
PID_IL12_2PATHWAY	0.95808967	0.77021004	0.79956016	0.77867059	0.21043771	0.703393634
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.96576289	0.75574796	0.83801429	0.79035910	0.16666667	0.703310182
REACTOME_INFLAMMASOMES	0.94456849	0.71669072	0.79338470	0.71268683	0.34848485	0.703163118
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.94441786	0.86047779	0.79154815	0.81948230	0.09932660	0.70305054
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.82881446	0.75183582	0.69951921	0.68061568	0.55387205	0.702931444
KEGG_PROSTATE_CANCER	0.95764664	0.86241783	0.80138786	0.79703561	0.09595960	0.702889508
REACTOME_NEURONAL_SYSTEM	0.96656920	0.83065576	0.84808793	0.82016898	0.04882155	0.702860684
REACTOME_MEIOSIS	0.96003013	0.75680616	0.83719307	0.70923962	0.25084175	0.702822146
REACTOME_CELL_JUNCTION_ORGANIZATION	0.96857168	0.75327882	0.81252908	0.80964851	0.17003367	0.702812352
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	0.93905724	0.78810325	0.74809398	0.72387900	0.31481481	0.702789656
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.95743399	0.72547699	0.82659933	0.72627064	0.27777778	0.702711746
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	0.92160198	0.73402277	0.78474695	0.73789927	0.33501684	0.702657562
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.92248804	0.78973866	0.72094560	0.72183920	0.35521886	0.702046072
PID_AJDISS_2PATHWAY	0.95528974	0.69381113	0.79458791	0.76128570	0.30471380	0.701937656
KEGG_PRIMARY_IMMUNODEFICIENCY	0.95590998	0.81327561	0.78520982	0.72800961	0.22727273	0.70193555
PID_NFAT_3PATHWAY	0.91579833	0.70784031	0.79161534	0.75846205	0.33501684	0.701746574
REACTOME_FRS2_MEDIATED_CASCADE	0.94392167	0.70588424	0.76765520	0.75618175	0.33501684	0.70173194
BIOCARTA_CARM_ER_PATHWAY	0.94659755	0.81165624	0.78061099	0.70797036	0.26094276	0.70155558
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.96626794	0.78906526	0.85098957	0.77074294	0.12962963	0.701339068
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.94889243	0.78095238	0.79232458	0.75347146	0.23063973	0.701256116
REACTOME_SYNTHESIS_OF_DNA	0.90914407	0.77021004	0.79563932	0.72827927	0.30134680	0.7009239
REACTOME_G1_S_TRANSITION	0.91482368	0.78536155	0.82167200	0.73831347	0.24410774	0.700855688
PID_AP1_PATHWAY	0.97182350	0.79150232	0.81840205	0.76216308	0.15993266	0.700764722
REACTOME_CHROMOSOME_MAINTENANCE	0.95469608	0.73541767	0.81896198	0.68964092	0.30471380	0.70068609
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.89448875	0.78388648	0.79616026	0.71735418	0.31144781	0.700667496
SA_REG_CASCADE_OF_CYCLIN_EXPR	0.90536948	0.76833414	0.80204484	0.75963337	0.26767677	0.70061172
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.97429559	0.76341190	0.83172324	0.79867903	0.13299663	0.700221278
BIOCARTA_CELL2CELL_PATHWAY	0.79486975	0.70295014	0.66013962	0.66778009	0.67508418	0.700164756
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.93248272	0.71914382	0.75872754	0.75527319	0.33501684	0.700128822
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.94818359	0.73937791	0.80976431	0.78800300	0.21380471	0.699826704
BIOCARTA_PS1_PATHWAY	0.89419635	0.62863556	0.66571480	0.70951123	0.60101010	0.699813608
PID_AURORA_A_PATHWAY	0.87631579	0.72562129	0.71262639	0.69072114	0.49326599	0.69971012
REACTOME_GLUCOSE_METABOLISM	0.95512139	0.80120250	0.79221508	0.80615681	0.14309764	0.699558684
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.87301967	0.72411416	0.73823602	0.70927529	0.45286195	0.699501418
PID_P73PATHWAY	0.96950204	0.73057560	0.82011169	0.75665384	0.22053872	0.699476378
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.96769449	0.82347282	0.81411678	0.79266855	0.09932660	0.699455848
BIOCARTA_PPARA_PATHWAY	0.96765905	0.79507776	0.81485588	0.75260173	0.16666667	0.699372218
PID_CD8TCRPATHWAY	0.96517810	0.81755652	0.78578468	0.79861668	0.12962963	0.699353122
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	0.77091972	0.70750361	0.72310068	0.65355495	0.64141414	0.69929862
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.95202906	0.77580568	0.77798308	0.72592771	0.26430976	0.699211058
KEGG_COLORECTAL_CANCER	0.96902357	0.80615681	0.82378851	0.76736501	0.12962963	0.699192706
KEGG_PANCREATIC_CANCER	0.96051746	0.82446689	0.78040942	0.80399676	0.12626263	0.699130632
KEGG_ENDOMETRIAL_CANCER	0.94180400	0.83743787	0.78763367	0.77541695	0.15319865	0.699098228
REACTOME_APOPTOSIS	0.97118554	0.78884079	0.85772358	0.75719274	0.11952862	0.698894254
PID_IL4_2PATHWAY	0.98078150	0.78173445	0.79460491	0.75680050	0.18013468	0.698811208
KEGG_DILATED_CARDIOMYOPATHY	0.96285664	0.84171878	0.83896077	0.78822618	0.06228956	0.698810386
REACTOME_TOLL_RECEPTOR_CASCADES	0.96279461	0.76179253	0.79465386	0.76313399	0.21043771	0.69856254
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.92985114	0.75358345	0.77276626	0.76545180	0.27104377	0.698539284
REACTOME_SIGNALING_BY_RHO_GTPASES	0.95829883	0.78329325	0.81781227	0.75289675	0.18013468	0.698487156
REACTOME_INTERFERON_GAMMA_SIGNALING	0.97601453	0.72430656	0.78414224	0.80343073	0.20370370	0.698319552
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.96521354	0.88093635	0.79966330	0.78345626	0.06228956	0.698311802
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.82536771	0.91418951	0.75856413	0.75485454	0.23737374	0.698069926
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.95139996	0.77513228	0.77083847	0.75863574	0.23400673	0.698002636
PID_HNF3BPATHWAY	0.96468191	0.82789803	0.80915088	0.77335079	0.11279461	0.697575244
REACTOME_ION_CHANNEL_TRANSPORT	0.96241361	0.75380792	0.78114851	0.72890926	0.26094276	0.697444412
PID_BETACATENIN_NUC_PATHWAY	0.95965798	0.83229117	0.83571487	0.76337975	0.09595960	0.697400674
REACTOME_TCR_SIGNALING	0.91978558	0.71170435	0.76669379	0.76707997	0.32154882	0.697362502
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.92303739	0.66515953	0.80385152	0.74267014	0.35185185	0.697314086
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.96718058	0.83105660	0.78719485	0.79482212	0.10606061	0.697262952
BIOCARTA_GPCR_PATHWAY	0.87194755	0.79854097	0.81014506	0.75451606	0.25084175	0.697198278
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.97274499	0.81503928	0.80557609	0.79602907	0.09595960	0.697069806
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.91419458	0.78763829	0.71698134	0.75473375	0.31144781	0.696999154
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.94538366	0.75082572	0.75975199	0.77472253	0.25420875	0.69697853
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.96547935	0.75563572	0.82815965	0.76431611	0.17003367	0.6967249
REACTOME_PI_3K_CASCADE	0.93626617	0.67675164	0.77157756	0.76732875	0.33164983	0.69671479
KEGG_PROPANOATE_METABOLISM	0.77729045	0.48789482	0.66471813	0.58707890	0.96464646	0.696325752
BIOCARTA_BCR_PATHWAY	0.92242601	0.72013789	0.76467931	0.76279973	0.31144781	0.69629815
BIOCARTA_VEGF_PATHWAY	0.89270778	0.68253968	0.63666475	0.71565746	0.55387205	0.696288344
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.96485912	0.74333814	0.79071200	0.81573228	0.16666667	0.696261642
PID_TCR_PATHWAY	0.96124402	0.82193362	0.78135009	0.79329450	0.12289562	0.69614357
REACTOME_REGULATION_OF_APOPTOSIS	0.92994861	0.78556999	0.82306808	0.73471739	0.20707071	0.696074956
PID_AURORA_B_PATHWAY	0.96561226	0.67798621	0.74997366	0.78127839	0.30471380	0.695912864
PID_INTEGRIN1_PATHWAY	0.97475634	0.73565817	0.83021270	0.80900718	0.12962963	0.695852804
REACTOME_SIGNALING_BY_NOTCH	0.93778132	0.81285875	0.76697873	0.75101994	0.21043771	0.69581529
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.96260854	0.78912939	0.83284060	0.82508507	0.06902357	0.695737434
REACTOME_INTERFERON_SIGNALING	0.96864257	0.71938432	0.81481689	0.79506707	0.18013468	0.695609106
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.78446668	0.91022928	0.72081868	0.74002815	0.32154882	0.695418322
PID_FRA_PATHWAY	0.95339358	0.75132275	0.81715529	0.72648887	0.22727273	0.695126644
REACTOME_DNA_REPLICATION	0.95478469	0.71638608	0.78455285	0.72525074	0.29461279	0.69511743
PID_ECADHERIN_NASCENTAJ_PATHWAY	0.87999291	0.80099407	0.74650048	0.75003118	0.29797980	0.695099688
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.92236399	0.68391855	0.75277162	0.76414052	0.35185185	0.695009306
REACTOME_SHC_MEDIATED_CASCADE	0.93689527	0.68762225	0.75861721	0.75974471	0.33164983	0.694905854
REACTOME_G1_PHASE	0.93669148	0.74338624	0.77100271	0.75203980	0.27104377	0.6948328
KEGG_SELENOAMINO_ACID_METABOLISM	0.91257310	0.73854417	0.77436971	0.72032062	0.32828283	0.694818086
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	0.97194755	0.80569184	0.81972969	0.76717287	0.10942761	0.694793912
REACTOME_SIGNALING_BY_PDGF	0.96236931	0.81919192	0.80697216	0.79101834	0.09259259	0.694428864
REACTOME_COMPLEMENT_CASCADE	0.94837852	0.71366041	0.76517205	0.75838633	0.28451178	0.694021818
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.90914407	0.77678371	0.78759136	0.69847950	0.29797980	0.693995688
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.89319511	0.79345839	0.76694762	0.73102720	0.28451178	0.69382802
PID_NFAT_TFPATHWAY	0.94530392	0.68565015	0.79610219	0.73724903	0.30471380	0.693803818
PID_UPA_UPAR_PATHWAY	0.96724260	0.82902036	0.77744556	0.76566369	0.12962963	0.693800368
PID_TAP63PATHWAY	0.97364877	0.71898349	0.79276505	0.76832193	0.21380471	0.69350479
PID_SMAD2_3NUCLEARPATHWAY	0.96073897	0.80524291	0.84357121	0.77450430	0.08249158	0.693309794
REACTOME_MITOTIC_G2_G2_M_PHASES	0.90966684	0.71240981	0.77789598	0.75359860	0.31144781	0.693003808
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	0.91073011	0.71483085	0.76669006	0.75699232	0.31481481	0.69281163
PID_ATF2_PATHWAY	0.97468545	0.83176207	0.82255295	0.77268719	0.06228956	0.692795444
REACTOME_CELL_CYCLE_MITOTIC	0.95780613	0.77150874	0.83948585	0.76840718	0.12626263	0.692694106
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.94030657	0.76926407	0.80927158	0.77443304	0.17003367	0.692661786
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.96096048	0.79905403	0.79982754	0.77716317	0.12626263	0.69265357
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.95308347	0.74487734	0.78159645	0.78306856	0.20033670	0.692592504
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.96049973	0.79118166	0.82769429	0.79389741	0.08922559	0.692499736
KEGG_ADHERENS_JUNCTION	0.93043594	0.83046336	0.76788207	0.75722837	0.17340067	0.691882082
PID_FAK_PATHWAY	0.92817650	0.75959596	0.75137554	0.75900985	0.26094276	0.691820122
BIOCARTA_ERK_PATHWAY	0.90541379	0.73431137	0.77612746	0.74139544	0.30134680	0.691718972
REACTOME_MEMBRANE_TRAFFICKING	0.95843523	0.80647747	0.79637842	0.75056562	0.14646465	0.691664278
PID_AR_TF_PATHWAY	0.93845472	0.71417348	0.77026361	0.73938681	0.29461279	0.691378282
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.95801878	0.80569184	0.84327010	0.78074557	0.06902357	0.691349972
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.93021442	0.74383518	0.75380022	0.72404824	0.30471380	0.691322372
KEGG_ACUTE_MYELOID_LEUKEMIA	0.92871699	0.74250441	0.74390244	0.76361499	0.27777778	0.691303322
PID_AVB3_INTEGRIN_PATHWAY	0.96920078	0.80942761	0.80910733	0.77535294	0.09259259	0.69113625
PID_ALK2PATHWAY	0.79486089	0.66713163	0.68303342	0.67236741	0.63804714	0.691088098
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.95009747	0.84646465	0.78126796	0.77809844	0.09932660	0.691051024
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.94951267	0.80784031	0.82002956	0.77157822	0.10606061	0.691004274
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.94385965	0.71157608	0.76784392	0.78353197	0.24747475	0.690857274
BIOCARTA_NFAT_PATHWAY	0.94444444	0.76243386	0.84376283	0.79064498	0.11279461	0.690816144
PID_VEGFR1_2_PATHWAY	0.96081871	0.73785474	0.75786318	0.76315625	0.23400673	0.690739922
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.89683679	0.72236652	0.74685883	0.76576613	0.32154882	0.690675418
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.96533759	0.75634119	0.79793874	0.78266066	0.14983165	0.690421966
REACTOME_INNATE_IMMUNE_SYSTEM	0.97547404	0.82174122	0.82351187	0.78223517	0.04882155	0.69035677
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	0.90534156	0.50857784	0.68173025	0.70001603	0.65488215	0.690109566
BIOCARTA_TH1TH2_PATHWAY	0.94874100	0.80854578	0.79157055	0.73482923	0.16666667	0.690070646
REACTOME_AMYLOIDS	0.97192982	0.75501042	0.80459062	0.73179324	0.18686869	0.690038558
PID_IL27PATHWAY	0.93333333	0.77235851	0.79062988	0.74954127	0.20370370	0.689913338
REACTOME_OPIOID_SIGNALLING	0.94104200	0.85613276	0.80138786	0.76773912	0.08249158	0.689758664
KEGG_RETINOL_METABOLISM	0.96008329	0.75543441	0.79054775	0.73226628	0.21043771	0.689753888
PID_BMPPATHWAY	0.94914939	0.63949014	0.76319337	0.76150393	0.33501684	0.689670734
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.97329435	0.78688472	0.86018724	0.78577308	0.04208754	0.689645386
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.90072656	0.72861953	0.78039200	0.76054193	0.27777778	0.68961156
REACTOME_GLUCONEOGENESIS	0.93738260	0.79482123	0.79654266	0.74249294	0.17676768	0.689601422
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.94094453	0.72473946	0.76476144	0.70583905	0.31144781	0.689546458
SA_G1_AND_S_PHASES	0.89573808	0.75873016	0.78786759	0.74413892	0.26094276	0.689483502
BIOCARTA_GCR_PATHWAY	0.92926635	0.73047940	0.79506447	0.73955147	0.25084175	0.689040688
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.86368067	0.61928812	0.71714476	0.75515739	0.48989899	0.689033986
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.96297182	0.77089947	0.83908188	0.77267806	0.09932660	0.688991566
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.95257842	0.81131954	0.84766487	0.76756097	0.06565657	0.688956074
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.95209995	0.77130030	0.80470592	0.77000606	0.14646465	0.688915376
BIOCARTA_PLCE_PATHWAY	0.89510012	0.80727914	0.79621417	0.68068235	0.26430976	0.688717108
REACTOME_SIGNALING_BY_ERBB4	0.97027290	0.77048260	0.79728176	0.76822012	0.13636364	0.688524204
BIOCARTA_TNFR1_PATHWAY	0.93639908	0.70245310	0.77013670	0.70747599	0.32491582	0.688276138
PID_HDAC_CLASSII_PATHWAY	0.92833599	0.67107584	0.75880966	0.77143124	0.31144781	0.688220108
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.95009747	0.83459997	0.82750267	0.77193451	0.05555556	0.687938036
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.95606061	0.82101972	0.74924037	0.76982791	0.14309764	0.68784925
BIOCARTA_RACCYCD_PATHWAY	0.89340776	0.77994228	0.75956535	0.72395350	0.28114478	0.687602734
REACTOME_CELL_CYCLE	0.96481481	0.79029982	0.84368071	0.76680829	0.07239057	0.68759884
BIOCARTA_INTEGRIN_PATHWAY	0.95223285	0.68595479	0.74028907	0.75133364	0.30808081	0.687578232
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.87505759	0.67450697	0.71410790	0.70251456	0.46969697	0.687176798
PID_PDGFRBPATHWAY	0.96521354	0.81808562	0.79457173	0.72811412	0.12962963	0.687122928
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.89723551	0.81125541	0.76258147	0.72369640	0.24074074	0.687101906
REACTOME_COLLAGEN_FORMATION	0.96514265	0.76076639	0.84565164	0.77785745	0.08585859	0.687055344
REACTOME_SIGNALING_BY_ERBB2	0.94095447	0.87439474	0.79681640	0.76679048	0.05555556	0.68690233
KEGG_GNRH_SIGNALING_PATHWAY	0.94758107	0.72202982	0.80795763	0.78292181	0.17340067	0.6867782
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.92842460	0.72263909	0.75993117	0.73153047	0.29124579	0.686754224
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.94595074	0.60256534	0.74969826	0.74325709	0.39225589	0.686745464
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.95050505	0.57936508	0.72881687	0.77497397	0.39898990	0.686530174
PID_INTEGRIN3_PATHWAY	0.96988304	0.77062690	0.81329556	0.75181266	0.12626263	0.686376158
REACTOME_DNA_STRAND_ELONGATION	0.80338472	0.70992464	0.78282082	0.65232127	0.48316498	0.686323286
REACTOME_PROTEIN_FOLDING	0.93412971	0.68398268	0.80245545	0.76634066	0.24410774	0.686203248
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.92737019	0.72268719	0.75118310	0.79225480	0.23737374	0.686173804
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.96022506	0.76756453	0.82339906	0.78949103	0.08922559	0.685981054
PID_HNF3APATHWAY	0.95407585	0.73976271	0.80822639	0.74747475	0.18013468	0.685934876
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.93259791	0.78632355	0.80787550	0.75259651	0.14983165	0.685845024
PID_LYSOPHOSPHOLIPID_PATHWAY	0.95385433	0.76325156	0.75217437	0.79953414	0.15993266	0.685749412
KEGG_VEGF_SIGNALING_PATHWAY	0.94152047	0.71957672	0.80918946	0.79514279	0.16329966	0.68574582
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.96665781	0.80041687	0.81846925	0.77405448	0.06902357	0.685724396
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.96771221	0.76438993	0.81919839	0.74751038	0.12962963	0.685688108
REACTOME_SIGNALING_BY_ILS	0.96392876	0.76426166	0.80332893	0.76341012	0.13299663	0.68558522
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	0.91242247	0.78547379	0.75482467	0.76797517	0.20707071	0.685553362
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.94193691	0.83187430	0.79764260	0.76658561	0.08922559	0.685453002
KEGG_ABC_TRANSPORTERS	0.95818713	0.82401796	0.77313788	0.73218962	0.13973064	0.685452646
KEGG_SMALL_CELL_LUNG_CANCER	0.96517810	0.80530704	0.82142564	0.79293325	0.04208754	0.685386314
PID_HDAC_CLASSI_PATHWAY	0.92615630	0.69071669	0.76443295	0.74374699	0.30134680	0.685279946
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.94455963	0.74526215	0.82380718	0.76624267	0.14646465	0.685267256
KEGG_APOPTOSIS	0.96387560	0.77147667	0.84277737	0.79202074	0.05555556	0.685141188
BIOCARTA_IL2_PATHWAY	0.87482722	0.68223505	0.72443952	0.69730818	0.44612795	0.684987584
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.94823675	0.76629790	0.82791328	0.78581402	0.09595960	0.68484431
BIOCARTA_DC_PATHWAY	0.96226298	0.73923361	0.79346682	0.77574689	0.15319865	0.68478179
PID_BCR_5PATHWAY	0.94224703	0.74896585	0.77618884	0.77269164	0.18350168	0.684719008
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	0.92791069	0.68953022	0.80294818	0.75899204	0.24410774	0.684697774
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.95031012	0.74096521	0.76628443	0.78231800	0.18350168	0.684675888
PID_INTEGRIN_A4B1_PATHWAY	0.88649654	0.72522046	0.74974057	0.77738113	0.28451178	0.684670096
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.80951621	0.58427128	0.71209384	0.68235222	0.63468013	0.684582736
KEGG_ERBB_SIGNALING_PATHWAY	0.92812334	0.82682379	0.77026361	0.75405337	0.14309764	0.68447235
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.95329612	0.80373577	0.73936333	0.76215606	0.16329966	0.684370188
BIOCARTA_P53_PATHWAY	0.91727804	0.78213885	0.76578796	0.73255928	0.22390572	0.68433397
BIOCARTA_STATHMIN_PATHWAY	0.87950505	0.66398910	0.74841915	0.75138956	0.37542088	0.683744748
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.96111943	0.80506654	0.80836824	0.75134947	0.09259259	0.683699254
BIOCARTA_AGPCR_PATHWAY	0.82798157	0.82756133	0.76500780	0.73005184	0.26767677	0.683655862
PID_ERBB4_PATHWAY	0.90917065	0.84462081	0.72944896	0.73804364	0.19696970	0.683650752
