Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.25	0.15	0.80	0.57	0.03	0.36
REACTOME_SIGNALING_BY_NOTCH3	0.49	0.16	0.14	0.62	0.40	0.362
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.82	0.23	0.22	0.54	0.00	0.362
PID_ALPHASYNUCLEIN_PATHWAY	0.12	0.93	0.44	0.21	0.11	0.362
BIOCARTA_EGF_PATHWAY	0.00	0.60	0.00	0.71	0.50	0.362
REACTOME_SIGNALING_BY_RHO_GTPASES	0.05	0.22	0.10	0.91	0.54	0.364
BIOCARTA_CHEMICAL_PATHWAY	0.00	0.00	0.00	0.84	0.98	0.364
REACTOME_SIGNALING_BY_NOTCH4	0.39	0.39	0.28	0.28	0.48	0.364
PID_DNAPK_PATHWAY	0.69	0.58	0.01	0.42	0.12	0.364
REACTOME_ENOS_ACTIVATION_AND_REGULATION	0.59	0.00	0.36	0.15	0.72	0.364
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.01	0.29	0.25	0.83	0.44	0.364
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	0.25	0.30	0.52	0.41	0.34	0.364
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.25	0.30	0.52	0.42	0.34	0.366
KEGG_INSULIN_SIGNALING_PATHWAY	0.00	0.73	0.06	0.12	0.92	0.366
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	0.41	0.65	0.27	0.19	0.31	0.366
BIOCARTA_ATM_PATHWAY	0.00	0.00	0.00	0.85	0.98	0.366
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	0.46	0.31	0.36	0.24	0.46	0.366
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.01	0.70	0.02	0.22	0.88	0.366
BIOCARTA_ARENRF2_PATHWAY	0.41	0.35	0.31	0.42	0.34	0.366
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.18	0.23	0.48	0.30	0.64	0.366
PID_ECADHERIN_STABILIZATION_PATHWAY	0.58	0.18	0.29	0.28	0.50	0.366
PID_BARD1PATHWAY	0.00	0.00	0.00	0.92	0.92	0.368
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.44	0.72	0.11	0.23	0.34	0.368
BIOCARTA_CDMAC_PATHWAY	0.07	0.68	0.08	0.57	0.44	0.368
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.19	0.32	0.43	0.56	0.34	0.368
REACTOME_SIGNALING_BY_PDGF	0.02	0.01	0.01	0.94	0.86	0.368
PID_IL1PATHWAY	0.00	0.81	0.00	0.50	0.54	0.37
PID_FASPATHWAY	0.00	0.89	0.00	0.04	0.92	0.37
REACTOME_CELL_CELL_COMMUNICATION	0.01	0.48	0.01	0.96	0.39	0.37
BIOCARTA_MITOCHONDRIA_PATHWAY	0.39	0.43	0.24	0.43	0.36	0.37
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.51	0.55	0.42	0.02	0.35	0.37
PID_REELINPATHWAY	0.00	0.81	0.00	0.04	1.00	0.37
REACTOME_PLATELET_HOMEOSTASIS	0.04	0.48	0.42	0.01	0.91	0.372
BIOCARTA_EIF2_PATHWAY	0.46	0.65	0.21	0.23	0.31	0.372
BIOCARTA_CASPASE_PATHWAY	0.19	0.31	0.25	0.66	0.45	0.372
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	0.55	0.30	0.22	0.30	0.49	0.372
BIOCARTA_CARM_ER_PATHWAY	0.54	0.44	0.28	0.42	0.18	0.372
REACTOME_KERATAN_SULFATE_DEGRADATION	0.37	0.19	0.43	0.56	0.31	0.372
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.15	0.65	0.21	0.55	0.30	0.372
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.18	0.01	0.07	0.71	0.90	0.374
PID_HIF1APATHWAY	0.00	0.00	0.00	0.88	0.99	0.374
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.76	0.18	0.20	0.25	0.48	0.374
BIOCARTA_NKT_PATHWAY	0.14	0.29	0.29	0.65	0.50	0.374
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.00	0.00	0.00	0.92	0.95	0.374
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.16	0.65	0.38	0.37	0.31	0.374
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.01	0.00	0.01	0.98	0.87	0.374
REACTOME_P2Y_RECEPTORS	0.49	0.58	0.27	0.19	0.34	0.374
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.12	0.12	0.83	0.35	0.45	0.374
KEGG_GALACTOSE_METABOLISM	0.12	0.51	0.37	0.31	0.56	0.374
PID_IL12_STAT4PATHWAY	0.09	0.07	0.37	0.79	0.56	0.376
BIOCARTA_TPO_PATHWAY	0.00	0.57	0.00	0.32	0.99	0.376
KEGG_GLIOMA	0.00	0.00	0.01	0.98	0.89	0.376
KEGG_ENDOMETRIAL_CANCER	0.00	0.01	0.01	0.91	0.95	0.376
PID_AURORA_A_PATHWAY	0.00	0.00	0.00	0.96	0.92	0.376
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0.39	0.05	0.42	0.02	1.00	0.376
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.00	0.00	0.00	0.88	1.00	0.376
SA_G1_AND_S_PHASES	0.00	0.00	0.00	0.89	0.99	0.376
REACTOME_ER_PHAGOSOME_PATHWAY	0.10	0.43	0.47	0.30	0.59	0.378
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.53	0.19	0.49	0.15	0.53	0.378
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.18	0.07	0.30	0.95	0.39	0.378
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.48	0.22	0.51	0.37	0.31	0.378
KEGG_OLFACTORY_TRANSDUCTION	0.25	0.64	0.33	0.65	0.02	0.378
REACTOME_MITOTIC_M_M_G1_PHASES	0.47	0.25	0.96	0.00	0.21	0.378
REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.04	0.33	0.04	0.92	0.56	0.378
REACTOME_SIGNALING_BY_ERBB2	0.01	0.01	0.01	0.95	0.91	0.378
BIOCARTA_AHSP_PATHWAY	0.48	0.37	0.31	0.42	0.31	0.378
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.69	0.15	0.72	0.08	0.25	0.378
BIOCARTA_CARM1_PATHWAY	0.48	0.15	0.24	0.55	0.48	0.38
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.48	0.57	0.21	0.33	0.31	0.38
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.49	0.05	0.42	0.31	0.63	0.38
REACTOME_SIGNALING_BY_NOTCH2	0.11	0.66	0.20	0.67	0.26	0.38
REACTOME_GABA_A_RECEPTOR_ACTIVATION	0.55	0.43	0.28	0.10	0.55	0.382
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.09	0.78	0.04	0.56	0.44	0.382
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	0.00	0.00	0.00	0.99	0.92	0.382
KEGG_THYROID_CANCER	0.00	0.00	0.00	0.99	0.92	0.382
PID_HNF3APATHWAY	0.38	0.07	0.43	0.11	0.92	0.382
PID_EPOPATHWAY	0.28	0.00	0.58	0.13	0.92	0.382
PID_LYMPHANGIOGENESIS_PATHWAY	0.00	0.98	0.00	0.62	0.31	0.382
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.55	0.30	0.53	0.19	0.34	0.382
PID_TCPTP_PATHWAY	0.00	0.45	0.00	0.49	0.97	0.382
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.06	0.03	0.51	0.59	0.72	0.382
BIOCARTA_IL12_PATHWAY	0.14	0.00	0.11	0.95	0.72	0.384
ST_B_CELL_ANTIGEN_RECEPTOR	0.00	1.00	0.00	0.00	0.92	0.384
ST_T_CELL_SIGNAL_TRANSDUCTION	0.10	0.57	0.10	0.95	0.20	0.384
BIOCARTA_TFF_PATHWAY	0.00	0.87	0.00	0.06	0.99	0.384
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.10	0.65	0.34	0.17	0.66	0.384
KEGG_BLADDER_CANCER	0.00	0.00	0.00	0.97	0.95	0.384
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.49	0.66	0.28	0.19	0.31	0.386
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.48	0.47	0.40	0.32	0.26	0.386
PID_HDAC_CLASSIII_PATHWAY	0.00	0.00	0.00	0.93	1.00	0.386
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	0.49	0.66	0.28	0.19	0.31	0.386
PID_AURORA_B_PATHWAY	0.66	0.22	0.33	0.10	0.62	0.386
KEGG_PROSTATE_CANCER	0.00	0.01	0.00	0.92	1.00	0.386
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.32	0.29	0.60	0.67	0.05	0.386
BIOCARTA_INSULIN_PATHWAY	0.00	0.52	0.00	0.42	0.99	0.386
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.88	0.45	0.00	0.11	0.49	0.386
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.27	0.35	0.38	0.62	0.31	0.386
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.25	0.19	0.52	0.63	0.34	0.386
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.68	0.25	0.21	0.02	0.77	0.386
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.01	0.91	0.07	0.64	0.30	0.386
BIOCARTA_G2_PATHWAY	0.00	0.00	0.00	0.94	0.99	0.386
REACTOME_DNA_REPLICATION	0.77	0.25	0.58	0.27	0.07	0.388
REACTOME_MYOGENESIS	0.13	0.35	0.42	0.51	0.53	0.388
KEGG_PURINE_METABOLISM	0.41	0.42	0.55	0.12	0.44	0.388
KEGG_MELANOMA	0.00	0.00	0.00	0.98	0.96	0.388
BIOCARTA_RELA_PATHWAY	0.10	0.41	0.59	0.32	0.52	0.388
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0.52	0.41	0.02	0.98	0.01	0.388
KEGG_PROTEASOME	0.12	0.29	0.21	0.79	0.54	0.39
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.20	0.65	0.28	0.13	0.69	0.39
BIOCARTA_ETS_PATHWAY	0.19	0.20	0.51	0.98	0.07	0.39
REACTOME_RECYCLING_PATHWAY_OF_L1	0.04	0.26	0.09	0.95	0.61	0.39
BIOCARTA_STEM_PATHWAY	0.29	0.65	0.38	0.32	0.31	0.39
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.39	0.46	0.06	0.62	0.42	0.39
KEGG_COLORECTAL_CANCER	0.00	0.00	0.01	0.98	0.96	0.39
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.51	0.14	0.20	0.42	0.68	0.39
SA_REG_CASCADE_OF_CYCLIN_EXPR	0.72	0.19	0.07	0.56	0.42	0.392
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.25	0.45	0.41	0.35	0.50	0.392
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.46	0.59	0.37	0.23	0.31	0.392
PID_MAPKTRKPATHWAY	0.25	0.68	0.29	0.24	0.50	0.392
ST_G_ALPHA_I_PATHWAY	0.55	0.02	0.86	0.03	0.50	0.392
BIOCARTA_IL17_PATHWAY	0.55	0.68	0.20	0.17	0.36	0.392
BIOCARTA_CALCINEURIN_PATHWAY	0.19	0.31	0.49	0.25	0.72	0.392
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.00	0.00	0.00	0.96	1.00	0.392
BIOCARTA_BCR_PATHWAY	0.47	0.02	0.09	0.89	0.50	0.394
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.52	0.62	0.27	0.25	0.31	0.394
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.16	0.53	0.03	0.97	0.28	0.394
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	0.49	0.51	0.32	0.49	0.16	0.394
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	1.00	0.28	0.43	0.17	0.09	0.394
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.79	0.66	0.00	0.05	0.48	0.396
BIOCARTA_TOLL_PATHWAY	0.03	0.07	0.00	0.96	0.92	0.396
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.48	0.57	0.25	0.37	0.31	0.396
BIOCARTA_ATRBRCA_PATHWAY	0.00	0.00	0.00	1.00	0.98	0.396
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.18	0.64	0.27	0.58	0.31	0.396
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.18	0.57	0.22	0.46	0.55	0.396
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.14	0.96	0.11	0.59	0.18	0.396
KEGG_PRIMARY_IMMUNODEFICIENCY	0.35	0.29	0.11	0.25	0.98	0.396
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.47	0.35	0.21	0.62	0.34	0.398
BIOCARTA_RB_PATHWAY	0.00	0.00	0.00	1.00	0.99	0.398
PID_LKB1_PATHWAY	0.00	0.00	0.00	0.99	1.00	0.398
REACTOME_METABOLISM_OF_PORPHYRINS	0.48	0.35	0.36	0.49	0.31	0.398
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	0.55	0.14	0.46	0.48	0.36	0.398
BIOCARTA_EPONFKB_PATHWAY	0.18	0.40	0.79	0.20	0.42	0.398
BIOCARTA_PML_PATHWAY	0.00	0.00	0.00	1.00	0.99	0.398
BIOCARTA_ERK5_PATHWAY	0.00	0.68	0.00	0.32	0.99	0.398
PID_VEGF_VEGFR_PATHWAY	0.21	0.10	0.77	0.00	0.91	0.398
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	0.21	0.10	0.77	0.00	0.91	0.398
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.39	0.71	0.31	0.25	0.34	0.4
BIOCARTA_TID_PATHWAY	0.00	0.00	0.00	1.00	1.00	0.4
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.41	0.57	0.73	0.04	0.25	0.4
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.18	0.69	0.37	0.42	0.34	0.4
BIOCARTA_SET_PATHWAY	0.29	0.59	0.30	0.51	0.31	0.4
KEGG_NON_HOMOLOGOUS_END_JOINING	0.31	0.56	0.51	0.48	0.14	0.4
BIOCARTA_RNA_PATHWAY	0.01	0.00	0.00	1.00	0.99	0.4
BIOCARTA_CTCF_PATHWAY	0.00	0.00	0.00	1.00	1.00	0.4
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.59	0.43	0.55	0.18	0.25	0.4
REACTOME_P75NTR_SIGNALS_VIA_NFKB	0.70	0.67	0.20	0.10	0.34	0.402
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.72	0.19	0.62	0.24	0.24	0.402
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.65	0.16	0.38	0.40	0.42	0.402
REACTOME_SIGNALLING_BY_NGF	0.01	0.64	0.07	0.65	0.64	0.402
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.24	0.66	0.21	0.59	0.31	0.402
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.64	0.18	0.49	0.37	0.34	0.404
BIOCARTA_DNAFRAGMENT_PATHWAY	0.59	0.21	0.47	0.54	0.21	0.404
PID_RXR_VDR_PATHWAY	0.25	0.23	0.39	0.63	0.52	0.404
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.10	0.66	0.24	0.67	0.35	0.404
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.47	0.40	0.02	0.89	0.24	0.404
PID_RAS_PATHWAY	0.13	0.87	0.72	0.31	0.00	0.406
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.01	0.93	0.01	0.17	0.91	0.406
PID_NEPHRIN_NEPH1_PATHWAY	0.00	0.74	0.00	0.79	0.50	0.406
KEGG_LINOLEIC_ACID_METABOLISM	0.36	0.38	0.48	0.34	0.47	0.406
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.41	0.82	0.69	0.04	0.07	0.406
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.64	0.27	0.27	0.42	0.43	0.406
KEGG_OOCYTE_MEIOSIS	0.42	0.38	0.17	0.91	0.15	0.406
REACTOME_REGULATION_OF_KIT_SIGNALING	0.28	0.09	0.57	0.42	0.67	0.406
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.20	0.18	0.10	0.79	0.76	0.406
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.53	0.97	0.10	0.07	0.37	0.408
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.86	0.14	0.05	0.84	0.15	0.408
PID_RHOA_REG_PATHWAY	0.39	0.58	0.07	0.46	0.54	0.408
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.28	0.57	0.30	0.62	0.27	0.408
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.72	0.25	0.24	0.49	0.34	0.408
BIOCARTA_SODD_PATHWAY	0.78	0.11	0.56	0.14	0.45	0.408
KEGG_GAP_JUNCTION	0.88	0.17	0.15	0.70	0.14	0.408
REACTOME_GLYCOPROTEIN_HORMONES	0.33	0.55	0.31	0.55	0.31	0.41
PID_INTEGRIN2_PATHWAY	0.40	0.57	0.26	0.26	0.56	0.41
REACTOME_PYRIMIDINE_CATABOLISM	0.24	0.30	0.55	0.62	0.34	0.41
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.61	0.57	0.30	0.19	0.38	0.41
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.33	0.55	0.31	0.55	0.31	0.41
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.00	0.94	0.00	0.62	0.50	0.412
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.47	0.45	0.57	0.44	0.13	0.412
BIOCARTA_AGR_PATHWAY	0.25	0.01	0.95	0.35	0.50	0.412
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	0.32	0.38	0.38	0.67	0.31	0.412
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.02	0.90	0.39	0.27	0.48	0.412
PID_NECTIN_PATHWAY	0.00	0.48	0.00	0.66	0.92	0.412
REACTOME_SIGNAL_ATTENUATION	0.48	0.87	0.17	0.10	0.44	0.412
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.60	0.06	0.23	0.64	0.53	0.412
KEGG_TYPE_I_DIABETES_MELLITUS	0.25	0.29	0.30	0.66	0.56	0.412
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.32	0.56	0.28	0.59	0.31	0.412
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.05	0.13	0.94	0.54	0.40	0.412
KEGG_ABC_TRANSPORTERS	0.97	0.01	0.05	0.26	0.77	0.412
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	0.21	0.90	0.15	0.24	0.57	0.414
PID_ENDOTHELINPATHWAY	0.18	0.07	0.65	0.76	0.41	0.414
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.01	0.74	0.01	0.36	0.95	0.414
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.84	0.50	0.01	0.11	0.61	0.414
REACTOME_GAP_JUNCTION_ASSEMBLY	0.24	0.68	0.53	0.27	0.35	0.414
BIOCARTA_GABA_PATHWAY	0.71	0.31	0.31	0.00	0.74	0.414
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.74	0.32	0.49	0.19	0.34	0.416
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.35	0.65	0.38	0.39	0.31	0.416
PID_ALK1PATHWAY	0.51	0.35	0.30	0.42	0.50	0.416
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.47	0.40	0.28	0.59	0.34	0.416
REACTOME_REGULATION_OF_APOPTOSIS	0.18	0.07	0.68	0.52	0.63	0.416
REACTOME_ETHANOL_OXIDATION	0.33	0.20	0.56	0.67	0.33	0.418
BIOCARTA_THELPER_PATHWAY	0.41	0.56	0.12	0.66	0.34	0.418
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.55	0.53	0.71	0.17	0.13	0.418
REACTOME_SIGNALING_BY_SCF_KIT	0.01	0.63	0.01	0.48	0.96	0.418
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.17	0.15	0.51	0.59	0.67	0.418
BIOCARTA_IL6_PATHWAY	0.55	0.07	0.40	0.19	0.88	0.418
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.16	0.58	0.40	0.51	0.45	0.42
BIOCARTA_NFAT_PATHWAY	0.01	0.76	0.01	0.38	0.94	0.42
REACTOME_GAB1_SIGNALOSOME	0.00	0.59	0.00	0.51	1.00	0.42
KEGG_LONG_TERM_DEPRESSION	0.69	0.60	0.34	0.43	0.04	0.42
PID_IGF1_PATHWAY	0.00	1.00	0.00	0.15	0.95	0.42
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.00	0.98	0.00	0.15	0.98	0.422
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.77	0.20	0.44	0.22	0.48	0.422
KEGG_STEROID_BIOSYNTHESIS	0.61	0.30	0.24	0.62	0.34	0.422
REACTOME_KINESINS	0.24	0.97	0.20	0.64	0.06	0.422
PID_CERAMIDE_PATHWAY	0.02	0.63	0.00	0.98	0.48	0.422
BIOCARTA_LONGEVITY_PATHWAY	0.00	0.95	0.00	0.17	0.99	0.422
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.01	0.65	0.01	0.49	0.95	0.422
BIOCARTA_SALMONELLA_PATHWAY	0.58	0.66	0.31	0.23	0.34	0.424
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.25	0.87	0.34	0.32	0.34	0.424
BIOCARTA_ERYTH_PATHWAY	0.34	0.31	0.50	0.67	0.31	0.426
KEGG_RIBOFLAVIN_METABOLISM	0.32	0.37	0.70	0.48	0.26	0.426
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.66	0.12	0.54	0.31	0.50	0.426
BIOCARTA_LEPTIN_PATHWAY	0.58	0.75	0.17	0.15	0.48	0.426
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.31	0.27	0.91	0.62	0.02	0.426
PID_ER_NONGENOMIC_PATHWAY	0.00	0.54	0.00	0.62	0.97	0.426
BIOCARTA_MPR_PATHWAY	0.12	0.28	0.72	0.46	0.55	0.426
KEGG_VIBRIO_CHOLERAE_INFECTION	0.18	0.66	0.67	0.59	0.03	0.426
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.01	0.78	0.53	0.31	0.50	0.426
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.35	0.54	0.05	0.98	0.22	0.428
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0.36	0.42	0.57	0.34	0.45	0.428
BIOCARTA_CK1_PATHWAY	0.17	0.51	0.25	0.72	0.49	0.428
KEGG_RNA_DEGRADATION	0.15	0.50	0.56	0.65	0.28	0.428
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	0.72	0.46	0.21	0.42	0.34	0.43
REACTOME_RNA_POL_I_PROMOTER_OPENING	0.10	0.63	0.80	0.34	0.28	0.43
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.78	0.13	0.09	0.95	0.20	0.43
PID_IL3_PATHWAY	0.00	0.29	0.00	0.92	0.94	0.43
REACTOME_AMYLOIDS	0.10	0.84	0.50	0.08	0.63	0.43
KEGG_ECM_RECEPTOR_INTERACTION	0.01	0.97	0.08	0.94	0.15	0.43
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.01	0.23	0.01	1.00	0.91	0.432
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.26	0.28	0.12	0.53	0.97	0.432
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.11	0.28	0.55	0.55	0.67	0.432
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.27	0.40	0.48	0.67	0.34	0.432
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1.00	0.91	0.03	0.22	0.00	0.432
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.20	0.32	0.66	0.24	0.74	0.432
BIOCARTA_HCMV_PATHWAY	0.00	0.35	0.00	0.84	0.97	0.432
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.67	0.43	0.41	0.33	0.32	0.432
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.01	0.99	0.01	0.22	0.93	0.432
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.22	0.73	0.23	0.05	0.94	0.434
REACTOME_TRYPTOPHAN_CATABOLISM	0.28	0.85	0.46	0.27	0.31	0.434
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.36	0.57	0.31	0.62	0.31	0.434
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.70	0.25	0.49	0.42	0.31	0.434
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.29	0.55	0.34	0.82	0.17	0.434
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	0.58	0.66	0.37	0.19	0.37	0.434
BIOCARTA_NO2IL12_PATHWAY	0.64	0.06	0.19	0.57	0.72	0.436
BIOCARTA_STATHMIN_PATHWAY	0.73	0.10	0.20	0.67	0.48	0.436
