Gene Set	Basal	Her2	LumA	LumB	Average AUC
PID_KITPATHWAY	0.94336700	0.80878788	0.83266858	0.70718726	0.82300268
PID_PTP1BPATHWAY	0.94271605	0.82989899	0.82077295	0.69832297	0.82292774
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.94664422	0.86750842	0.81187767	0.66467236	0.8226756675
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.93639731	0.79269360	0.82682756	0.73469308	0.8226528875
KEGG_AXON_GUIDANCE	0.94849607	0.81653199	0.83317829	0.69226884	0.8226187975
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	0.92931538	0.79983165	0.81317323	0.74572650	0.82201169
PID_HNF3APATHWAY	0.92933782	0.84296296	0.82587535	0.68945104	0.8219067925
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.94840629	0.84245791	0.81047032	0.68612406	0.821864645
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.93237017	0.82003367	0.81262705	0.72227402	0.8218262275
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.96149270	0.83040404	0.82562449	0.66941854	0.8217349425
BIOCARTA_INTEGRIN_PATHWAY	0.92925926	0.81020202	0.83389029	0.71298886	0.8215851075
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.96095398	0.80070707	0.82420849	0.70032375	0.8215483225
REACTOME_GLUCOSE_TRANSPORT	0.94096521	0.82591470	0.80394858	0.71519684	0.8215063325
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.94997755	0.82232323	0.82685950	0.68682984	0.82149753
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.96494949	0.77589226	0.82986186	0.71520332	0.8214767325
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.93863075	0.80202020	0.81410349	0.73050376	0.82131455
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.94396184	0.88781145	0.80992135	0.64353794	0.821308145
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.94157127	0.81107744	0.82463169	0.70785418	0.821283645
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.94515152	0.82686869	0.81646704	0.69564880	0.8210340125
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.94075196	0.80494949	0.81213732	0.72625988	0.8210246625
BIOCARTA_CK1_PATHWAY	0.89354760	0.88279461	0.79879626	0.70835276	0.8208728075
REACTOME_SIGNALING_BY_NOTCH1	0.94049383	0.82818182	0.82741246	0.68725719	0.820836325
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.93387205	0.82006734	0.81852517	0.71067729	0.8207854625
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.90381594	0.89057239	0.80120374	0.68695208	0.8206360375
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.91061728	0.84447811	0.82640835	0.70097125	0.8206187475
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.93995511	0.87468013	0.81000120	0.65744626	0.820520675
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.93658912	0.88151515	0.80601669	0.65733618	0.820364285
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.93927762	0.88457912	0.80376093	0.65369723	0.820328725
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.92397306	0.80252525	0.81808600	0.73536649	0.8199877
REACTOME_DNA_REPAIR	0.94662177	0.76451178	0.83847510	0.73000518	0.8199034575
BIOCARTA_EGF_PATHWAY	0.93662177	0.78898990	0.82481734	0.72894975	0.81984469
BIOCARTA_ATM_PATHWAY	0.92491582	0.82168350	0.81283786	0.71954804	0.819746305
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.94270483	0.80939394	0.82654716	0.69979927	0.8196113
BIOCARTA_G2_PATHWAY	0.92938272	0.80693603	0.81724159	0.72449416	0.819513625
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.95695847	0.75555556	0.81154230	0.75386120	0.8194793825
PID_TCR_PATHWAY	0.92455668	0.80589226	0.83273246	0.71452344	0.81942621
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.93775533	0.86289562	0.81725489	0.65977078	0.819419155
BIOCARTA_EIF4_PATHWAY	0.94071829	0.81542088	0.80632810	0.71480186	0.8193172825
PID_IL8CXCR2_PATHWAY	0.93402918	0.80228956	0.82335210	0.71736597	0.8192592025
PID_ALPHASYNUCLEIN_PATHWAY	0.93083053	0.83575758	0.81344472	0.69681430	0.8192117825
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.92726150	0.83380471	0.81811794	0.69705387	0.819059505
PID_AMB2_NEUTROPHILS_PATHWAY	0.93859708	0.80787879	0.82536974	0.70437710	0.8190556775
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.95622896	0.83468013	0.81673654	0.66846005	0.81902642
ST_B_CELL_ANTIGEN_RECEPTOR	0.94322110	0.79538721	0.81960913	0.71784630	0.819015935
PID_CXCR3PATHWAY	0.95056117	0.80057239	0.80947389	0.71440689	0.818753585
KEGG_COLORECTAL_CANCER	0.92236813	0.79760943	0.82478450	0.73023828	0.818750085
KEGG_GNRH_SIGNALING_PATHWAY	0.94430976	0.78306397	0.83187607	0.71546232	0.81867803
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.93338945	0.87161616	0.80786921	0.66148019	0.8185887525
PID_AURORA_A_PATHWAY	0.92483726	0.78723906	0.82636843	0.73583916	0.8185709775
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.94874299	0.78356902	0.83380245	0.70811966	0.81855853
PID_TXA2PATHWAY	0.92848485	0.82117845	0.81647103	0.70788008	0.8185036025
PID_RETINOIC_ACID_PATHWAY	0.95003367	0.79515152	0.82117819	0.70728438	0.81841194
REACTOME_CIRCADIAN_CLOCK	0.94269360	0.85138047	0.81579830	0.66369464	0.8183917525
PID_AR_TF_PATHWAY	0.95017957	0.77818182	0.83103166	0.71391479	0.81832696
REACTOME_CD28_CO_STIMULATION	0.93326599	0.84114478	0.80657089	0.69217172	0.818288345
PID_CERAMIDE_PATHWAY	0.93638608	0.81797980	0.81760490	0.70116550	0.81828407
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.89317621	0.90023569	0.80321196	0.67636623	0.8182475225
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.94951740	0.80784512	0.81883393	0.69678604	0.8182456225
PID_RHOA_PATHWAY	0.94203143	0.80043771	0.82420250	0.70615773	0.8182073425
KEGG_VIBRIO_CHOLERAE_INFECTION	0.94380471	0.76383838	0.83669501	0.72773893	0.8180192575
KEGG_PROTEASOME	0.92949495	0.86932660	0.79434064	0.67867780	0.8179599975
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	0.94370370	0.75528620	0.83645147	0.73614349	0.817896215
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.95851852	0.78040404	0.82758614	0.70470000	0.817802175
PID_FRA_PATHWAY	0.95209877	0.79498316	0.82140176	0.70248110	0.8177411975
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.95716049	0.77804714	0.82587935	0.70977726	0.81771606
PID_ENDOTHELINPATHWAY	0.95114478	0.77861953	0.82251966	0.71852499	0.81770224
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.94123457	0.88040404	0.80270491	0.64560347	0.8174867475
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.93768799	0.86690236	0.80023955	0.66508029	0.8174775475
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.94297419	0.79003367	0.82955643	0.70724553	0.817452455
KEGG_VIRAL_MYOCARDITIS	0.92259259	0.79656566	0.80931981	0.74087672	0.817338695
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.94259259	0.81205387	0.81677446	0.69700855	0.8171073675
PID_MYC_ACTIVPATHWAY	0.94997755	0.82898990	0.82637442	0.66210179	0.816860915
PID_SMAD2_3PATHWAY	0.93389450	0.84255892	0.80398651	0.68682984	0.8168174425
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	0.92943883	0.78868687	0.81766878	0.73131313	0.8167769025
PID_GMCSF_PATHWAY	0.93341190	0.81346801	0.81106520	0.70878658	0.8166829225
KEGG_NOTCH_SIGNALING_PATHWAY	0.93047138	0.81639731	0.81875075	0.70038203	0.8165003675
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.92965208	0.79252525	0.81876073	0.72461680	0.816388715
KEGG_RNA_DEGRADATION	0.94109989	0.80498316	0.82941869	0.68957524	0.816269245
REACTOME_REGULATION_OF_APOPTOSIS	0.94272727	0.88505051	0.80700882	0.63020591	0.8162481275
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.95356902	0.79397306	0.81966303	0.69771962	0.8162311825
PID_TAP63PATHWAY	0.94552189	0.84067340	0.80462837	0.67408702	0.81622767
BIOCARTA_HDAC_PATHWAY	0.91976431	0.83175084	0.80583872	0.70740093	0.8161887
KEGG_VEGF_SIGNALING_PATHWAY	0.93993266	0.79336700	0.81362838	0.71773269	0.8161651825
PID_LYSOPHOSPHOLIPID_PATHWAY	0.95320988	0.76542088	0.82667385	0.71920487	0.81612737
PID_CD8TCRDOWNSTREAMPATHWAY	0.93601571	0.76659933	0.81781451	0.74312354	0.8158882725
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.93474747	0.87552189	0.80072663	0.65243460	0.8158576475
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.94754209	0.81949495	0.82504292	0.67117975	0.8158149275
BIOCARTA_TOLL_PATHWAY	0.90615039	0.83303030	0.81183319	0.71207589	0.8157724425
KEGG_GAP_JUNCTION	0.94696970	0.78043771	0.83022118	0.70523181	0.8157151
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.95232323	0.79292929	0.81600990	0.70121730	0.81561993
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.93802469	0.80138047	0.82990027	0.69310412	0.8156023875
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.92740741	0.87205387	0.80749391	0.65533541	0.81557265
PID_DELTANP63PATHWAY	0.93328844	0.80090909	0.82186889	0.70592757	0.8154984975
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.93175084	0.81080808	0.81319320	0.70587283	0.8154062375
PID_NECTIN_PATHWAY	0.94402918	0.81208754	0.80746397	0.69799275	0.81539336
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.95188552	0.79898990	0.82262546	0.68762626	0.815281785
REACTOME_GAB1_SIGNALOSOME	0.94161616	0.79178757	0.80420410	0.72274709	0.81508873
BIOCARTA_PDGF_PATHWAY	0.93644220	0.79417508	0.81509449	0.71427091	0.81499567
REACTOME_MEIOSIS	0.95459035	0.82131313	0.80131752	0.68267936	0.81497509
PID_IL12_2PATHWAY	0.93399551	0.78424242	0.81602188	0.72551800	0.8149444525
PID_HEDGEHOG_GLIPATHWAY	0.94315376	0.82414141	0.82450502	0.66794107	0.814935315
PID_EPOPATHWAY	0.94173962	0.79117845	0.81580030	0.71042476	0.8147857825
PID_FCER1PATHWAY	0.93769921	0.75727273	0.84062905	0.72289562	0.8146241525
PID_LKB1_PATHWAY	0.93202020	0.79710438	0.82658203	0.70226625	0.814493215
BIOCARTA_IL10_PATHWAY	0.90955107	0.84821549	0.78675290	0.71338384	0.814475825
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.94932660	0.80296296	0.82120613	0.68406677	0.814390615
PID_HES_HEYPATHWAY	0.92643098	0.81727273	0.82681714	0.68648666	0.8142518775
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.94622896	0.77912458	0.81690622	0.71454855	0.8142020775
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.92905724	0.82973064	0.80732623	0.69041699	0.814132775
PID_IL27PATHWAY	0.93891134	0.79202020	0.82226414	0.70320434	0.814100005
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.94897868	0.78215488	0.81571645	0.70931583	0.81404146
REACTOME_AMINE_DERIVED_HORMONES	0.86721650	0.87808081	0.78419571	0.72648925	0.8139955675
PID_HIF1_TFPATHWAY	0.94213244	0.80624120	0.81594003	0.69129112	0.8139011975
PID_TGFBRPATHWAY	0.93671156	0.78730640	0.82539626	0.70568506	0.81377482
PID_AJDISS_2PATHWAY	0.93285073	0.83360269	0.81929173	0.66832427	0.813517355
PID_IL4_2PATHWAY	0.95569024	0.77484848	0.82577802	0.69735820	0.813418735
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.92942761	0.79343434	0.82690342	0.70319218	0.8132393875
KEGG_PYRUVATE_METABOLISM	0.95796857	0.78104377	0.81080847	0.70304325	0.813216015
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.92874299	0.79511785	0.82161936	0.70717431	0.8131636275
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.93957351	0.79205387	0.81642379	0.70455840	0.8131523925
PID_ATR_PATHWAY	0.95228956	0.76387205	0.82084656	0.71511914	0.8130318275
PID_AVB3_OPN_PATHWAY	0.93498316	0.84946128	0.81275203	0.65475913	0.8129889
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.92712682	0.81461279	0.80960794	0.69988345	0.81280775
PID_NETRIN_PATHWAY	0.94581369	0.82360269	0.81749511	0.66425796	0.8127923625
BIOCARTA_G1_PATHWAY	0.94020202	0.79316498	0.80269493	0.71489251	0.81273861
PID_SYNDECAN_2_PATHWAY	0.94202020	0.81417508	0.82607099	0.66826776	0.8126335075
BIOCARTA_WNT_PATHWAY	0.93200898	0.79080808	0.81988262	0.70768583	0.8125963775
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0.92992144	0.86804714	0.79862059	0.65358715	0.81254408
PID_HNF3BPATHWAY	0.95824916	0.81959596	0.80690302	0.66541052	0.812539665
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.94193042	0.78841751	0.81443087	0.70508288	0.81246542
PID_VEGFR1_PATHWAY	0.93019080	0.72313131	0.83567892	0.76076146	0.8124406225
KEGG_PEROXISOME	0.94250281	0.78151515	0.82469757	0.70016835	0.81222097
REACTOME_ER_PHAGOSOME_PATHWAY	0.93191919	0.86242424	0.79907773	0.65543901	0.8122150425
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.94987654	0.78141414	0.82197070	0.69503367	0.8120737625
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.95373737	0.82343434	0.81426119	0.65641909	0.8119629975
REACTOME_CELL_CELL_COMMUNICATION	0.95534231	0.80730640	0.81516749	0.66911422	0.811732605
ST_FAS_SIGNALING_PATHWAY	0.95734211	0.80912458	0.81921587	0.66099456	0.81166928
PID_FASPATHWAY	0.93679012	0.76390572	0.79652653	0.74928127	0.81162591
BIOCARTA_MET_PATHWAY	0.92084175	0.80521886	0.80350541	0.71645299	0.8115047525
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.93451178	0.79750842	0.82482422	0.68886946	0.81142847
KEGG_TYPE_II_DIABETES_MELLITUS	0.93720539	0.81690236	0.83136104	0.65997798	0.8113616925
KEGG_RENAL_CELL_CARCINOMA	0.94860831	0.76040404	0.82230824	0.71361046	0.8112327625
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.94512907	0.77454545	0.81167206	0.71351981	0.8112165975
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.94413019	0.79178451	0.81882661	0.68991194	0.8111633125
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.93753086	0.79548822	0.82403082	0.68755504	0.811151235
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.94300786	0.81303030	0.82794347	0.65983553	0.81095429
REACTOME_MYOGENESIS	0.93074074	0.77164983	0.82131467	0.72005310	0.810939585
PID_RAC1_PATHWAY	0.95397306	0.76420875	0.81633063	0.70844988	0.81074058
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.93974186	0.83383838	0.79126442	0.67715618	0.81050021
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.93428732	0.79673401	0.81210125	0.69873090	0.81046337
KEGG_SPHINGOLIPID_METABOLISM	0.90641975	0.80670034	0.81017427	0.71813649	0.8103577125
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.92515152	0.83254396	0.81991656	0.66375939	0.8103428575
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.93999989	0.80528620	0.80486086	0.69106449	0.81030286
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.94407407	0.74299663	0.82136583	0.73242036	0.8102142225
KEGG_BASAL_CELL_CARCINOMA	0.92245791	0.80851852	0.82343594	0.68637835	0.81019768
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.92574635	0.78996633	0.81063800	0.71412729	0.8101194925
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.91777778	0.83006734	0.81393380	0.67869723	0.8101190375
PID_BCR_5PATHWAY	0.93933782	0.77558923	0.83197189	0.69333074	0.81005742
PID_IL23PATHWAY	0.93285685	0.78484848	0.81000719	0.71249402	0.810051635
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.92976431	0.79471380	0.80514433	0.71022404	0.80996162
REACTOME_PI3K_AKT_ACTIVATION	0.94113356	0.78831650	0.80621831	0.70392915	0.80989938
PID_INTEGRIN3_PATHWAY	0.91538721	0.81707071	0.81269214	0.69444444	0.809898625
REACTOME_TIE2_SIGNALING	0.89850730	0.84794613	0.79774224	0.69538980	0.8098963675
PID_BARD1PATHWAY	0.93828283	0.82208754	0.78900866	0.68974359	0.809780655
PID_IL8CXCR1_PATHWAY	0.92068462	0.78158249	0.81787839	0.71781922	0.80949118
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.94791246	0.76090909	0.82305266	0.70583398	0.8094270475
KEGG_N_GLYCAN_BIOSYNTHESIS	0.93389450	0.76218855	0.81546293	0.72590630	0.80936307
REACTOME_IL_2_SIGNALING	0.92139169	0.79794613	0.80211003	0.71583787	0.80932143
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.89754209	0.86767677	0.80716161	0.66442631	0.809201695
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.93305275	0.74707071	0.82237793	0.73420746	0.8091772125
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	0.91369248	0.85811448	0.80030543	0.66449401	0.8091516
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.90947250	0.78905724	0.81102926	0.72694250	0.809125375
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.93916947	0.80754209	0.81687827	0.67266900	0.8090647075
PID_NOTCH_PATHWAY	0.92204265	0.80309764	0.81566056	0.69440559	0.80880161
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.94327722	0.74696970	0.82519264	0.71864802	0.808521895
BIOCARTA_ERK_PATHWAY	0.92129068	0.80410774	0.81403362	0.69408184	0.80837847
BIOCARTA_MTOR_PATHWAY	0.95136925	0.79390572	0.79530882	0.69222352	0.8082018275
REACTOME_MITOTIC_PROMETAPHASE	0.95685746	0.73040404	0.83466283	0.71083269	0.808189255
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.96262626	0.73124579	0.82820298	0.71063196	0.8081767475
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.92936027	0.81582492	0.81806882	0.66919192	0.8081114825
REACTOME_PI_METABOLISM	0.95191919	0.80831650	0.80572723	0.66581726	0.807945045
BIOCARTA_P53HYPOXIA_PATHWAY	0.92906846	0.77521886	0.81461731	0.71269101	0.80789891
KEGG_ECM_RECEPTOR_INTERACTION	0.93423120	0.83592593	0.80454745	0.65636493	0.8077673775
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.93632997	0.78845730	0.82110832	0.68452101	0.80760415
PID_RAS_PATHWAY	0.92817059	0.74191919	0.82994570	0.72999785	0.8075083325
KEGG_LONG_TERM_POTENTIATION	0.94716049	0.73282828	0.81832156	0.73070448	0.8072537025
BIOCARTA_TCR_PATHWAY	0.93848485	0.74202020	0.81763684	0.73053613	0.807169505
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.95799102	0.76269360	0.83036691	0.67718855	0.80706002
BIOCARTA_EDG1_PATHWAY	0.91767677	0.81148148	0.78972332	0.70900673	0.806972075
PID_ECADHERIN_STABILIZATION_PATHWAY	0.94226712	0.81158249	0.81500629	0.65855996	0.806853965
KEGG_REGULATION_OF_AUTOPHAGY	0.94295174	0.77882155	0.80745568	0.69804808	0.8068192625
PID_ARF6_TRAFFICKINGPATHWAY	0.94728395	0.78303030	0.81179183	0.68479668	0.80672569
BIOCARTA_RACCYCD_PATHWAY	0.92983165	0.78612795	0.80131153	0.70873478	0.8065014775
REACTOME_ERK_MAPK_TARGETS	0.91735129	0.82063973	0.80794307	0.67869723	0.80615783
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.94139169	0.77562290	0.79898391	0.70820383	0.8060505825
ST_T_CELL_SIGNAL_TRANSDUCTION	0.93704826	0.77356902	0.81936759	0.69336312	0.8058369975
PID_PRLSIGNALINGEVENTSPATHWAY	0.94166105	0.75851852	0.81308250	0.70883191	0.805523495
PID_WNT_SIGNALING_PATHWAY	0.90418631	0.82043771	0.78122602	0.71619870	0.805512185
PID_PI3KPLCTRKPATHWAY	0.92748597	0.75531987	0.81235477	0.72685185	0.805503115
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.95177329	0.76781145	0.81661077	0.68570319	0.805474675
REACTOME_CHROMOSOME_MAINTENANCE	0.95429854	0.78909091	0.81270299	0.66539757	0.8053725025
BIOCARTA_PYK2_PATHWAY	0.93240157	0.74818182	0.81787639	0.72255245	0.8052530575
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.93396184	0.78269360	0.81094942	0.69328542	0.80522257
PID_IL2_STAT5PATHWAY	0.92754209	0.78700337	0.81221903	0.69363507	0.80509989
BIOCARTA_TOB1_PATHWAY	0.91554433	0.80198653	0.81319519	0.68963351	0.80508989
PID_THROMBIN_PAR1_PATHWAY	0.93329966	0.78020202	0.82453388	0.68217431	0.8050524675
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.91092031	0.79723906	0.81682437	0.69509195	0.8050189225
PID_S1P_S1P3_PATHWAY	0.92815937	0.77821549	0.80892921	0.70450013	0.80495105
BIOCARTA_STRESS_PATHWAY	0.93510662	0.82787879	0.78490105	0.67030562	0.80454802
REACTOME_NCAM1_INTERACTIONS	0.93809203	0.80656566	0.80583781	0.66769619	0.8045479225
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.94479237	0.78030303	0.81621751	0.67661875	0.804482915
KEGG_LEISHMANIA_INFECTION	0.93519641	0.78717172	0.80861979	0.68684279	0.8044576775
ST_WNT_BETA_CATENIN_PATHWAY	0.93004489	0.76676768	0.80951212	0.71131184	0.8044091325
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.92061728	0.80814815	0.81145846	0.67729863	0.80438063
BIOCARTA_NFAT_PATHWAY	0.93713805	0.78616162	0.81604184	0.67704610	0.8040969025
BIOCARTA_IL7_PATHWAY	0.91777778	0.81481481	0.80397054	0.67970733	0.804067615
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.94860831	0.74612795	0.82155348	0.69988345	0.8040432975
BIOCARTA_HER2_PATHWAY	0.92906846	0.80774411	0.79632890	0.68295131	0.804023195
ST_G_ALPHA_I_PATHWAY	0.91748597	0.76488215	0.82487124	0.70866356	0.80397573
REACTOME_PLATELET_HOMEOSTASIS	0.94114478	0.75003367	0.82891165	0.69519555	0.8038214125
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.91744108	0.73313131	0.82858426	0.73602046	0.8037942775
REACTOME_G2_M_CHECKPOINTS	0.91892256	0.79171717	0.80320597	0.70110723	0.8037382325
BIOCARTA_AGR_PATHWAY	0.91316498	0.76579125	0.81425320	0.72163947	0.803712225
PID_INSULIN_PATHWAY	0.93892256	0.79515152	0.80779335	0.67250712	0.8035936375
REACTOME_BASIGIN_INTERACTIONS	0.90452301	0.80707071	0.80873146	0.69380342	0.80353215
BIOCARTA_DEATH_PATHWAY	0.90365881	0.84858586	0.79723719	0.66429681	0.8034446675
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.93694725	0.74649832	0.81356051	0.71601917	0.8032563125
PID_NFAT_TFPATHWAY	0.94923681	0.76265993	0.80502455	0.69554990	0.8031177975
PID_RHOA_REG_PATHWAY	0.93407407	0.76794613	0.79818342	0.71166384	0.802966865
PID_IL6_7PATHWAY	0.92897868	0.75265993	0.81125085	0.71894587	0.8029588325
BIOCARTA_UCALPAIN_PATHWAY	0.90193042	0.79077747	0.80404440	0.71490546	0.8029144375
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.92032548	0.78087542	0.81891843	0.69151127	0.80290765
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.92459035	0.74707071	0.82747834	0.71211297	0.8028130925
REACTOME_GLUCOSE_METABOLISM	0.95013468	0.72915825	0.82751827	0.70369723	0.8026271075
PID_REELINPATHWAY	0.92015713	0.80239057	0.80093824	0.68603616	0.802380525
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	0.90775533	0.81494949	0.81495695	0.67101787	0.80216991
PID_TCPTP_PATHWAY	0.92946128	0.81195286	0.79628099	0.67086895	0.80214102
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.90687991	0.79084175	0.79484769	0.71541052	0.8019949675
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	0.92748597	0.78030303	0.80996527	0.69015152	0.8019764475
REACTOME_TCR_SIGNALING	0.93881033	0.77707071	0.79942144	0.69256022	0.801965675
BIOCARTA_AKT_PATHWAY	0.92786756	0.77367003	0.80653372	0.69943648	0.8018769475
PID_IL12_STAT4PATHWAY	0.92226712	0.76299663	0.82486925	0.69736467	0.8018744175
PID_INTEGRIN1_PATHWAY	0.92129068	0.81686869	0.79574999	0.67343305	0.8018356025
PID_HIF2PATHWAY	0.93791246	0.74164983	0.81681439	0.71048951	0.8017165475
REACTOME_G0_AND_EARLY_G1	0.92384961	0.78531987	0.79997883	0.69750065	0.80166224
