Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
BIOCARTA_HCMV_PATHWAY	0.68486957	0.44637224	0.62392952	0.49039896	0.45412986	0.53994003
BIOCARTA_STRESS_PATHWAY	0.51071904	0.49546245	0.56067807	0.47369464	0.65874585	0.53986001
PID_KITPATHWAY	0.66698606	0.52329013	0.61549789	0.55056639	0.34238108	0.53974431
REACTOME_PI3K_CASCADE	0.63811626	0.50273533	0.60476987	0.48906272	0.46218659	0.539374154
PID_GMCSF_PATHWAY	0.64918467	0.47943074	0.59942827	0.49655808	0.47122534	0.53916542
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.57553793	0.48730353	0.63788492	0.48662468	0.50820832	0.539111876
PID_IL23PATHWAY	0.63172686	0.49684274	0.59325614	0.49329119	0.47992181	0.539007748
KEGG_PRIMARY_IMMUNODEFICIENCY	0.51863625	0.52658272	0.52970045	0.52420031	0.59584629	0.538993204
PID_REELINPATHWAY	0.65053645	0.46302876	0.61316343	0.51260660	0.45415096	0.53869724
REACTOME_CD28_CO_STIMULATION	0.66258060	0.45575402	0.61629943	0.48183191	0.47691024	0.53867524
PID_BCR_5PATHWAY	0.69351277	0.45256012	0.64005245	0.50919473	0.39659855	0.538383724
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.52923158	0.51396157	0.52399345	0.55076070	0.56963474	0.537516408
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.66820845	0.45322426	0.59677527	0.51370493	0.45468499	0.53731958
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.49716624	0.51345571	0.54552593	0.51045269	0.61795360	0.536910834
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.49631602	0.45619090	0.58686331	0.52974426	0.61426221	0.53667534
REACTOME_MITOTIC_M_M_G1_PHASES	0.52439045	0.46098003	0.49442964	0.50523724	0.69757640	0.536522752
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.66670226	0.44438083	0.61634199	0.45953582	0.49564813	0.536521806
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.67481692	0.45831028	0.60782044	0.48499595	0.45549592	0.536287902
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.48361391	0.51127125	0.56246052	0.50686657	0.61660388	0.536163226
BIOCARTA_MTOR_PATHWAY	0.68785504	0.44994500	0.61497763	0.45501126	0.46955386	0.535468558
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.53479073	0.52300864	0.51621407	0.53569447	0.56756484	0.53545455
KEGG_VEGF_SIGNALING_PATHWAY	0.64686943	0.45490657	0.61869816	0.50808381	0.44825744	0.535363082
PID_CERAMIDE_PATHWAY	0.51979834	0.46280001	0.60293278	0.47111564	0.61963135	0.535255624
BIOCARTA_HDAC_PATHWAY	0.67396779	0.42811407	0.59533530	0.49155469	0.48728417	0.535251204
PID_RAC1_REG_PATHWAY	0.55262432	0.45411397	0.55621468	0.53845357	0.57329482	0.534940272
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.67601881	0.45270051	0.61524686	0.49112556	0.43909790	0.534837928
PID_PLK1_PATHWAY	0.47576035	0.57424388	0.50318548	0.50471546	0.61385641	0.534352316
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.66161009	0.52210117	0.62167587	0.48668702	0.37420159	0.533255148
REACTOME_SIGNALING_BY_SCF_KIT	0.65295521	0.48992813	0.61987538	0.49762116	0.40529713	0.533135402
PID_TCRJNKPATHWAY	0.50540523	0.47034785	0.56931337	0.46220645	0.65759350	0.53297328
KEGG_ECM_RECEPTOR_INTERACTION	0.59409660	0.47893822	0.56420648	0.47201814	0.55386020	0.532623928
PID_IL1PATHWAY	0.64165772	0.43565337	0.58681440	0.51194462	0.48692215	0.532598452
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.49023779	0.51127005	0.52388709	0.54289830	0.59196109	0.532050864
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.51879033	0.52625803	0.48991527	0.52534932	0.59939701	0.531941992
BIOCARTA_EDG1_PATHWAY	0.66142882	0.43347289	0.60829665	0.47563347	0.47925872	0.53161811
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.52948277	0.45743557	0.63077789	0.52549420	0.51205336	0.531048758
PID_INTEGRIN3_PATHWAY	0.52829975	0.54374302	0.50905776	0.48607828	0.58633008	0.530701778
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.49502328	0.50681366	0.50753583	0.53176494	0.61142509	0.53051256
BIOCARTA_NFAT_PATHWAY	0.66057655	0.43530287	0.60497389	0.49106589	0.45917505	0.53021885
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.51218670	0.47985912	0.58294314	0.46312178	0.61203629	0.530029406
REACTOME_POTASSIUM_CHANNELS	0.42014769	0.46974154	0.57621849	0.57404428	0.60710599	0.529451598
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.52090194	0.48485575	0.61242745	0.45872341	0.56978417	0.529338544
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.43519786	0.49364024	0.56049542	0.50176147	0.65442856	0.52910471
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.49420986	0.46110836	0.55672961	0.52643551	0.60593216	0.5288831
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.49598251	0.49224385	0.52910356	0.53661515	0.58928674	0.528646362
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.50727324	0.51431311	0.51115932	0.51849314	0.59141660	0.528531082
REACTOME_GLUCOSE_METABOLISM	0.50147449	0.51268639	0.52285476	0.52189531	0.58328011	0.528438212
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.50875313	0.51495399	0.49360872	0.53882372	0.58398423	0.528024758
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.52991171	0.46206703	0.50052248	0.54008994	0.60614024	0.52774628
PID_RAS_PATHWAY	0.53304650	0.49547121	0.47595959	0.51501495	0.61845508	0.527589466
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.64321789	0.46869089	0.59778442	0.51442529	0.41365926	0.52755555
KEGG_ENDOCYTOSIS	0.51638918	0.44966096	0.54380851	0.52278000	0.60495854	0.527519438
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.64880359	0.49451626	0.60344055	0.47558984	0.41399400	0.527268848
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.50884787	0.52401558	0.49532521	0.51804931	0.58978127	0.527203848
REACTOME_DNA_REPLICATION	0.49251273	0.46279683	0.49237664	0.48544007	0.70220245	0.527065744
ST_GAQ_PATHWAY	0.48247994	0.53324102	0.47141627	0.54156360	0.60572616	0.526885398
KEGG_RNA_POLYMERASE	0.51672431	0.52015697	0.51389669	0.49251948	0.59101668	0.526862826
KEGG_PURINE_METABOLISM	0.48931174	0.48123392	0.50719236	0.54902132	0.60731991	0.52681585
BIOCARTA_LAIR_PATHWAY	0.50919859	0.52576401	0.51329097	0.49411812	0.59040853	0.526556044
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.49072247	0.48507889	0.48624240	0.53536120	0.63516250	0.526513492
PID_WNT_SIGNALING_PATHWAY	0.51057707	0.51202605	0.51134065	0.50661234	0.59191661	0.526494544
BIOCARTA_SHH_PATHWAY	0.51173890	0.51231968	0.51472327	0.49477467	0.59800902	0.526313108
KEGG_OOCYTE_MEIOSIS	0.50176681	0.46863368	0.57839814	0.45316471	0.62942207	0.526277082
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.51988727	0.50185001	0.50027746	0.50512360	0.60415663	0.526258994
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.49669548	0.55181859	0.51114127	0.49823210	0.57309390	0.526196268
PID_CD40_PATHWAY	0.51735421	0.45682143	0.58828007	0.48306842	0.58533450	0.526171726
REACTOME_MRNA_SPLICING	0.49230214	0.50926671	0.48547271	0.47960291	0.66177647	0.525684188
PID_ATM_PATHWAY	0.46733878	0.54514517	0.50205833	0.47342945	0.63878704	0.525351754
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.47542058	0.54444596	0.48968767	0.46800153	0.64876606	0.52526436
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.64682177	0.47577049	0.61136122	0.47918080	0.41299768	0.525226392
KEGG_LYSINE_DEGRADATION	0.47477985	0.58354025	0.51744554	0.46628653	0.58392035	0.525194504
REACTOME_MEIOTIC_RECOMBINATION	0.46312103	0.55917097	0.49978660	0.53144400	0.57201519	0.525107558
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.50557663	0.48405219	0.48226829	0.51715431	0.63594915	0.525000114
KEGG_GAP_JUNCTION	0.48319614	0.56565616	0.49658872	0.51330880	0.56465218	0.5246804
BIOCARTA_PYK2_PATHWAY	0.49907395	0.50750382	0.57023315	0.46116859	0.58458741	0.524513384
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	0.48988979	0.49273201	0.52747794	0.51643788	0.59498524	0.524304572
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.63204700	0.46026517	0.62690111	0.51238764	0.38924095	0.524168374
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.51030379	0.49225533	0.49862985	0.50950259	0.60965548	0.524069408
KEGG_LINOLEIC_ACID_METABOLISM	0.52857553	0.52137794	0.49358949	0.50888137	0.56787553	0.524059972
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.64813093	0.44949952	0.61106104	0.53216047	0.37896995	0.523964382
PID_INTEGRIN_A4B1_PATHWAY	0.52814095	0.50181299	0.51282592	0.50391805	0.57303748	0.523947078
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0.50530606	0.52116333	0.49757608	0.50870234	0.58691438	0.523932438
PID_SHP2_PATHWAY	0.65192115	0.45158581	0.57646410	0.50820934	0.43141103	0.523918286
BIOCARTA_PPARA_PATHWAY	0.65065127	0.47989320	0.60413315	0.45213470	0.43273405	0.523909274
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.64802890	0.44588925	0.62110568	0.54398341	0.35977679	0.523756806
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.52687538	0.51544317	0.48092178	0.51713619	0.57782857	0.523641018
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.65518480	0.47029359	0.63050125	0.51309924	0.34725330	0.523266436
BIOCARTA_NOS1_PATHWAY	0.49140399	0.50736815	0.49292065	0.52086931	0.60372038	0.523256496
PID_FANCONI_PATHWAY	0.57232044	0.50961965	0.51266898	0.54257996	0.47842373	0.523122552
REACTOME_SIGNALING_BY_FGFR	0.61161331	0.46011774	0.62809042	0.52956733	0.38553184	0.522984128
REACTOME_HYALURONAN_METABOLISM	0.51146662	0.51208989	0.49425794	0.50556157	0.59152054	0.522979312
REACTOME_DNA_REPAIR	0.45170866	0.48792523	0.57422351	0.52967218	0.57050553	0.522807022
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.48734258	0.51577061	0.49982335	0.54279596	0.56757583	0.522661666
BIOCARTA_ETS_PATHWAY	0.51628710	0.52416425	0.51594296	0.48882448	0.56502944	0.522049646
KEGG_MTOR_SIGNALING_PATHWAY	0.65846400	0.44594929	0.60303538	0.45060498	0.45214719	0.522040168
REACTOME_SIGNALING_BY_NOTCH2	0.50067642	0.53184173	0.49938526	0.49233845	0.58590320	0.522029012
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.48700732	0.49565691	0.57253503	0.45137494	0.60330012	0.521974864
PID_DELTANP63PATHWAY	0.51730267	0.53526400	0.51102041	0.52350580	0.52270542	0.52195966
REACTOME_BOTULINUM_NEUROTOXICITY	0.51801008	0.53516452	0.48227591	0.51838009	0.55581164	0.521928448
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	0.48524687	0.51396585	0.49764427	0.52027712	0.59185999	0.52179882
PID_INTEGRIN1_PATHWAY	0.46895549	0.47723181	0.56096442	0.52911437	0.57259782	0.521772782
PID_WNT_CANONICAL_PATHWAY	0.51236164	0.49780953	0.49872065	0.51314261	0.58673566	0.521754018
PID_ERB_GENOMIC_PATHWAY	0.50154768	0.52332432	0.50646088	0.52094532	0.55595044	0.521645728
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.53990412	0.57462325	0.54842000	0.50393061	0.44077384	0.521530364
REACTOME_INNATE_IMMUNE_SYSTEM	0.61722417	0.49431851	0.57719657	0.50290577	0.41520252	0.521369508
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.50471777	0.52940599	0.49236974	0.49158052	0.58688912	0.520992628
BIOCARTA_TNFR1_PATHWAY	0.45495341	0.46770424	0.58309947	0.45991269	0.63920277	0.520974516
BIOCARTA_P38MAPK_PATHWAY	0.43848853	0.48357732	0.56341363	0.47278704	0.64539294	0.520731892
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.48667253	0.50793147	0.51291008	0.51199688	0.58388239	0.52067867
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.52839091	0.49298663	0.49558481	0.49977855	0.58649039	0.520646258
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.50897050	0.51208614	0.49336233	0.50264127	0.58600234	0.520612516
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.52778473	0.48858248	0.51014314	0.50882737	0.56729748	0.52052704
REACTOME_PYRUVATE_METABOLISM	0.48545301	0.50908230	0.51472800	0.51047485	0.58282971	0.520513574
BIOCARTA_CD40_PATHWAY	0.46002827	0.49419975	0.50349496	0.51565186	0.62844081	0.52036313
REACTOME_G2_M_CHECKPOINTS	0.52360099	0.50617272	0.47841352	0.52315925	0.57005368	0.520280032
KEGG_NOTCH_SIGNALING_PATHWAY	0.56696354	0.48103645	0.49581974	0.46766566	0.58832464	0.519962006
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	0.51137181	0.49332641	0.49243205	0.51601229	0.58600070	0.519828652
BIOCARTA_KERATINOCYTE_PATHWAY	0.46007269	0.47137541	0.56371979	0.48010822	0.62336472	0.519728166
BIOCARTA_EXTRINSIC_PATHWAY	0.48877530	0.54174081	0.49040259	0.50815714	0.56947795	0.519710758
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.51926246	0.48623545	0.51835011	0.48162422	0.59193414	0.519481276
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.49981000	0.45071684	0.56138731	0.48126541	0.60391629	0.51941917
PID_E2F_PATHWAY	0.59741736	0.49005458	0.57949971	0.45969217	0.47035591	0.519403946
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	0.52123207	0.49292579	0.50965971	0.50892110	0.56328321	0.519204376
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.50814310	0.54190060	0.50156600	0.46360349	0.58038792	0.519120222
BIOCARTA_SPPA_PATHWAY	0.49528969	0.52050658	0.51303879	0.50623306	0.56004010	0.519021644
KEGG_SPLICEOSOME	0.52197456	0.46045239	0.54757996	0.46853506	0.59637741	0.518983876
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.51193821	0.49092494	0.51407455	0.50927875	0.56801764	0.518846818
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.44787283	0.56011565	0.50512113	0.50953799	0.57158440	0.5188464
PID_RHOA_PATHWAY	0.46033635	0.46958157	0.47949829	0.53203740	0.65275369	0.51884146
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.48831787	0.50147782	0.49895048	0.52730111	0.57808625	0.518826706
KEGG_ADHERENS_JUNCTION	0.45134022	0.50070270	0.52521946	0.47114010	0.64484088	0.518648672
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.49482256	0.50798847	0.48409755	0.50838824	0.59789623	0.51863861
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.47289914	0.51687003	0.48809301	0.51912937	0.59617209	0.518632728
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.48506735	0.52441356	0.49398009	0.52468915	0.56469560	0.51856915
REACTOME_SIGNALING_BY_ERBB4	0.65548990	0.48284285	0.61846817	0.44942381	0.38555135	0.518355216
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.51974298	0.49644630	0.49474557	0.52088064	0.55988982	0.518341062
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.47047448	0.51853211	0.48688853	0.52666813	0.58774739	0.518062128
KEGG_SPHINGOLIPID_METABOLISM	0.46677173	0.55382607	0.49994897	0.47551598	0.59385545	0.51798364
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.46956130	0.51161207	0.50505717	0.51610005	0.58738935	0.517943988
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.46980581	0.49878697	0.50190974	0.49979395	0.61890947	0.517841188
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.51373490	0.48490246	0.51328939	0.48292339	0.59335693	0.517641414
BIOCARTA_RANKL_PATHWAY	0.50768443	0.50313580	0.49948483	0.51985129	0.55788273	0.517607816
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.51468664	0.49068742	0.48038468	0.50900020	0.59283283	0.517518354
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.43517528	0.54610298	0.47447883	0.51528990	0.61576278	0.517361954
REACTOME_TRANSCRIPTION	0.48370673	0.45069427	0.57020760	0.43894342	0.64245243	0.51720089
BIOCARTA_AT1R_PATHWAY	0.44799768	0.52286611	0.56280764	0.46966575	0.58193880	0.517055196
PID_P73PATHWAY	0.57986862	0.47710224	0.57491366	0.53842917	0.41466759	0.516996256
BIOCARTA_FAS_PATHWAY	0.44925545	0.45660073	0.56939876	0.46543463	0.64405245	0.516948404
REACTOME_MEMBRANE_TRAFFICKING	0.48608846	0.51647943	0.50427479	0.51116851	0.56661540	0.516925318
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.49697785	0.51428614	0.50476345	0.51060316	0.55699898	0.516725916
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.49876653	0.51140138	0.49269770	0.50126708	0.57941872	0.516710282
KEGG_VIBRIO_CHOLERAE_INFECTION	0.48076294	0.53971855	0.49995238	0.49305098	0.56988688	0.516674346
BIOCARTA_PITX2_PATHWAY	0.48580192	0.50849385	0.49342479	0.50869625	0.58678542	0.516640446
PID_ALPHASYNUCLEIN_PATHWAY	0.51460188	0.51439125	0.49416646	0.49483366	0.56484773	0.516568196
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.48686665	0.52165182	0.48662055	0.50885861	0.57830565	0.516460656
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.47945721	0.52878869	0.50418449	0.49944399	0.57027875	0.516430626
REACTOME_INFLAMMASOMES	0.48260797	0.52158042	0.49055056	0.51990250	0.56737286	0.516402862
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.47540305	0.50482473	0.51177057	0.50087433	0.58903739	0.516382014
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.56232908	0.44950719	0.58676757	0.49192309	0.49125927	0.51635724
BIOCARTA_IL1R_PATHWAY	0.46253797	0.48186389	0.49463105	0.50711214	0.63562265	0.51635354
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.52385918	0.47446895	0.51264566	0.51044139	0.56031711	0.516346458
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.50558668	0.48974994	0.46712589	0.51113806	0.60808990	0.516338094
KEGG_LONG_TERM_POTENTIATION	0.44487489	0.48475768	0.50024425	0.53332578	0.61798284	0.516237088
PID_ERA_GENOMIC_PATHWAY	0.49857769	0.51786705	0.49560662	0.51129726	0.55685689	0.516041102
KEGG_PYRUVATE_METABOLISM	0.49782481	0.49228135	0.48569324	0.51298144	0.59141610	0.516039388
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.48882734	0.49577265	0.49826431	0.51485800	0.58243342	0.516031144
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.47860342	0.51507427	0.49214398	0.50564517	0.58783173	0.515859714
KEGG_BETA_ALANINE_METABOLISM	0.52312643	0.46536098	0.47874459	0.51709973	0.59442731	0.515751808
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.50467624	0.54727347	0.51109476	0.51932630	0.49610102	0.515694358
REACTOME_FANCONI_ANEMIA_PATHWAY	0.45371002	0.50878100	0.50831379	0.53508411	0.57239448	0.51565668
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.49431013	0.51307968	0.49180241	0.49446754	0.58437681	0.515607314
REACTOME_TELOMERE_MAINTENANCE	0.47963035	0.49099662	0.48775801	0.52467075	0.59485205	0.515581556
PID_EPOPATHWAY	0.51341636	0.61704460	0.49952887	0.51478416	0.43274213	0.515503224
KEGG_ASTHMA	0.50582898	0.50652612	0.49472431	0.50785972	0.56232367	0.51545256
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.47682768	0.54189098	0.49274414	0.49768765	0.56791169	0.515412428
PID_AMB2_NEUTROPHILS_PATHWAY	0.50512332	0.54504565	0.47699803	0.46327129	0.58610819	0.515309296
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.52470504	0.48804590	0.48681054	0.51414061	0.56258095	0.515256608
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.51271264	0.51959889	0.49199309	0.48887253	0.56256645	0.51514872
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.46484319	0.50918408	0.47525188	0.50440369	0.62205208	0.515146984
BIOCARTA_CCR5_PATHWAY	0.50758740	0.51490885	0.50277909	0.48954557	0.56089700	0.515143582
REACTOME_RNA_POL_II_TRANSCRIPTION	0.51811532	0.48739746	0.48599339	0.43114095	0.65299260	0.515127944
PID_ARF6_PATHWAY	0.48317968	0.50493127	0.49378825	0.51433471	0.57909164	0.51506511
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.51167316	0.49562497	0.48704179	0.51755259	0.56318208	0.515014918
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.58346822	0.46745796	0.54826679	0.50173342	0.47373650	0.514932578
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	0.51637506	0.49168782	0.48397813	0.51617895	0.56536851	0.514717694
KEGG_ETHER_LIPID_METABOLISM	0.47094882	0.53222128	0.49638989	0.48824258	0.58533443	0.5146274
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.49302568	0.51165425	0.48060491	0.51693753	0.57034146	0.514512766
REACTOME_RNA_POL_III_TRANSCRIPTION	0.48402863	0.52327037	0.48234312	0.50113579	0.58115436	0.514386454
BIOCARTA_AGR_PATHWAY	0.50642263	0.54348482	0.48933303	0.49935941	0.53282272	0.514284522
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.50482862	0.48690540	0.48936658	0.50542176	0.58449416	0.514203304
KEGG_PRION_DISEASES	0.48498815	0.50481835	0.49288126	0.49283470	0.59468249	0.51404099
REACTOME_BIOLOGICAL_OXIDATIONS	0.48700856	0.53748724	0.50295477	0.51429047	0.52846195	0.514040598
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.50766169	0.48254579	0.48732927	0.50828373	0.58433014	0.514030124
REACTOME_MRNA_PROCESSING	0.49741870	0.52534476	0.46017844	0.47324590	0.61391315	0.51402019
REACTOME_GLUCOSE_TRANSPORT	0.50192981	0.49005162	0.48499519	0.51472594	0.57761057	0.513862626
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.50734726	0.49096251	0.48281320	0.50416808	0.58381728	0.513821666
BIOCARTA_CLASSIC_PATHWAY	0.48219374	0.51425966	0.49260690	0.48904172	0.59085909	0.513792222
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.51683466	0.50354442	0.49206653	0.48890462	0.56737152	0.51374435
ST_GA13_PATHWAY	0.46339092	0.44096368	0.57118573	0.53308162	0.55998094	0.513720578
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.52398249	0.48010247	0.50467936	0.49732833	0.56151990	0.51352251
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.51635128	0.53648372	0.52767050	0.51207102	0.47491051	0.513497406
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.49737929	0.49220655	0.48714371	0.51803870	0.57247022	0.513447694
BIOCARTA_CARM_ER_PATHWAY	0.47163988	0.51896231	0.48943493	0.51241010	0.57455588	0.51340062
BIOCARTA_MAL_PATHWAY	0.45753970	0.50554289	0.55152726	0.47094486	0.58096464	0.51330387
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.50311419	0.49518850	0.48550040	0.50980028	0.57235044	0.513190762
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.51701946	0.50691898	0.48609500	0.48519948	0.57057311	0.513161206
BIOCARTA_INTRINSIC_PATHWAY	0.47485991	0.54931574	0.49314987	0.48867568	0.55966682	0.513133604
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.49813785	0.48219489	0.49207025	0.49536501	0.59728388	0.513010376
KEGG_VIRAL_MYOCARDITIS	0.43884144	0.47627231	0.51047992	0.48561561	0.65265125	0.512772106
REACTOME_RNA_POL_I_PROMOTER_OPENING	0.50191719	0.47476982	0.49837440	0.49921359	0.58937616	0.512730232
BIOCARTA_BARRESTIN_SRC_PATHWAY	0.52647480	0.52699879	0.50786734	0.52421716	0.47792226	0.51269607
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.58036345	0.44188662	0.54830911	0.50766391	0.48508452	0.512661522
BIOCARTA_TH1TH2_PATHWAY	0.49940904	0.51083496	0.49562844	0.49978015	0.55763057	0.512656632
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.45153511	0.48984928	0.49392796	0.52802738	0.59989937	0.51264782
