Gene Set	Basal	Her2	LumA	LumB	Average AUC
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	0.94963269	0.77940516	0.79560028	0.75422608	0.8197160525
REACTOME_HIV_INFECTION	0.93752678	0.79242424	0.78644444	0.76209893	0.8196235975
KEGG_LONG_TERM_DEPRESSION	0.96071319	0.72598204	0.81992195	0.77177659	0.8195984425
ST_WNT_BETA_CATENIN_PATHWAY	0.95376492	0.75061728	0.78885185	0.78503417	0.819567055
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.96063667	0.74517396	0.79091185	0.78144682	0.819542325
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.92359963	0.78543771	0.80452189	0.76458705	0.81953657
BIOCARTA_LAIR_PATHWAY	0.96277931	0.75911897	0.76370370	0.79161468	0.819304165
REACTOME_TOLL_RECEPTOR_CASCADES	0.96614631	0.76933221	0.78666330	0.75482026	0.81924052
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.96424855	0.76436588	0.81086899	0.73741087	0.8192235725
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.97232935	0.74710999	0.78278788	0.77461378	0.81921025
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.95766758	0.81739618	0.72880900	0.77198455	0.8189643275
KEGG_OLFACTORY_TRANSDUCTION	0.95915213	0.72803030	0.83250505	0.75471628	0.81860094
PID_REG_GR_PATHWAY	0.96957453	0.81206510	0.78354209	0.70912062	0.818575585
KEGG_GLYCEROLIPID_METABOLISM	0.93468013	0.78179012	0.83026681	0.72668598	0.81835576
PID_PTP1BPATHWAY	0.95886134	0.80906285	0.79763300	0.70773916	0.8183240875
KEGG_TYPE_II_DIABETES_MELLITUS	0.94878754	0.77062290	0.77409703	0.77967914	0.8182966525
BIOCARTA_CELLCYCLE_PATHWAY	0.94834711	0.76464646	0.80351178	0.75635769	0.81821576
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.96676700	0.73108866	0.81348148	0.76111854	0.81811392
PID_IL12_2PATHWAY	0.95976431	0.76122334	0.80134007	0.75002971	0.8180893575
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.95501990	0.71546016	0.81145118	0.78991857	0.8179624525
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.94713805	0.73698092	0.79589899	0.79110220	0.81778004
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.95774411	0.76184063	0.83070370	0.72069222	0.817745165
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.95928987	0.71812570	0.82063973	0.77230392	0.817589805
BIOCARTA_MPR_PATHWAY	0.89341904	0.85751964	0.81580808	0.70340166	0.817537105
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.94375574	0.75723906	0.80489899	0.76400772	0.8174753775
KEGG_VEGF_SIGNALING_PATHWAY	0.93844506	0.74037598	0.80094276	0.78959447	0.8173395675
REACTOME_GLUCONEOGENESIS	0.94491889	0.81975309	0.78099663	0.72350713	0.817293935
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.95474441	0.76251403	0.82184512	0.72969400	0.81719939
PID_EPOPATHWAY	0.92232935	0.75830527	0.80965235	0.77836318	0.8171625375
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.95598408	0.73089226	0.81386532	0.76688341	0.8169062675
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.95203551	0.71282267	0.83964405	0.76245544	0.8167394175
KEGG_GNRH_SIGNALING_PATHWAY	0.95607591	0.73818743	0.81673064	0.75505051	0.8165111225
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.94996939	0.76520763	0.82054209	0.73005793	0.81644426
KEGG_ARACHIDONIC_ACID_METABOLISM	0.95321396	0.71240180	0.80947475	0.79001512	0.8162764075
KEGG_PRION_DISEASES	0.96176921	0.75103816	0.80453535	0.74688800	0.81605768
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.94917355	0.73078002	0.79622192	0.78776738	0.8159857175
PID_VEGFR1_2_PATHWAY	0.95630548	0.74842873	0.77766850	0.78134352	0.8159365575
BIOCARTA_MONOCYTE_PATHWAY	0.94462810	0.78092031	0.77330579	0.76488414	0.815934585
BIOCARTA_INTRINSIC_PATHWAY	0.95581573	0.78131313	0.77527273	0.75062389	0.81575637
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.95200490	0.77774972	0.76709764	0.76616904	0.815755325
REACTOME_SYNTHESIS_OF_DNA	0.89973982	0.80305836	0.83296296	0.72723559	0.8157491825
KEGG_HISTIDINE_METABOLISM	0.94357208	0.73975870	0.81979125	0.75968509	0.81570178
BIOCARTA_TH1TH2_PATHWAY	0.95206612	0.78723345	0.77918182	0.74428712	0.8156921275
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.95113254	0.76605505	0.78181481	0.76262626	0.815407165
BIOCARTA_CARM_ER_PATHWAY	0.94631160	0.79941077	0.79012795	0.72557527	0.8153563975
PID_ENDOTHELINPATHWAY	0.96756964	0.76214927	0.77432660	0.75629085	0.81508409
REACTOME_COMPLEMENT_CASCADE	0.95968779	0.76133558	0.78388552	0.75531788	0.8150566925
BIOCARTA_NKT_PATHWAY	0.95909091	0.81411336	0.75771717	0.72915181	0.8150183125
PID_IL27PATHWAY	0.95039792	0.78602694	0.79837374	0.72510263	0.8149753075
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	0.94975513	0.74977553	0.79663667	0.76370321	0.814967635
REACTOME_G1_PHASE	0.94263681	0.73686869	0.80821457	0.77204397	0.81494101
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.95088766	0.75126263	0.80585767	0.75175282	0.814940195
PID_ILK_PATHWAY	0.94833180	0.76032548	0.75498653	0.79526144	0.8147263125
REACTOME_FRS2_MEDIATED_CASCADE	0.94954086	0.76503928	0.79556902	0.74809121	0.8145600925
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.95951944	0.72112795	0.79012795	0.78574718	0.81413063
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.95607591	0.75241302	0.78788736	0.76011654	0.8141232075
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.90665748	0.82104377	0.78503704	0.74255051	0.8138222
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.95085706	0.71043771	0.78843771	0.80482026	0.813638185
REACTOME_IL_2_SIGNALING	0.95746863	0.77180135	0.77115600	0.75333752	0.813440875
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.96698806	0.72730079	0.82171717	0.73741087	0.8133542225
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	0.96622283	0.74472503	0.79576768	0.74665775	0.8133433225
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.94124579	0.76214927	0.80383838	0.74607100	0.81332611
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.95944291	0.80162738	0.77158494	0.72020945	0.81321617
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.90994796	0.77598204	0.83959933	0.72644966	0.8129947475
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.94707683	0.75291807	0.78685991	0.76446821	0.812830755
KEGG_PYRIMIDINE_METABOLISM	0.92872666	0.77836700	0.77324487	0.77098188	0.8128301025
KEGG_GALACTOSE_METABOLISM	0.93697582	0.78580247	0.78772391	0.74063428	0.81278412
PID_FRA_PATHWAY	0.95353535	0.73420314	0.80708418	0.75571153	0.81263355
KEGG_PARKINSONS_DISEASE	0.93191001	0.76877104	0.78627946	0.76243991	0.812350105
BIOCARTA_GRANULOCYTES_PATHWAY	0.96374350	0.77126824	0.74563667	0.76849376	0.8122855425
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.93607285	0.82438272	0.76053535	0.72802288	0.81225345
REACTOME_MEIOTIC_RECOMBINATION	0.95973370	0.74492144	0.82917508	0.71514409	0.8122435775
BIOCARTA_CSK_PATHWAY	0.90480563	0.82065095	0.81879125	0.70337195	0.811904945
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.95480563	0.73933782	0.78383165	0.76901367	0.8117471925
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.95558616	0.76032548	0.82350168	0.70755348	0.8117417
KEGG_ACUTE_MYELOID_LEUKEMIA	0.92831344	0.75925926	0.77754209	0.78165478	0.8116923925
PID_PS1PATHWAY	0.94250077	0.77673962	0.77698316	0.75018568	0.8116023075
BIOCARTA_HIVNEF_PATHWAY	0.95955005	0.74632435	0.81827609	0.72141266	0.8113907875
PID_CXCR4_PATHWAY	0.95973370	0.75673401	0.75009428	0.77892157	0.81137089
PID_IL12_STAT4PATHWAY	0.95278543	0.75516274	0.79379951	0.74354575	0.8113233575
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.94220998	0.72595398	0.80919306	0.76689691	0.8110634825
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.94326599	0.69988777	0.81978788	0.77995395	0.8107238975
KEGG_VIBRIO_CHOLERAE_INFECTION	0.94041934	0.74553872	0.81932323	0.73660131	0.81047065
PID_ERBB2ERBB3PATHWAY	0.90127028	0.86739618	0.74580808	0.72726530	0.81043496
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.95065810	0.74349046	0.80928283	0.73761141	0.8102607
KEGG_ABC_TRANSPORTERS	0.95013774	0.77828283	0.76716192	0.74511289	0.810173845
BIOCARTA_COMP_PATHWAY	0.95537190	0.76585297	0.76952862	0.74950238	0.8100639675
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.92938476	0.77253086	0.78391246	0.75407889	0.8099767425
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.88633303	0.80317059	0.80186930	0.74792038	0.809823325
REACTOME_CELL_CYCLE_CHECKPOINTS	0.90485155	0.77718855	0.84885093	0.70734551	0.809559135
ST_MYOCYTE_AD_PATHWAY	0.92480869	0.80339506	0.78290572	0.72674540	0.8094637175
KEGG_OXIDATIVE_PHOSPHORYLATION	0.94675543	0.74455668	0.80007071	0.74612299	0.8093764525
REACTOME_GLUTATHIONE_CONJUGATION	0.92886440	0.73465208	0.81170034	0.76227718	0.8093735
REACTOME_ION_CHANNEL_TRANSPORT	0.96290174	0.75970819	0.79368350	0.72041741	0.80917771
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.91403428	0.75723906	0.81464646	0.74909388	0.80875342
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.94213438	0.77334456	0.79593603	0.72289067	0.80857641
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.94816345	0.74674523	0.79762290	0.74134730	0.80846972
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.92482400	0.75684624	0.76730976	0.78446970	0.808362425
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.96879400	0.73563412	0.78035449	0.74836466	0.8082868175
PID_INSULIN_PATHWAY	0.94528620	0.73316498	0.81301991	0.74156269	0.808258445
BIOCARTA_WNT_PATHWAY	0.94559229	0.74180696	0.77080471	0.77431737	0.8081303325
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.94364861	0.77491582	0.77662963	0.73725490	0.80811224
REACTOME_DNA_REPLICATION	0.94110805	0.73510101	0.81400418	0.74099822	0.807802865
BIOCARTA_GPCR_PATHWAY	0.89854607	0.77138047	0.81244108	0.74737077	0.8074345975
PID_ARF6_TRAFFICKINGPATHWAY	0.95572391	0.75429293	0.75993266	0.75945484	0.807351085
PID_SYNDECAN_2_PATHWAY	0.95422406	0.76271044	0.77976768	0.73246435	0.8072916325
KEGG_LYSOSOME	0.95209672	0.71888328	0.81740741	0.74007724	0.8071161625
PID_HIF2PATHWAY	0.95737680	0.71554433	0.79187205	0.76341355	0.8070516825
REACTOME_PI_3K_CASCADE	0.93960820	0.71899551	0.78670646	0.78247920	0.8069473425
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	0.93284359	0.81989338	0.74724242	0.72699049	0.80674247
REACTOME_DEFENSINS	0.96988062	0.70485410	0.78326936	0.76869430	0.806674595
KEGG_ALZHEIMERS_DISEASE	0.94894399	0.70931538	0.80176094	0.76663088	0.8066627975
KEGG_HUNTINGTONS_DISEASE	0.95550964	0.69688552	0.80605051	0.76817439	0.806655015
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.92142639	0.77283951	0.74573737	0.78631907	0.806580585
PID_AURORA_B_PATHWAY	0.96694215	0.71885522	0.77146128	0.76883541	0.806523515
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.92861953	0.72160494	0.76178295	0.81407457	0.8065204975
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.93868993	0.74486532	0.77622222	0.76600564	0.8064457775
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.96597796	0.75064534	0.77239796	0.73657160	0.806398215
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.93601163	0.74017957	0.79585859	0.75298574	0.8062588825
PID_HEDGEHOG_GLIPATHWAY	0.90944291	0.79593154	0.78996296	0.72947861	0.806204005
PID_FCER1PATHWAY	0.95284665	0.75886644	0.79054209	0.72145722	0.8059281
REACTOME_MITOTIC_M_M_G1_PHASES	0.94620447	0.72090348	0.81550505	0.73988414	0.805624285
PID_NFAT_TFPATHWAY	0.95454545	0.71122334	0.79658222	0.75974450	0.8055238775
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	0.92291093	0.71952862	0.80574074	0.77384473	0.805506255
KEGG_NITROGEN_METABOLISM	0.90875421	0.77331650	0.80764708	0.73207071	0.805447125
BIOCARTA_TOB1_PATHWAY	0.93658980	0.78945006	0.76930303	0.72614109	0.805370995
PID_TAP63PATHWAY	0.97441077	0.68117284	0.79872482	0.76711973	0.80535704
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.94340373	0.73754209	0.76822222	0.77202034	0.805297095
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	0.91329966	0.77488777	0.75725344	0.77464349	0.80502109
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0.89214876	0.79057239	0.80081774	0.73635621	0.804973775
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.92906336	0.71767677	0.79694766	0.77595068	0.8049096175
BIOCARTA_GSK3_PATHWAY	0.92248240	0.80695847	0.72158249	0.76807041	0.8047734425
REACTOME_TRYPTOPHAN_CATABOLISM	0.91963993	0.77746914	0.80670707	0.71506239	0.8047196325
SA_REG_CASCADE_OF_CYCLIN_EXPR	0.90661157	0.76829405	0.79623569	0.74737819	0.804629875
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.92744108	0.73518519	0.81320875	0.74265449	0.8046223775
PID_GLYPICAN_1PATHWAY	0.95907560	0.74464085	0.77073591	0.74391711	0.8045923675
PID_ALPHASYNUCLEIN_PATHWAY	0.94908173	0.70246914	0.78913805	0.77760695	0.8045739675
PID_MTOR_4PATHWAY	0.94416896	0.71596521	0.79747497	0.76061349	0.8045556575
REACTOME_MEMBRANE_TRAFFICKING	0.95388736	0.72710438	0.80618519	0.73089721	0.804518535
REACTOME_BETA_DEFENSINS	0.97231405	0.71066218	0.77574747	0.75865270	0.8043441
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.92776247	0.72432660	0.82730640	0.73782680	0.8043055675
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.96065197	0.74407969	0.78245424	0.73002822	0.80430353
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.93973064	0.71360831	0.80347475	0.75975936	0.804143265
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.93321090	0.77356902	0.77550168	0.73335561	0.8039093025
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.96150903	0.75777217	0.77162034	0.72458408	0.803871405
REACTOME_SHC_MEDIATED_CASCADE	0.94175084	0.74099327	0.78169360	0.75081699	0.803813675
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.96464646	0.72665544	0.77230303	0.75144831	0.80376331
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.91170799	0.82612233	0.74579798	0.72987225	0.8033751375
BIOCARTA_P53_PATHWAY	0.92464034	0.77996633	0.79968350	0.70919489	0.803371265
REACTOME_MEIOTIC_SYNAPSIS	0.95084175	0.69295735	0.83076921	0.73876263	0.803332735
PID_HIVNEFPATHWAY	0.94115396	0.75448934	0.78697643	0.72966429	0.803071005
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.92972146	0.77354097	0.75105724	0.75785056	0.8030425575
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.89017447	0.78451178	0.80449946	0.73207813	0.80281596
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.89502602	0.80274972	0.77718519	0.73626708	0.8028070025
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.95632078	0.73195847	0.74298214	0.77964944	0.8027277075
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.82488522	0.92544893	0.71592409	0.74451129	0.8026923825
PID_CONE_PATHWAY	0.93076217	0.78540965	0.78335690	0.71110571	0.8026586075
KEGG_PRIMARY_IMMUNODEFICIENCY	0.95325987	0.79040404	0.77075516	0.69611557	0.80263366
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.94456688	0.77640292	0.78943924	0.69982917	0.8025595525
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.92375268	0.73846801	0.77911785	0.76690434	0.80206072
PID_BCR_5PATHWAY	0.94011325	0.74640853	0.77102694	0.75050505	0.8020134425
KEGG_PEROXISOME	0.95603000	0.73902918	0.79957576	0.71322787	0.8019657025
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.90378023	0.77488777	0.79487974	0.73354130	0.80177226
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.93996021	0.69523008	0.80461035	0.76642900	0.80155741
BIOCARTA_LYM_PATHWAY	0.96011631	0.72418631	0.75223232	0.76941474	0.80148742
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.96789103	0.73369809	0.76594613	0.73829471	0.80145749
ST_ADRENERGIC	0.93377717	0.74674523	0.78592508	0.73936423	0.8014529275
PID_P38GAMMADELTAPATHWAY	0.91046832	0.79730640	0.77445791	0.72344771	0.801420085
BIOCARTA_INTEGRIN_PATHWAY	0.96244261	0.70216049	0.76464646	0.77593515	0.8012961775
PID_P75NTRPATHWAY	0.93859810	0.70274972	0.79278451	0.77092246	0.8012636975
ST_T_CELL_SIGNAL_TRANSDUCTION	0.94537802	0.78583053	0.75799663	0.71581996	0.801256285
REACTOME_DAG_AND_IP3_SIGNALING	0.91282522	0.76835017	0.74368075	0.78005051	0.8012266625
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.92032446	0.80303030	0.79329293	0.68792335	0.80114276
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.91434037	0.76310325	0.78262626	0.74388740	0.80098932
KEGG_SELENOAMINO_ACID_METABOLISM	0.92448730	0.74952301	0.79142761	0.73848039	0.8009795775
KEGG_RENAL_CELL_CARCINOMA	0.95535660	0.68209877	0.78913131	0.77710055	0.8009218075
PID_CD8TCRDOWNSTREAMPATHWAY	0.94707683	0.70723906	0.79987542	0.74901218	0.8008008725
PID_E2F_PATHWAY	0.92219161	0.68428732	0.85259259	0.74393939	0.8007527275
BIOCARTA_DC_PATHWAY	0.96239669	0.69264871	0.79041843	0.75678847	0.800563075
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.95047444	0.72530864	0.76948485	0.75652109	0.800447255
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.94576064	0.74862514	0.74298112	0.76429739	0.8004160725
REACTOME_TELOMERE_MAINTENANCE	0.90411693	0.76057800	0.81244261	0.72434641	0.8003709875
REACTOME_LIPOPROTEIN_METABOLISM	0.97069177	0.64416386	0.79731313	0.78917112	0.80033497
REACTOME_CA_DEPENDENT_EVENTS	0.91597796	0.75760382	0.74826599	0.77938273	0.800307625
PID_WNT_SIGNALING_PATHWAY	0.94473523	0.72539282	0.78136425	0.74871644	0.800052185
BIOCARTA_FAS_PATHWAY	0.93576676	0.70760382	0.82508081	0.73148396	0.7999838375
PID_CERAMIDE_PATHWAY	0.94090909	0.72525253	0.80099663	0.73173648	0.7997236825
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.93484848	0.76694725	0.78030670	0.71510695	0.799302345
REACTOME_CIRCADIAN_CLOCK	0.92153352	0.78717733	0.77720202	0.71064320	0.7991390175
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	0.92912458	0.72157688	0.79045546	0.75465079	0.7989519275
REACTOME_PI_METABOLISM	0.92728803	0.73021886	0.75667677	0.78050357	0.7986718075
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.93521579	0.79722222	0.75563361	0.70626114	0.79858319
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	0.97043159	0.70224467	0.77136027	0.75028223	0.79857969
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	0.92134986	0.75185185	0.79009519	0.73050357	0.7984501175
PID_ERBB4_PATHWAY	0.90945822	0.84354658	0.72727609	0.71327986	0.7983901875
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.92003367	0.72575758	0.79745791	0.74858140	0.79795764
BIOCARTA_GCR_PATHWAY	0.94525559	0.70395623	0.79971044	0.74243910	0.79784034
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.93266333	0.76287879	0.73101224	0.76446078	0.797753785
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.90191307	0.77727273	0.79027273	0.72149436	0.7977382225
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.95293848	0.74088103	0.77349495	0.72323232	0.797636695
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.96101928	0.66933221	0.78017325	0.77948536	0.797502525
REACTOME_DNA_REPAIR	0.94508724	0.71809764	0.79016284	0.73607398	0.797355425
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.96086624	0.71097082	0.75576094	0.76137106	0.797242265
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.89654117	0.85701459	0.74822896	0.68585859	0.7969108275
REACTOME_ER_PHAGOSOME_PATHWAY	0.88359351	0.80603255	0.75909091	0.73866607	0.79684576
BIOCARTA_EXTRINSIC_PATHWAY	0.94765840	0.74674523	0.76197306	0.73074124	0.7967794825
PID_INTEGRIN_CS_PATHWAY	0.94517906	0.66439394	0.79470343	0.78211527	0.796597925
PID_RAC1_PATHWAY	0.89960208	0.82028620	0.77485185	0.69107249	0.796453155
PID_IFNGPATHWAY	0.93267524	0.70984848	0.81131313	0.73143939	0.79631906
SA_MMP_CYTOKINE_CONNECTION	0.94239363	0.69775533	0.79240404	0.75203506	0.796147015
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.91414141	0.77996633	0.76617570	0.72386499	0.7960371075
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.88434343	0.76978114	0.79656913	0.73265003	0.7958359325
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	0.91828895	0.76254209	0.75837710	0.74327837	0.7956216275
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.96897766	0.71731201	0.77213468	0.72341665	0.79546025
REACTOME_RNA_POL_I_PROMOTER_OPENING	0.92415060	0.71966891	0.81432997	0.72269689	0.7952115925
PID_FGF_PATHWAY	0.93132844	0.76156004	0.78075421	0.70709974	0.7951856075
PID_MET_PATHWAY	0.93654729	0.76663861	0.77369360	0.70380273	0.7951705575
PID_HDAC_CLASSII_PATHWAY	0.94628099	0.69797980	0.77097643	0.76510695	0.7950860425
REACTOME_TRANSCRIPTION	0.94329660	0.72163300	0.79033333	0.72502161	0.795071135
BIOCARTA_STEM_PATHWAY	0.92623202	0.75137486	0.74992508	0.75200535	0.7948843275
BIOCARTA_RACCYCD_PATHWAY	0.90448424	0.75670595	0.79166912	0.72510398	0.7944908225
REACTOME_GAP_JUNCTION_ASSEMBLY	0.95771350	0.66377666	0.80645455	0.74982917	0.79444347
BIOCARTA_TOLL_PATHWAY	0.93708295	0.74814815	0.73210438	0.75962567	0.7942402875
REACTOME_AMINE_DERIVED_HORMONES	0.90673401	0.73470819	0.79534007	0.74015152	0.7942334475
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.93250689	0.73914141	0.77798653	0.72687166	0.7941266225
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.92891032	0.70721100	0.79482155	0.74449643	0.793859825
REACTOME_STEROID_HORMONES	0.94617386	0.68723345	0.78232935	0.75814023	0.7934692225
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.94242424	0.69910213	0.82006061	0.71217320	0.793440045
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0.93464953	0.67457912	0.82594092	0.73856209	0.793432915
REACTOME_NETRIN1_SIGNALING	0.94216406	0.70631313	0.78677441	0.73840612	0.79341443
PID_TXA2PATHWAY	0.94129170	0.75533109	0.75199418	0.72465835	0.79331883
PID_CASPASE_PATHWAY	0.96060606	0.68164983	0.80334343	0.72741992	0.79325481
BIOCARTA_BCR_PATHWAY	0.92284971	0.73257576	0.78585950	0.73074124	0.7930065525
BIOCARTA_FMLP_PATHWAY	0.89234772	0.73998316	0.78282828	0.75667436	0.79295838
SA_G1_AND_S_PHASES	0.89640343	0.75875421	0.79250505	0.72404932	0.7929280025
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.89363330	0.75620090	0.79142088	0.73005051	0.7928263975
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.90902969	0.72295174	0.79907744	0.73957219	0.792657765
PID_HDAC_CLASSI_PATHWAY	0.92522192	0.73451178	0.76832660	0.74182264	0.792470735
BIOCARTA_CYTOKINE_PATHWAY	0.94865320	0.71099888	0.74122222	0.76889483	0.7924422825
PID_ANTHRAXPATHWAY	0.91857974	0.75589226	0.78924038	0.70537730	0.79227242
PID_TNFPATHWAY	0.90916743	0.74082492	0.77875421	0.73986185	0.7921521025
