Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.01	0.00	0.80	0.58	0.69	0.416
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.18	0.25	0.86	0.64	0.15	0.416
BIOCARTA_GLYCOLYSIS_PATHWAY	0.32	0.17	0.26	0.49	0.84	0.416
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.37	0.34	0.35	0.26	0.76	0.416
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	0.21	0.66	0.04	0.30	0.87	0.416
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.03	0.15	0.59	0.74	0.58	0.418
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.90	0.16	0.00	0.09	0.94	0.418
PID_AMB2_NEUTROPHILS_PATHWAY	0.06	0.36	0.61	0.59	0.47	0.418
REACTOME_PI_METABOLISM	0.01	0.48	0.84	0.59	0.18	0.42
REACTOME_INTEGRATION_OF_PROVIRUS	0.15	0.27	0.20	0.89	0.60	0.422
PID_BCR_5PATHWAY	0.30	0.57	0.55	0.58	0.11	0.422
KEGG_ADHERENS_JUNCTION	0.10	0.05	0.96	0.77	0.23	0.422
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.14	0.27	0.71	0.15	0.84	0.422
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.70	0.99	0.13	0.26	0.04	0.424
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	0.86	0.27	0.32	0.28	0.39	0.424
PID_HEDGEHOG_GLIPATHWAY	0.40	0.52	0.18	0.44	0.59	0.426
PID_RAS_PATHWAY	0.66	0.56	0.37	0.30	0.25	0.428
REACTOME_MITOTIC_PROMETAPHASE	1.00	0.56	0.00	0.00	0.58	0.428
REACTOME_CELL_CYCLE	1.00	0.31	0.00	0.01	0.82	0.428
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.30	0.23	0.48	0.25	0.88	0.428
PID_KITPATHWAY	0.39	0.10	0.87	0.18	0.61	0.43
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.84	0.05	0.62	0.59	0.06	0.432
BIOCARTA_SRCRPTP_PATHWAY	0.67	0.79	0.00	0.15	0.55	0.432
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.74	0.22	0.16	0.15	0.89	0.432
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.45	0.01	0.76	0.79	0.15	0.432
BIOCARTA_RAS_PATHWAY	0.75	0.08	0.49	0.17	0.67	0.432
ST_INTEGRIN_SIGNALING_PATHWAY	0.32	0.10	0.88	0.68	0.18	0.432
PID_NFAT_3PATHWAY	0.24	0.53	0.30	0.47	0.62	0.432
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.76	0.10	0.69	0.12	0.49	0.432
PID_RET_PATHWAY	0.09	0.05	0.82	0.34	0.87	0.434
BIOCARTA_ATM_PATHWAY	0.90	0.26	0.04	0.14	0.84	0.436
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.95	0.04	0.43	0.61	0.15	0.436
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.81	0.61	0.02	0.15	0.59	0.436
PID_RAC1_PATHWAY	0.83	0.79	0.16	0.15	0.25	0.436
REACTOME_DNA_REPLICATION	1.00	0.20	0.00	0.01	0.98	0.438
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.55	0.10	0.90	0.64	0.00	0.438
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.43	0.79	0.72	0.09	0.16	0.438
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.26	0.92	0.02	0.22	0.77	0.438
BIOCARTA_IGF1_PATHWAY	0.57	0.51	0.68	0.39	0.05	0.44
REACTOME_SHC_RELATED_EVENTS	0.71	0.13	0.06	0.37	0.94	0.442
PID_PI3KCIPATHWAY	0.10	0.56	0.72	0.39	0.44	0.442
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	0.79	0.15	0.50	0.37	0.40	0.442
REACTOME_MITOTIC_M_M_G1_PHASES	0.99	0.23	0.00	0.01	0.98	0.442
BIOCARTA_SARS_PATHWAY	0.08	0.57	0.54	0.80	0.22	0.442
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.95	0.00	0.49	0.60	0.18	0.444
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.54	0.03	0.79	0.43	0.44	0.446
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.82	0.36	0.09	0.13	0.83	0.446
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.70	0.67	0.43	0.25	0.19	0.448
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	1.00	0.00	0.58	0.25	0.41	0.448
BIOCARTA_SPRY_PATHWAY	0.37	0.75	0.52	0.56	0.04	0.448
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	0.09	0.73	0.90	0.48	0.05	0.45
BIOCARTA_NTHI_PATHWAY	0.66	0.03	0.85	0.63	0.08	0.45
PID_PDGFRBPATHWAY	0.33	0.17	0.87	0.72	0.16	0.45
PID_HIF1_TFPATHWAY	0.24	0.10	0.68	0.44	0.79	0.45
BIOCARTA_TEL_PATHWAY	0.27	0.00	0.35	0.95	0.68	0.45
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.99	0.08	0.43	0.15	0.60	0.45
BIOCARTA_TNFR2_PATHWAY	0.75	0.48	0.64	0.35	0.03	0.45
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.57	0.39	0.07	0.78	0.44	0.45
PID_LYMPHANGIOGENESIS_PATHWAY	0.64	0.39	0.70	0.40	0.12	0.45
REACTOME_NETRIN1_SIGNALING	0.01	0.28	0.74	0.35	0.87	0.45
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.67	0.70	0.01	0.13	0.75	0.452
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.89	0.10	0.78	0.22	0.27	0.452
REACTOME_CELL_CYCLE_CHECKPOINTS	0.93	0.30	0.00	0.07	0.97	0.454
BIOCARTA_ARF_PATHWAY	0.95	0.39	0.09	0.17	0.67	0.454
PID_RETINOIC_ACID_PATHWAY	0.86	0.00	0.08	0.67	0.68	0.458
BIOCARTA_HSP27_PATHWAY	0.65	0.01	0.28	0.35	1.00	0.458
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.66	0.46	0.52	0.49	0.16	0.458
BIOCARTA_RACCYCD_PATHWAY	0.95	0.55	0.10	0.15	0.54	0.458
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.33	0.08	0.83	0.95	0.11	0.46
SA_CASPASE_CASCADE	0.47	0.39	0.31	0.69	0.44	0.46
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.28	0.81	0.49	0.51	0.21	0.46
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.99	0.35	0.00	0.01	0.96	0.462
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.70	0.56	0.12	0.17	0.76	0.462
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.45	0.03	0.66	0.48	0.69	0.462
KEGG_GLIOMA	0.24	0.32	0.27	0.63	0.86	0.464
REACTOME_ERK_MAPK_TARGETS	0.04	0.55	0.50	0.36	0.88	0.466
REACTOME_M_G1_TRANSITION	1.00	0.37	0.00	0.01	0.95	0.466
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.19	0.32	0.95	0.53	0.34	0.466
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.21	0.17	0.62	0.35	0.98	0.466
KEGG_MTOR_SIGNALING_PATHWAY	1.00	0.10	0.89	0.27	0.08	0.468
BIOCARTA_IL3_PATHWAY	0.95	0.19	0.42	0.76	0.02	0.468
BIOCARTA_FAS_PATHWAY	0.27	0.65	0.05	0.38	0.99	0.468
REACTOME_INFLAMMASOMES	0.65	0.14	0.23	0.91	0.41	0.468
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.14	0.00	0.31	0.89	1.00	0.468
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.35	0.13	0.60	0.32	0.95	0.47
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.40	0.63	0.43	0.35	0.54	0.47
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.81	0.79	0.01	0.17	0.57	0.47
BIOCARTA_IL10_PATHWAY	0.25	0.15	0.34	0.78	0.84	0.472
BIOCARTA_ECM_PATHWAY	0.64	0.68	0.78	0.24	0.03	0.474
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	0.59	0.67	0.03	0.25	0.83	0.474
REACTOME_GLUCOSE_TRANSPORT	0.79	0.50	0.30	0.27	0.51	0.474
REACTOME_SYNTHESIS_OF_PC	0.64	0.35	0.84	0.39	0.16	0.476
PID_P38_MK2PATHWAY	0.71	0.35	0.15	0.41	0.76	0.476
KEGG_NON_HOMOLOGOUS_END_JOINING	0.64	0.61	0.13	0.85	0.15	0.476
REACTOME_BASE_EXCISION_REPAIR	0.79	0.44	0.07	0.12	0.96	0.476
REACTOME_PURINE_CATABOLISM	0.57	0.56	0.19	0.67	0.39	0.476
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.58	0.92	0.01	0.10	0.78	0.478
REACTOME_S_PHASE	1.00	0.42	0.00	0.01	0.96	0.478
PID_ERBB_NETWORK_PATHWAY	0.02	0.00	0.80	0.63	0.94	0.478
REACTOME_SIGNALING_BY_ERBB2	0.70	0.00	0.55	0.32	0.82	0.478
REACTOME_SIGNAL_ATTENUATION	0.72	0.08	0.50	0.37	0.73	0.48
BIOCARTA_IL7_PATHWAY	0.94	0.12	0.39	0.90	0.05	0.48
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	0.79	0.59	0.06	0.08	0.88	0.48
REACTOME_NEPHRIN_INTERACTIONS	0.02	0.39	0.83	0.32	0.84	0.48
KEGG_AXON_GUIDANCE	0.14	0.15	0.89	0.33	0.90	0.482
BIOCARTA_PGC1A_PATHWAY	0.64	0.00	0.41	0.41	0.96	0.484
PID_CXCR4_PATHWAY	0.74	0.31	0.74	0.32	0.31	0.484
BIOCARTA_DEATH_PATHWAY	0.66	0.05	0.71	0.83	0.17	0.484
PID_TOLL_ENDOGENOUS_PATHWAY	0.31	0.39	0.43	0.71	0.59	0.486
BIOCARTA_IGF1R_PATHWAY	0.34	0.08	0.83	0.56	0.62	0.486
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.76	0.79	0.37	0.49	0.02	0.486
BIOCARTA_RNA_PATHWAY	0.86	0.41	0.20	0.84	0.12	0.486
BIOCARTA_TNFR1_PATHWAY	0.92	0.68	0.12	0.18	0.54	0.488
BIOCARTA_CERAMIDE_PATHWAY	0.50	0.09	0.13	0.86	0.86	0.488
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.35	0.05	0.35	0.69	1.00	0.488
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.21	0.16	0.80	0.33	0.94	0.488
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	0.29	0.72	0.53	0.37	0.53	0.488
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.39	0.37	0.65	0.25	0.79	0.49
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.63	0.14	0.75	0.50	0.43	0.49
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	0.80	0.50	0.08	0.13	0.95	0.492
PID_ARF6_PATHWAY	0.01	0.64	0.76	0.59	0.46	0.492
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0.37	0.91	0.35	0.24	0.59	0.492
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.76	0.16	0.84	0.49	0.22	0.494
PID_RXR_VDR_PATHWAY	0.21	0.00	0.67	0.98	0.61	0.494
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.50	0.64	0.66	0.30	0.37	0.494
BIOCARTA_NFKB_PATHWAY	0.46	0.56	0.66	0.79	0.00	0.494
PID_P38GAMMADELTAPATHWAY	0.58	0.68	0.21	0.69	0.32	0.496
REACTOME_HIV_INFECTION	0.59	0.62	0.52	0.67	0.08	0.496
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.21	0.29	0.37	0.70	0.91	0.496
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.72	0.00	0.76	0.42	0.58	0.496
REACTOME_SIGNALING_BY_NOTCH1	0.40	0.57	0.90	0.44	0.18	0.498
REACTOME_COPI_MEDIATED_TRANSPORT	0.21	0.66	0.47	0.65	0.50	0.498
BIOCARTA_AKT_PATHWAY	0.79	0.27	0.39	0.41	0.63	0.498
BIOCARTA_TGFB_PATHWAY	0.27	0.04	0.94	0.70	0.54	0.498
KEGG_PEROXISOME	0.04	0.25	0.88	0.99	0.33	0.498
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	0.38	0.90	0.37	0.85	0.00	0.5
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.95	0.19	0.35	0.85	0.16	0.5
PID_ARF6DOWNSTREAMPATHWAY	0.55	0.50	0.50	0.17	0.78	0.5
REACTOME_SEMAPHORIN_INTERACTIONS	0.24	0.16	0.90	0.44	0.76	0.5
REACTOME_SHC_MEDIATED_SIGNALLING	0.71	0.28	0.08	0.47	0.96	0.5
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.78	0.15	0.32	0.34	0.91	0.5
PID_HDAC_CLASSIII_PATHWAY	0.95	0.75	0.13	0.15	0.53	0.502
REACTOME_SIGNALLING_TO_ERKS	0.97	0.07	0.34	0.61	0.52	0.502
PID_TRKRPATHWAY	0.78	0.23	0.83	0.51	0.17	0.504
KEGG_DNA_REPLICATION	0.81	0.74	0.04	0.04	0.89	0.504
KEGG_ENDOCYTOSIS	0.72	0.12	0.97	0.66	0.05	0.504
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.32	0.56	0.94	0.17	0.54	0.506
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.03	0.03	0.98	0.58	0.91	0.506
PID_BETACATENIN_DEG_PATHWAY	0.14	0.14	0.88	0.80	0.57	0.506
REACTOME_IL_2_SIGNALING	1.00	0.30	0.15	0.73	0.36	0.508
PID_LKB1_PATHWAY	0.40	0.00	0.76	0.43	0.95	0.508
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.66	0.44	0.60	0.52	0.32	0.508
REACTOME_PYRUVATE_METABOLISM	0.08	0.04	0.68	0.86	0.88	0.508
PID_AURORA_A_PATHWAY	0.97	0.79	0.00	0.00	0.78	0.508
ST_ADRENERGIC	0.18	0.60	0.78	0.66	0.32	0.508
PID_P75NTRPATHWAY	0.71	0.48	0.56	0.14	0.66	0.51
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.03	0.51	0.61	0.63	0.77	0.51
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.74	0.28	0.15	0.42	0.96	0.51
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.12	0.94	0.59	0.58	0.33	0.512
PID_INTEGRIN5_PATHWAY	0.44	0.13	0.93	0.50	0.56	0.512
KEGG_WNT_SIGNALING_PATHWAY	0.15	0.19	0.75	0.61	0.86	0.512
KEGG_HOMOLOGOUS_RECOMBINATION	0.95	0.56	0.01	0.18	0.87	0.514
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.04	0.33	0.70	0.86	0.64	0.514
PID_PTP1BPATHWAY	0.26	0.14	0.86	0.77	0.56	0.518
REACTOME_IL1_SIGNALING	0.16	0.91	0.71	0.66	0.15	0.518
PID_FASPATHWAY	0.77	0.20	0.91	0.46	0.25	0.518
BIOCARTA_CHREBP2_PATHWAY	0.26	0.01	0.75	0.66	0.91	0.518
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.52	0.28	0.92	0.48	0.40	0.52
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.33	0.13	0.61	0.58	0.95	0.52
KEGG_THYROID_CANCER	0.60	0.24	1.00	0.63	0.13	0.52
REACTOME_SYNTHESIS_OF_DNA	1.00	0.55	0.05	0.09	0.92	0.522
KEGG_ACUTE_MYELOID_LEUKEMIA	0.91	0.42	0.58	0.48	0.23	0.524
BIOCARTA_CHEMICAL_PATHWAY	0.35	0.05	0.42	0.81	1.00	0.526
REACTOME_PI3K_AKT_ACTIVATION	1.00	0.00	0.98	0.39	0.26	0.526
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.24	0.20	0.97	0.98	0.24	0.526
KEGG_NOTCH_SIGNALING_PATHWAY	0.30	0.25	0.82	0.81	0.45	0.526
REACTOME_FRS2_MEDIATED_CASCADE	1.00	0.00	0.23	0.64	0.77	0.528
BIOCARTA_MPR_PATHWAY	1.00	0.76	0.05	0.15	0.68	0.528
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.97	0.00	0.42	0.49	0.76	0.528
PID_WNT_CANONICAL_PATHWAY	0.72	0.21	0.60	0.53	0.59	0.53
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.52	0.43	0.72	0.98	0.00	0.53
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	1.00	0.53	0.01	0.17	0.94	0.53
REACTOME_UNWINDING_OF_DNA	0.97	0.62	0.01	0.17	0.88	0.53
REACTOME_POL_SWITCHING	0.82	0.76	0.06	0.13	0.88	0.53
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.96	0.73	0.51	0.31	0.15	0.532
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.70	0.13	0.84	0.60	0.39	0.532
REACTOME_DAG_AND_IP3_SIGNALING	0.92	0.16	0.61	0.10	0.87	0.532
BIOCARTA_KREB_PATHWAY	0.82	0.30	0.72	0.53	0.30	0.534
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.43	0.27	0.89	0.97	0.11	0.534
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.61	0.94	0.39	0.69	0.04	0.534
REACTOME_TIE2_SIGNALING	0.92	0.00	0.80	0.84	0.11	0.534
REACTOME_OPIOID_SIGNALLING	0.25	0.49	0.43	0.67	0.83	0.534
REACTOME_DARPP_32_EVENTS	0.76	0.13	0.31	0.70	0.78	0.536
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0.85	0.57	0.01	0.27	0.98	0.536
BIOCARTA_MEF2D_PATHWAY	0.78	0.13	0.80	0.57	0.40	0.536
REACTOME_CGMP_EFFECTS	0.90	0.72	0.81	0.19	0.06	0.536
KEGG_ENDOMETRIAL_CANCER	0.20	0.10	0.99	1.00	0.39	0.536
BIOCARTA_CXCR4_PATHWAY	0.92	0.16	0.63	0.85	0.13	0.538
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.73	0.00	0.85	0.23	0.88	0.538
ST_T_CELL_SIGNAL_TRANSDUCTION	0.39	0.77	0.57	0.96	0.00	0.538
PID_IL5_PATHWAY	0.14	0.51	0.68	0.86	0.50	0.538
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.39	0.74	0.02	0.64	0.91	0.54
ST_PAC1_RECEPTOR_PATHWAY	0.50	0.74	0.32	0.61	0.53	0.54
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.95	0.21	0.97	0.44	0.13	0.54
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.18	0.56	0.95	0.76	0.25	0.54
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	0.37	0.09	0.81	0.59	0.84	0.54
PID_INTEGRIN_A9B1_PATHWAY	0.79	0.28	0.95	0.62	0.06	0.54
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.14	0.72	0.49	0.41	0.95	0.542
REACTOME_DEVELOPMENTAL_BIOLOGY	0.51	0.14	0.43	0.69	0.94	0.542
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	0.57	0.01	0.88	0.58	0.67	0.542
PID_NETRIN_PATHWAY	0.12	0.65	0.72	0.36	0.87	0.544
PID_IL6_7PATHWAY	0.32	0.52	0.43	0.46	0.99	0.544
REACTOME_IMMUNE_SYSTEM	0.51	0.77	0.13	0.63	0.68	0.544
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	0.96	0.08	0.17	0.56	0.95	0.544
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	0.80	0.14	0.68	0.15	0.96	0.546
PID_S1P_S1P2_PATHWAY	0.33	0.68	0.58	0.47	0.67	0.546
REACTOME_DNA_STRAND_ELONGATION	0.97	0.82	0.02	0.06	0.87	0.548
REACTOME_SIGNALING_BY_NODAL	0.59	0.05	0.98	0.80	0.32	0.548
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.99	0.00	0.59	0.39	0.77	0.548
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.64	0.02	0.80	0.46	0.82	0.548
KEGG_LONG_TERM_DEPRESSION	0.04	0.73	0.90	0.83	0.25	0.55
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.58	0.16	0.97	0.48	0.56	0.55
BIOCARTA_SODD_PATHWAY	0.68	0.32	0.95	0.43	0.37	0.55
KEGG_FOCAL_ADHESION	0.63	0.52	0.89	0.67	0.05	0.552
PID_NFKAPPABCANONICALPATHWAY	0.37	0.86	0.34	0.62	0.57	0.552
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.37	0.36	0.37	0.98	0.68	0.552
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.20	0.23	0.96	0.76	0.61	0.552
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.09	0.03	0.95	0.88	0.82	0.554
KEGG_N_GLYCAN_BIOSYNTHESIS	0.22	0.56	0.61	0.91	0.47	0.554
REACTOME_ACTIVATION_OF_RAC	0.07	0.75	0.46	0.82	0.67	0.554
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.67	0.18	0.98	0.86	0.09	0.556
REACTOME_PI3K_CASCADE	0.98	0.00	0.89	0.47	0.44	0.556
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.07	0.75	0.94	0.84	0.18	0.556
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.94	0.16	0.99	0.65	0.04	0.556
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.60	0.67	0.80	0.32	0.40	0.558
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.64	0.75	0.68	0.66	0.06	0.558
BIOCARTA_IL22BP_PATHWAY	0.99	0.11	0.26	0.86	0.57	0.558
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.88	0.14	0.54	0.70	0.54	0.56
PID_VEGFR1_2_PATHWAY	0.59	0.05	0.96	0.47	0.73	0.56
PID_ERBB2ERBB3PATHWAY	0.58	0.05	0.83	0.63	0.71	0.56
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.52	0.89	0.58	0.14	0.68	0.562
KEGG_PYRUVATE_METABOLISM	0.32	0.44	0.37	0.80	0.89	0.564
PID_FCER1PATHWAY	0.66	0.40	0.86	0.85	0.05	0.564
KEGG_BASE_EXCISION_REPAIR	1.00	0.79	0.02	0.24	0.77	0.564
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.52	0.01	0.58	0.98	0.74	0.566
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.72	0.66	0.28	0.45	0.72	0.566
PID_TCR_PATHWAY	0.95	0.23	0.97	0.63	0.05	0.566
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.90	0.96	0.04	0.25	0.68	0.566
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0.82	0.42	0.10	0.60	0.89	0.566
PID_ALK1PATHWAY	0.99	0.03	0.85	0.94	0.02	0.566
REACTOME_CELL_CELL_COMMUNICATION	0.63	0.32	0.90	0.38	0.60	0.566
PID_REELINPATHWAY	0.26	0.16	0.85	0.79	0.77	0.566
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.65	0.53	0.35	0.52	0.78	0.566
BIOCARTA_TID_PATHWAY	0.46	0.97	0.72	0.30	0.39	0.568
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.95	0.27	0.91	0.32	0.39	0.568
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.66	0.52	0.16	0.59	0.91	0.568
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.14	0.74	0.97	0.88	0.11	0.568
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.06	0.58	0.98	0.35	0.87	0.568
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.77	0.89	0.33	0.33	0.52	0.568
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.71	0.25	0.91	0.87	0.11	0.57
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.92	0.00	0.86	0.60	0.47	0.57
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.38	0.24	0.87	0.90	0.46	0.57
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.66	0.68	0.52	0.81	0.19	0.572
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.95	0.00	0.58	0.51	0.82	0.572
BIOCARTA_GH_PATHWAY	0.76	0.22	0.85	0.35	0.68	0.572
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.72	0.53	0.83	0.33	0.45	0.572
BIOCARTA_PDGF_PATHWAY	0.85	0.56	0.49	0.81	0.15	0.572
