Gene Set	Basal	Her2	LumA	LumB	Normal	Average AUC
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	0.94686448	0.88276527	0.83203460	0.71693122	0.36363636	0.748446386
REACTOME_CELL_CYCLE	0.95086279	0.87646445	0.83589226	0.73585057	0.34118967	0.748051948
KEGG_RIBOSOME	0.94360269	0.88357257	0.82726003	0.71244188	0.37149270	0.747673974
REACTOME_PEPTIDE_CHAIN_ELONGATION	0.94391835	0.88281450	0.82933782	0.71019721	0.37205387	0.74766435
REACTOME_CELL_CYCLE_CHECKPOINTS	0.94212963	0.89685353	0.83122334	0.71357393	0.35353535	0.747463156
REACTOME_TRANSLATION	0.94644360	0.87572607	0.82858461	0.72270322	0.36363636	0.747418772
REACTOME_SIGNALING_BY_GPCR	0.94938973	0.84895741	0.83198653	0.73010286	0.37654321	0.747395948
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.92708333	0.68686869	0.79450056	0.71165398	0.61616162	0.747253636
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.93781566	0.91698663	0.81120090	0.71147988	0.35858586	0.747213786
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.88760819	0.74021895	0.75682685	0.68542569	0.66386083	0.746788102
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.95401936	0.87378660	0.83998254	0.73475253	0.33108866	0.746725938
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.87542088	0.75645342	0.78384042	0.67548501	0.64197531	0.746635008
KEGG_INSULIN_SIGNALING_PATHWAY	0.95054714	0.82497490	0.82493827	0.75757576	0.37485971	0.746579156
REACTOME_APOPTOSIS	0.93684637	0.90217969	0.82929293	0.72839506	0.33613917	0.746570644
PID_AR_PATHWAY	0.95601852	0.88086518	0.83248036	0.73929774	0.32379349	0.746491058
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.94770623	0.88355288	0.83162602	0.73769440	0.33108866	0.746333638
PID_IL2_1PATHWAY	0.93728956	0.91901471	0.82316022	0.73023890	0.32042649	0.746025976
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.94433923	0.87685825	0.82524300	0.72991823	0.35297419	0.74586658
REACTOME_CELL_CYCLE_MITOTIC	0.95202020	0.87750802	0.84022152	0.73232323	0.32603816	0.745622226
REACTOME_IL_6_SIGNALING	0.87478956	0.76315789	0.77585348	0.69918036	0.61447811	0.74549188
BIOCARTA_KERATINOCYTE_PATHWAY	0.93592172	0.87206372	0.82758109	0.72502806	0.36588103	0.745295124
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.94107744	0.87581468	0.82552189	0.71677088	0.36700337	0.745237652
PID_MYC_PATHWAY	0.90267256	0.72620946	0.80289562	0.69565383	0.59652076	0.744790446
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.94170875	0.83242759	0.82143659	0.76054193	0.36756453	0.744735878
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.93918350	0.90098844	0.82717886	0.72198172	0.33277217	0.744420938
BIOCARTA_COMP_PATHWAY	0.83038721	0.69558155	0.73103765	0.61519962	0.84904602	0.74425041
REACTOME_S_PHASE	0.94844276	0.88114084	0.82918002	0.73488857	0.32716049	0.744162536
BIOCARTA_RARRXR_PATHWAY	0.90561869	0.75975151	0.79800224	0.71160701	0.54545455	0.7440868
REACTOME_SIGNALING_BY_ERBB4	0.94118266	0.88169217	0.83172942	0.74490941	0.32042649	0.74398803
PID_CXCR4_PATHWAY	0.95285876	0.85201922	0.83113356	0.74430087	0.33894501	0.743851484
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	0.94528620	0.88099317	0.82561258	0.70458554	0.36195286	0.74368607
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.95170455	0.84175084	0.82682379	0.76073951	0.33726150	0.743656038
KEGG_ENDOCYTOSIS	0.95054714	0.87072479	0.83553311	0.72862827	0.33277217	0.743641096
PID_MTOR_4PATHWAY	0.94886364	0.83514482	0.82291807	0.75073162	0.36026936	0.743585502
REACTOME_MITOTIC_G1_G1_S_PHASES	0.95509068	0.88037293	0.83564421	0.72711239	0.31930415	0.743504872
BIOCARTA_EIF4_PATHWAY	0.93373444	0.81223541	0.80103550	0.71518779	0.45398429	0.743235486
REACTOME_SIGNALING_BY_FGFR	0.94444444	0.81082757	0.83877722	0.77183491	0.35016835	0.743210498
REACTOME_ARMS_MEDIATED_ACTIVATION	0.83449074	0.74419635	0.76093800	0.70715087	0.66891134	0.74313746
REACTOME_SEMAPHORIN_INTERACTIONS	0.94318182	0.90142162	0.83378499	0.74122174	0.29573513	0.74306906
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	0.85258838	0.72224191	0.76959108	0.68823152	0.68181818	0.742894214
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.91456229	0.77633056	0.78650954	0.63019080	0.60662177	0.742842992
KEGG_TYROSINE_METABOLISM	0.93255471	0.92036348	0.79546101	0.70923521	0.35634119	0.74279112
REACTOME_METABOLISM_OF_PROTEINS	0.95202020	0.87114813	0.83368659	0.72393002	0.33277217	0.742711422
BIOCARTA_IL2RB_PATHWAY	0.91929714	0.89344714	0.81551384	0.74346641	0.34118967	0.74258284
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.94481377	0.87254612	0.83381900	0.74312145	0.31762065	0.742384198
REACTOME_HIV_INFECTION	0.94255051	0.88938114	0.83398497	0.72779503	0.31705948	0.742154226
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.93834175	0.89088743	0.82754209	0.72813513	0.32491582	0.741964444
PID_FGF_PATHWAY	0.93886785	0.83789159	0.83292929	0.73985891	0.36026936	0.7419634
PID_HEDGEHOG_2PATHWAY	0.92666246	0.65552208	0.78010339	0.70955588	0.63748597	0.741865956
REACTOME_NEURONAL_SYSTEM	0.94736188	0.84531475	0.83679012	0.74242424	0.33726150	0.741830498
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.95359848	0.85913718	0.82942761	0.72318422	0.34343434	0.741756366
REACTOME_MRNA_PROCESSING	0.94675926	0.87459389	0.83791246	0.73557849	0.31313131	0.741595082
REACTOME_MTORC1_MEDIATED_SIGNALLING	0.91329966	0.71039833	0.74501264	0.69837383	0.64085297	0.741587486
REACTOME_SIGNALLING_BY_NGF	0.94454966	0.85045386	0.83229716	0.75468975	0.32547699	0.741493484
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.94150257	0.88544313	0.83872054	0.73060815	0.31032548	0.741319974
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.95507155	0.84680135	0.83611672	0.73112073	0.33726150	0.74127437
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.95265152	0.85546498	0.81946128	0.72478756	0.35353535	0.741180138
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.92929293	0.91436785	0.80923171	0.71741222	0.33557800	0.741176542
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.90835438	0.73106307	0.80437710	0.65167549	0.60998878	0.741091764
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.94381313	0.88510839	0.83409652	0.72904976	0.31313131	0.741039822
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.93897306	0.81230433	0.83626727	0.76759660	0.34904602	0.740837456
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.91540404	0.66035600	0.79302316	0.70562771	0.62962963	0.740808108
REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.94739057	0.81059129	0.82960718	0.72967773	0.38608305	0.740669964
PID_ERA_GENOMIC_PATHWAY	0.93886785	0.86276016	0.83198653	0.73047940	0.33838384	0.740495556
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0.94707492	0.87308760	0.82214536	0.70610871	0.35353535	0.740390388
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.93486953	0.84903617	0.83125894	0.73055956	0.35578002	0.740300844
KEGG_LYSOSOME	0.94770623	0.82283852	0.83907969	0.74995992	0.34175084	0.74026704
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.94381313	0.85853663	0.82408144	0.72791811	0.34399551	0.739668964
REACTOME_PHOSPHOLIPID_METABOLISM	0.94560185	0.84861283	0.83791246	0.73816083	0.32716049	0.739489692
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.94865320	0.85077874	0.83563423	0.73905724	0.32323232	0.739471146
REACTOME_AMINE_DERIVED_HORMONES	0.86721593	0.88907594	0.78188552	0.73015873	0.42873176	0.739413576
REACTOME_SPHINGOLIPID_METABOLISM	0.92350589	0.81803414	0.82260382	0.73805515	0.39450056	0.739339912
PID_E2F_PATHWAY	0.96559343	0.86029890	0.82947250	0.71123938	0.32772166	0.738865174
KEGG_OXIDATIVE_PHOSPHORYLATION	0.95770202	0.86674740	0.84275709	0.70963604	0.31705948	0.738780406
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.94718013	0.83086223	0.82368126	0.73361157	0.35802469	0.738671976
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	0.89541246	0.75006399	0.76280584	0.67588584	0.60886644	0.738606914
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.89962121	0.65914506	0.77660670	0.70049703	0.65600449	0.738374898
PID_RB_1PATHWAY	0.94423401	0.85680391	0.83140428	0.72037839	0.33613917	0.737791952
KEGG_ACUTE_MYELOID_LEUKEMIA	0.92845118	0.84718172	0.82172771	0.73698384	0.35409652	0.737688194
PID_PDGFRBPATHWAY	0.95223064	0.80536358	0.83274972	0.75408405	0.34343434	0.737572466
BIOCARTA_MAPK_PATHWAY	0.94234007	0.85885167	0.82188552	0.73914145	0.32491582	0.737426906
REACTOME_DEADENYLATION_OF_MRNA	0.91140572	0.66429401	0.79617613	0.70121853	0.61391695	0.737402268
REACTOME_SIGNALING_BY_NOTCH	0.94002525	0.82891291	0.83092632	0.75797659	0.32884400	0.737337014
KEGG_APOPTOSIS	0.94223485	0.83657235	0.82303801	0.74780918	0.33670034	0.737270946
REACTOME_DIABETES_PATHWAYS	0.94549663	0.85039479	0.82462220	0.72903640	0.33613917	0.737137838
REACTOME_MITOTIC_M_M_G1_PHASES	0.94581229	0.86615669	0.83364759	0.72069905	0.31874299	0.737011722
KEGG_SMALL_CELL_LUNG_CANCER	0.93760522	0.83347116	0.81236813	0.74250441	0.35858586	0.736906956
REACTOME_G1_S_TRANSITION	0.95223064	0.88910548	0.83245859	0.69906780	0.31144781	0.736862064
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.94581229	0.83138402	0.83508418	0.74314574	0.32884400	0.736854046
PID_ATF2_PATHWAY	0.91708754	0.84999114	0.82608237	0.74803591	0.34231201	0.736701794
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.94739057	0.83365822	0.83674523	0.73990749	0.32547699	0.7366357
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.85854547	0.75111741	0.78032468	0.69094990	0.60213244	0.73661398
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	0.88773148	0.69160415	0.79732295	0.66153599	0.64478114	0.736595142
REACTOME_DNA_REPLICATION	0.94570707	0.85936362	0.83259055	0.72270322	0.32210999	0.73649489
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.94086700	0.83711383	0.83602784	0.72959756	0.33838384	0.736398014
PID_ERBB4_PATHWAY	0.93444865	0.90276055	0.82561167	0.72286356	0.29629630	0.736396146
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.94391835	0.84744127	0.82017867	0.72088692	0.34904602	0.736294246
REACTOME_MRNA_SPLICING	0.94149832	0.86234666	0.82758698	0.73384640	0.31593715	0.736243102
KEGG_WNT_SIGNALING_PATHWAY	0.93949916	0.83593242	0.84352413	0.74305397	0.31874299	0.736150534
PID_BETACATENIN_NUC_PATHWAY	0.93897306	0.83839368	0.83216611	0.75582909	0.31537598	0.736147584
REACTOME_GPCR_LIGAND_BINDING	0.94486532	0.82015083	0.83214298	0.72310406	0.35970819	0.735994276
REACTOME_MEMBRANE_TRAFFICKING	0.94633838	0.79825546	0.83581653	0.75986739	0.33950617	0.735956786
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.94307660	0.86947447	0.81097643	0.71789322	0.33726150	0.735736444
KEGG_OOCYTE_MEIOSIS	0.95202020	0.83858074	0.83010101	0.72991823	0.32716049	0.735556134
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.94549663	0.82352767	0.83414141	0.71741222	0.35578002	0.73527159
PID_ERB_GENOMIC_PATHWAY	0.85385101	0.77269774	0.80500153	0.68021485	0.56453423	0.735259872
PID_UPA_UPAR_PATHWAY	0.95044192	0.75857011	0.79481481	0.68791085	0.48428732	0.735205002
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.94444444	0.81466714	0.82859640	0.76102293	0.32659933	0.735066048
BIOCARTA_CASPASE_PATHWAY	0.87310606	0.65442928	0.78004489	0.68815135	0.67957351	0.735061018
REACTOME_SIGNALING_BY_ILS	0.93223906	0.84113060	0.81663300	0.73591495	0.34904602	0.734992726
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.85037879	0.78242464	0.74309764	0.68694885	0.61054994	0.734679972
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.94476010	0.84588576	0.83431509	0.71933622	0.32884400	0.734628234
PID_REG_GR_PATHWAY	0.93876263	0.84135704	0.82673401	0.74242829	0.32379349	0.734615092
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	0.87931397	0.64213283	0.78728996	0.68518519	0.67901235	0.73458686
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.87920875	0.68403332	0.78579125	0.71292288	0.61054994	0.734501228
KEGG_CELL_CYCLE	0.94875842	0.84995176	0.82480359	0.72291052	0.32547699	0.734380256
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.87215909	0.90917951	0.78749719	0.69648870	0.40628507	0.734321912
KEGG_DILATED_CARDIOMYOPATHY	0.94656795	0.82357690	0.82704826	0.73193940	0.34118967	0.734064436
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.94907407	0.80347333	0.82682243	0.74640100	0.34287318	0.733728802
BIOCARTA_NUCLEARRS_PATHWAY	0.82870370	0.75148168	0.76326973	0.69087702	0.63411897	0.73369022
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.95549242	0.81579932	0.84109989	0.72358506	0.33164983	0.733525304
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.93960438	0.83149231	0.82539219	0.71853455	0.35185185	0.733375056
REACTOME_SIGNALING_BY_WNT	0.92981902	0.87369799	0.82332211	0.69490965	0.34511785	0.733373324
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.89814815	0.67878591	0.78643925	0.69809203	0.60437710	0.733168488
REACTOME_MYOGENESIS	0.92297980	0.79676886	0.81636364	0.73849607	0.39057239	0.733036152
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.87636785	0.74129206	0.77766554	0.67460317	0.59427609	0.732840942
KEGG_PROTEASOME	0.92098064	0.87524366	0.79425251	0.70763187	0.36588103	0.732797942
PID_MET_PATHWAY	0.94276094	0.79309666	0.82008979	0.72720957	0.38047138	0.732725668
BIOCARTA_LEPTIN_PATHWAY	0.88341751	0.73199835	0.71808024	0.71058833	0.61952862	0.73272261
PID_P53DOWNSTREAMPATHWAY	0.94486532	0.83566661	0.82915825	0.74104683	0.31257015	0.732661432
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.94160354	0.78553567	0.82947250	0.74683341	0.35914703	0.73251843
KEGG_PURINE_METABOLISM	0.94633838	0.83953571	0.83463297	0.72833919	0.31369248	0.732507746
PID_TELOMERASEPATHWAY	0.94612795	0.81924508	0.82152637	0.75845759	0.31705948	0.732483294
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.93539562	0.87449544	0.81838384	0.69289820	0.33950617	0.732135854
PID_VEGFR1_2_PATHWAY	0.93802609	0.79157068	0.82982349	0.73031906	0.37037037	0.732021938
ST_STAT3_PATHWAY	0.82323232	0.76280347	0.72579170	0.68088371	0.66666667	0.731875574
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.90404040	0.88906610	0.79288440	0.72249916	0.35072952	0.731843916
REACTOME_PI3K_CASCADE	0.94139310	0.79971252	0.81790225	0.73609107	0.36363636	0.73174706
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.88783670	0.71173726	0.76514029	0.67163700	0.62233446	0.731737142
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.94528620	0.81337744	0.82345679	0.74079904	0.33557800	0.731699494
REACTOME_NEPHRIN_INTERACTIONS	0.88478535	0.71117609	0.76609348	0.67404201	0.62233446	0.731686278
PID_VEGFR1_PATHWAY	0.92392677	0.67943568	0.81813352	0.75476992	0.48204265	0.731661708
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.92845118	0.86945478	0.80509540	0.69471531	0.36026936	0.731597206
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.81628788	0.77090594	0.75301908	0.68670835	0.63075196	0.731534642
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.93066077	0.89314195	0.81461279	0.67612634	0.34231201	0.731370772
PID_INTEGRIN3_PATHWAY	0.90824916	0.81075866	0.80958474	0.73713324	0.39001122	0.731147404
PID_PI3KPLCTRKPATHWAY	0.92077020	0.80169138	0.81133558	0.74706298	0.37485971	0.73114397
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.90845960	0.60753736	0.77305014	0.74314574	0.62345679	0.731129926
KEGG_PYRIMIDINE_METABOLISM	0.95833333	0.82545730	0.83476992	0.73176207	0.30527497	0.731119518
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.92161195	0.82726879	0.81717172	0.71508738	0.37429854	0.731087676
BIOCARTA_ERK_PATHWAY	0.91540404	0.82732786	0.81720437	0.70939554	0.38608305	0.731082972
KEGG_SPLICEOSOME	0.94107744	0.83987044	0.82825630	0.72446689	0.32154882	0.731043978
BIOCARTA_CARDIACEGF_PATHWAY	0.87100168	0.64691752	0.78600574	0.69937470	0.65039282	0.730738492
PID_IL5_PATHWAY	0.91719276	0.77576939	0.76814815	0.67628668	0.51627385	0.730734166
KEGG_LINOLEIC_ACID_METABOLISM	0.83175505	0.77050229	0.74072827	0.66402116	0.64590348	0.73058205
BIOCARTA_LECTIN_PATHWAY	0.80260943	0.67597023	0.71866272	0.60197210	0.85241302	0.7303255
REACTOME_CIRCADIAN_CLOCK	0.93335183	0.86290783	0.82264871	0.70177970	0.33052750	0.730243114
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	0.92634680	0.81580916	0.80828283	0.71356421	0.38664422	0.730129444
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.94497054	0.78160750	0.83054994	0.74907808	0.34399551	0.730040314
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.94065657	0.81600606	0.83683638	0.73902809	0.31705948	0.729917316
REACTOME_REGULATION_OF_APOPTOSIS	0.92539983	0.88732353	0.81133558	0.66153599	0.36307520	0.729734026
PID_PI3KCIPATHWAY	0.93635588	0.74845925	0.81025247	0.71556838	0.43714927	0.72955705
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.94476010	0.78796739	0.81804782	0.73657207	0.36026936	0.729523348
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.92960859	0.87696655	0.80900112	0.67869168	0.35297419	0.729448426
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.93886785	0.86657019	0.81597592	0.69016929	0.33501684	0.729320018
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.94149832	0.83506606	0.82135360	0.72983725	0.31874299	0.729299644
REACTOME_HIV_LIFE_CYCLE	0.94191919	0.83134464	0.81910213	0.73308117	0.32098765	0.729286956
WNT_SIGNALING	0.92794953	0.82248410	0.83081930	0.72558923	0.33950617	0.729269666
REACTOME_GLUCOSE_TRANSPORT	0.93171296	0.82277945	0.79374372	0.73039923	0.36700337	0.729127746
BIOCARTA_HDAC_PATHWAY	0.91620540	0.81592730	0.80514090	0.72720147	0.38103255	0.729101524
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.93244949	0.79707405	0.81860831	0.72717313	0.36980920	0.729022836
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.94191919	0.77805344	0.82516274	0.74357654	0.35578002	0.728898386
PID_INTEGRIN2_PATHWAY	0.87678872	0.65311005	0.78909386	0.68654721	0.63860831	0.72882963
BIOCARTA_CHREBP2_PATHWAY	0.93455387	0.79993896	0.82026936	0.75044092	0.33894501	0.728829624
BIOCARTA_INTEGRIN_PATHWAY	0.92098064	0.82083998	0.82273850	0.72461994	0.35465769	0.72876735
PID_FASPATHWAY	0.93055556	0.78477760	0.80751964	0.75673927	0.36419753	0.72875792
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.92107310	0.65438990	0.76595699	0.70482604	0.59708193	0.728665592
BIOCARTA_ARENRF2_PATHWAY	0.84732744	0.67849056	0.77578002	0.69680936	0.64421998	0.728525472
PID_PTP1BPATHWAY	0.92834596	0.83370744	0.80814906	0.70878457	0.36363636	0.728524678
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.92361111	0.63804714	0.76891814	0.66980694	0.64197531	0.728471728
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	0.88699495	0.67272137	0.79485971	0.65528299	0.63187430	0.728346664
PID_ARF6DOWNSTREAMPATHWAY	0.84638047	0.75142261	0.76464851	0.65736732	0.62121212	0.728206206
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.92742343	0.79240751	0.80029181	0.74553617	0.37485971	0.728103726
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.94212963	0.76812964	0.82564024	0.77352894	0.33052750	0.72799119
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	0.87308055	0.69288401	0.79820449	0.66859067	0.60718294	0.727988532
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.92445286	0.87086262	0.81313131	0.68464264	0.34511785	0.727641456
REACTOME_INFLAMMASOMES	0.86571523	0.69569969	0.75674795	0.69312169	0.62682379	0.72762167
PID_BARD1PATHWAY	0.93413300	0.82375411	0.79409743	0.71228155	0.37373737	0.727600692
BIOCARTA_BIOPEPTIDES_PATHWAY	0.93844697	0.81836887	0.82242424	0.73593074	0.32210999	0.727456162
REACTOME_RNA_POL_II_TRANSCRIPTION	0.94412879	0.81584854	0.82385312	0.72823473	0.32491582	0.7273962
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.92771465	0.82891291	0.80554297	0.71276255	0.36195286	0.727377188
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.94707492	0.80614134	0.82861953	0.70295062	0.35185185	0.727327652
BIOCARTA_TH1TH2_PATHWAY	0.91950758	0.69493177	0.79476992	0.71957672	0.50729517	0.727216232
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.92750421	0.86770236	0.80363432	0.69143819	0.34567901	0.727191618
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	0.88299663	0.66878335	0.77434343	0.64935065	0.65993266	0.727081344
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.95359848	0.79097998	0.82411976	0.73522624	0.33108866	0.727002624
KEGG_MELANOGENESIS	0.94362182	0.80328627	0.83609632	0.72806873	0.32379349	0.726973326
PID_AURORA_A_PATHWAY	0.92234848	0.76022407	0.81254022	0.74426079	0.39506173	0.726887058
PID_CMYB_PATHWAY	0.95906987	0.79650304	0.82799102	0.74274491	0.30751964	0.726765696
REACTOME_SYNTHESIS_OF_DNA	0.93529040	0.86306535	0.80897255	0.69680936	0.32884400	0.726596332
PID_WNT_NONCANONICAL_PATHWAY	0.90109428	0.80442830	0.80646125	0.68029501	0.44051627	0.726559022
PID_PS1PATHWAY	0.93676347	0.83528265	0.81367003	0.75066927	0.29629630	0.726536344
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.93560606	0.81404690	0.83283542	0.72349760	0.32659933	0.726517062
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.84953704	0.71207199	0.73316532	0.72096304	0.61672278	0.726492034
REACTOME_POTASSIUM_CHANNELS	0.93434343	0.77888042	0.81657359	0.75294431	0.34960718	0.726469786
PID_ECADHERIN_NASCENTAJ_PATHWAY	0.94328704	0.79062555	0.80693965	0.72655123	0.36475870	0.726432434
BIOCARTA_HIVNEF_PATHWAY	0.91435185	0.83972276	0.82423222	0.73036036	0.32267116	0.72626767
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.92916539	0.86559553	0.80006734	0.69031586	0.34567901	0.726164626
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.93707912	0.81952074	0.82013468	0.71194995	0.34118967	0.725974832
REACTOME_TOLL_RECEPTOR_CASCADES	0.94507576	0.84042176	0.83943883	0.75340709	0.25084175	0.725837038
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.94086700	0.82479768	0.81658538	0.72646458	0.32042649	0.725828226
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.93844697	0.82739677	0.83016177	0.74058041	0.29236813	0.72579081
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.95317761	0.77427294	0.83441077	0.73424723	0.33277217	0.725776144
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.94349747	0.80205564	0.81654321	0.72719256	0.33894501	0.725646778
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.94499286	0.80044106	0.83185185	0.71362980	0.33726150	0.725635414
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.94139310	0.81219603	0.82803728	0.71775637	0.32828283	0.725533122
REACTOME_M_G1_TRANSITION	0.93341560	0.86813555	0.80417032	0.69015552	0.33164983	0.725505364
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.93402778	0.85878276	0.81017334	0.69897387	0.32547699	0.725486948
PID_KITPATHWAY	0.93465909	0.81787662	0.82763187	0.72899267	0.31818182	0.725468414
